event_id,timestamp_label,86510000_rain_mm_sum,86510000_rain_count,86510000_flow_mean,86510000_flow_count,86510000_level_mean,86510000_level_count,86472000_rain_mm_sum,86472000_rain_count,86472000_flow_mean,86472000_flow_count,86472000_level_mean,86472000_level_count,02851044_rain_mm_sum,02851044_rain_count,02851044_flow_mean,02851044_flow_count,02851044_level_mean,02851044_level_count,02851072_rain_mm_sum,02851072_rain_count,02851072_flow_mean,02851072_flow_count,02851072_level_mean,02851072_level_count
22,2023-09-01 00:00:00,0.0,4,34.9,4,85.25,4,0.0,4,184.225,4,335.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 01:00:00,0.0,4,34.25,4,84.5,4,0.0,4,158.8,4,321.0,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 02:00:00,0.0,4,34.675,4,85.0,4,0.0,4,117.225,4,295.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 03:00:00,0.0,4,42.5,4,93.75,4,0.0,4,76.5,4,266.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 04:00:00,0.0,4,82.675,4,131.0,4,0.0,4,55.25,4,248.5,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 05:00:00,0.0,4,138.075,4,167.75,4,0.0,4,44.55,4,238.5,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 06:00:00,0.0,4,166.45,4,183.0,4,0.0,4,39.6,4,233.5,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 07:00:00,0.0,4,170.4,4,185.0,4,0.0,4,36.75,4,230.5,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 08:00:00,0.0,4,160.125,4,179.75,4,0.0,4,35.55,4,229.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 09:00:00,0.0,4,144.6,4,171.5,4,0.0,4,34.85,4,228.5,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 10:00:00,0.0,4,126.4,4,161.25,4,0.0,4,34.4,4,228.0,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 11:00:00,0.0,4,107.725,4,150.0,4,0.0,4,34.175,4,227.75,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 12:00:00,0.0,4,92.175,4,139.5,4,0.0,4,33.725,4,227.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 13:00:00,0.0,4,80.55,4,130.0,4,0.0,4,33.725,4,227.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 14:00:00,0.0,4,70.725,4,121.5,4,0.0,4,33.5,4,227.0,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 15:00:00,0.0,4,62.475,4,114.0,4,0.0,4,33.5,4,227.0,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 16:00:00,0.0,4,55.675,4,107.5,4,0.0,4,33.5,4,227.0,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 17:00:00,0.0,4,50.4,4,102.25,4,0.0,4,36.575,4,230.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 18:00:00,0.0,4,45.85,4,97.5,4,0.0,4,86.5,4,273.0,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 19:00:00,2.8,4,42.825,4,94.25,4,1.8,4,158.125,4,320.5,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 20:00:00,2.4,4,40.35,4,91.5,4,2.0,4,176.85,4,331.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 21:00:00,0.8,4,38.55,4,89.5,4,2.2,4,170.15,4,327.5,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 22:00:00,1.0,4,37.0,4,87.75,4,1.0,4,160.9,4,322.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-01 23:00:00,3.8,4,36.4,4,87.0,4,2.6,4,151.475,4,316.75,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 00:00:00,0.6,4,35.5,4,86.0,4,2.4,4,146.825,4,314.0,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 01:00:00,1.6,4,36.375,4,87.0,4,1.2,4,128.7,4,302.75,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 02:00:00,2.2,4,50.7,4,102.25,4,4.0,4,88.35,4,275.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 03:00:00,0.2,4,94.775,4,140.5,4,1.8,4,62.1,4,254.5,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 04:00:00,0.0,4,138.775,4,168.25,4,0.2,4,48.975,4,242.75,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 05:00:00,0.0,4,157.225,4,178.25,4,0.0,4,42.5,4,236.5,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 06:00:00,0.0,4,160.125,4,179.75,4,0.0,4,39.125,4,233.0,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 07:00:00,0.0,4,154.35,4,176.75,4,0.0,4,37.95,4,231.75,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 08:00:00,0.0,4,143.675,4,171.0,4,0.0,4,37.7,4,231.5,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 09:00:00,0.0,4,128.525,4,162.5,4,0.0,4,41.05,4,235.0,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 10:00:00,0.0,4,112.55,4,153.0,4,0.0,4,45.575,4,239.5,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 11:00:00,0.0,4,97.35,4,143.25,4,0.0,4,48.975,4,242.75,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 12:00:00,0.0,4,85.35,4,134.0,4,0.0,4,50.025,4,243.75,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 13:00:00,0.0,4,75.875,4,126.0,4,0.0,4,52.25,4,245.75,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 14:00:00,0.0,4,67.625,4,118.75,4,0.0,4,104.6,4,286.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 15:00:00,0.0,4,61.925,4,113.5,4,0.0,4,173.075,4,329.0,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 16:00:00,0.0,4,59.3,4,111.0,4,0.0,4,203.475,4,345.5,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 17:00:00,0.0,4,60.075,4,111.75,4,0.0,4,210.675,4,349.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 18:00:00,0.0,4,65.175,4,116.5,4,0.0,4,209.25,4,348.5,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 19:00:00,0.0,4,72.4,4,123.0,4,0.0,4,205.35,4,346.5,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 20:00:00,0.0,4,81.475,4,130.75,4,0.0,4,209.725,4,348.75,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 21:00:00,0.0,4,104.15,4,147.5,4,0.0,4,221.0,4,354.5,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 22:00:00,0.0,4,149.95,4,174.25,4,0.0,4,229.525,4,358.75,4,,0,,0,,0,,0,,0,,0
22,2023-09-02 23:00:00,0.0,4,190.425,4,194.75,4,0.0,4,238.675,4,363.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 00:00:00,0.0,4,211.875,4,204.75,4,0.0,4,234.625,4,361.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 01:00:00,0.0,4,223.075,4,209.75,4,0.0,4,205.925,4,346.75,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 02:00:00,0.0,4,236.275,4,215.5,4,0.0,4,182.375,4,334.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 03:00:00,0.0,4,251.1,4,221.75,4,0.0,4,173.25,4,329.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 04:00:00,5.4,4,268.75,4,229.0,4,0.0,4,172.8,4,329.0,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 05:00:00,15.4,4,284.775,4,235.5,4,12.0,4,175.5,4,330.5,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 06:00:00,6.0,4,289.55,4,237.5,4,15.0,4,183.75,4,335.0,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 07:00:00,8.8,4,285.4,4,235.75,4,12.6,4,196.35,4,341.75,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 08:00:00,4.0,4,277.475,4,232.5,4,3.4,4,220.575,4,354.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 09:00:00,3.8,4,269.95,4,229.5,4,3.6,4,248.0,4,367.75,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 10:00:00,6.8,4,269.325,4,229.25,4,5.2,4,265.95,4,376.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 11:00:00,2.4,4,274.325,4,231.25,4,4.6,4,286.175,4,385.5,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 12:00:00,1.2,4,284.75,4,235.5,4,1.2,4,318.75,4,400.0,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 13:00:00,1.8,4,304.2,4,243.25,4,2.6,4,351.3,4,414.5,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 14:00:00,4.0,4,333.525,4,254.5,4,1.4,4,409.45,4,439.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 15:00:00,1.0,4,366.525,4,266.75,4,0.2,4,497.975,4,474.75,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 16:00:00,0.0,4,406.225,4,281.0,4,0.0,4,541.35,4,491.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 17:00:00,3.0,4,458.35,4,299.0,4,0.0,4,559.5,4,498.0,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 18:00:00,0.2,4,542.575,4,325.5,4,0.0,4,558.15,4,497.5,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 19:00:00,0.0,4,636.95,4,353.75,4,0.0,4,565.6,4,500.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 20:00:00,0.4,4,711.975,4,375.25,4,0.0,4,586.825,4,508.0,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 21:00:00,1.2,4,765.9,4,390.25,4,0.6,4,586.125,4,507.75,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 22:00:00,3.0,4,795.2,4,398.25,4,2.2,4,591.0,4,509.5,4,,0,,0,,0,,0,,0,,0
22,2023-09-03 23:00:00,3.6,4,825.825,4,406.5,4,2.4,4,597.9,4,512.0,4,,0,,0,,0,,0,,0,,0
22,2023-09-04 00:00:00,5.8,4,853.95,4,414.0,4,3.6,4,612.6,4,517.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-04 01:00:00,4.8,4,878.6,4,420.5,4,2.0,4,644.5,4,528.5,4,,0,,0,,0,,0,,0,,0
22,2023-09-04 02:00:00,16.2,4,921.75,4,431.75,4,8.0,4,701.225,4,548.0,4,,0,,0,,0,,0,,0,,0
22,2023-09-04 03:00:00,2.4,4,978.425,4,446.25,4,6.4,4,775.075,4,572.5,4,,0,,0,,0,,0,,0,,0
22,2023-09-04 04:00:00,7.0,4,1062.375,4,467.25,4,6.4,4,874.925,4,604.25,4,,0,,0,,0,,0,,0,,0
22,2023-09-04 05:00:00,0.4,4,1184.1,4,496.75,4,5.8,4,989.325,4,639.0,4,,0,,0,,0,,0,,0,,0
22,2023-09-04 06:00:00,3.0,4,1362.425,4,538.25,4,10.0,4,1102.85,4,672.0,4,,0,,0,,0,,0,,0,,0
22,2023-09-04 07:00:00,5.8,4,1574.025,4,588.5,4,4.0,4,1222.05,4,705.25,4,,0,,0,,0,,0,,0,,0
