event_id,timestamp_label,86510000_rain_mm_sum,86510000_rain_count,86510000_flow_mean,86510000_flow_count,86510000_level_mean,86510000_level_count,86472000_rain_mm_sum,86472000_rain_count,86472000_flow_mean,86472000_flow_count,86472000_level_mean,86472000_level_count,02851044_rain_mm_sum,02851044_rain_count,02851044_flow_mean,02851044_flow_count,02851044_level_mean,02851044_level_count,02851072_rain_mm_sum,02851072_rain_count,02851072_flow_mean,02851072_flow_count,02851072_level_mean,02851072_level_count
28,2024-06-14 04:00:00,0.0,4,217.525,4,218.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-14 05:00:00,0.0,4,216.1,4,218.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-14 06:00:00,0.0,4,215.15,4,217.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-14 07:00:00,0.0,4,216.1,4,218.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-14 08:00:00,0.0,4,218.9,4,219.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-14 09:00:00,0.2,4,223.125,4,221.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-14 10:00:00,0.0,4,227.475,4,224.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-14 11:00:00,0.0,4,232.75,4,226.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-14 12:00:00,0.0,4,237.1,4,229.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-14 13:00:00,0.0,4,241.0,4,231.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-14 14:00:00,0.0,4,241.5,4,231.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-14 15:00:00,0.0,4,234.7,4,227.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-14 16:00:00,0.0,4,222.25,4,221.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-14 17:00:00,0.0,4,206.775,4,213.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-14 18:00:00,0.0,4,186.45,4,201.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-14 19:00:00,0.0,4,168.55,4,191.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-14 20:00:00,0.0,4,152.15,4,181.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-14 21:00:00,0.0,4,137.225,4,172.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-14 22:00:00,0.0,4,124.0,4,164.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-14 23:00:00,0.0,4,113.5,4,157.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 00:00:00,0.0,4,104.05,4,150.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 01:00:00,0.0,4,96.3,4,145.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 02:00:00,0.0,4,89.825,4,140.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 03:00:00,0.0,4,83.8,4,135.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 04:00:00,0.0,4,77.65,4,131.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 05:00:00,0.0,4,72.275,4,126.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 06:00:00,0.0,4,69.2,4,124.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 07:00:00,0.0,4,72.575,4,127.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 08:00:00,0.0,4,73.2,4,127.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 09:00:00,0.0,4,73.825,4,128.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 10:00:00,0.0,4,80.55,4,133.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 11:00:00,0.0,4,87.775,4,138.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 12:00:00,0.0,4,92.55,4,142.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 13:00:00,0.0,4,100.15,4,147.75,4,0.4,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 14:00:00,0.0,4,102.25,4,149.25,4,3.4,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 15:00:00,5.0,4,103.675,4,150.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 16:00:00,1.6,4,103.3,4,150.0,4,0.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 17:00:00,0.2,4,102.25,4,149.25,4,1.6,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 18:00:00,0.8,4,100.15,4,147.75,4,1.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 19:00:00,1.6,4,98.75,4,146.75,4,2.6,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 20:00:00,9.4,4,99.1,4,147.0,4,5.6,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 21:00:00,6.8,4,98.75,4,146.75,4,2.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 22:00:00,1.4,4,97.7,4,146.0,4,6.8,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-15 23:00:00,0.2,4,97.7,4,146.0,4,1.4,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 00:00:00,0.2,4,99.1,4,147.0,4,4.6,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 01:00:00,4.6,4,99.45,4,147.25,4,0.4,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 02:00:00,0.0,4,100.85,4,148.25,4,0.4,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 03:00:00,0.0,4,104.4,4,150.75,4,8.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 04:00:00,4.4,4,116.125,4,158.75,4,3.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 05:00:00,2.8,4,156.6,4,184.25,4,1.4,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 06:00:00,0.4,4,220.675,4,220.25,4,4.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 07:00:00,0.6,4,284.525,4,252.5,4,10.8,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 08:00:00,5.8,4,325.575,4,271.75,4,7.8,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 09:00:00,8.2,4,350.475,4,283.0,4,3.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 10:00:00,5.4,4,376.8,4,294.5,4,7.4,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 11:00:00,3.8,4,431.525,4,315.5,4,6.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 12:00:00,8.8,4,534.225,4,351.0,4,17.4,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 13:00:00,3.4,4,674.35,4,395.5,4,23.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 14:00:00,20.4,4,845.175,4,445.25,4,10.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 15:00:00,21.6,4,1094.475,4,511.25,4,12.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 16:00:00,10.6,4,1505.2,4,608.75,4,9.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 17:00:00,7.6,4,2024.725,4,723.25,4,2.4,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 18:00:00,10.0,4,2714.55,4,884.75,4,0.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 19:00:00,1.2,4,3305.075,4,1012.0,4,1.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 20:00:00,0.0,4,3741.725,4,1099.25,4,2.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 21:00:00,1.8,4,4111.275,4,1169.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 22:00:00,0.4,4,4360.55,4,1215.25,4,1.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-16 23:00:00,0.2,4,4541.925,4,1247.75,4,2.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 00:00:00,0.4,4,4765.45,4,1287.0,4,3.4,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 01:00:00,0.4,4,5008.775,4,1328.75,4,2.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 02:00:00,0.6,4,5277.05,4,1373.75,4,4.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 03:00:00,0.2,4,5554.9,4,1419.25,4,0.8,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 04:00:00,0.0,4,5766.625,4,1453.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 05:00:00,0.0,4,6017.55,4,1492.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 06:00:00,0.0,4,6281.3,4,1533.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 07:00:00,0.0,4,6602.1,4,1582.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 08:00:00,0.0,4,6925.05,4,1629.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 09:00:00,0.0,4,7237.5,4,1675.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 10:00:00,0.0,4,7488.75,4,1710.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 11:00:00,0.0,4,7688.425,4,1738.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 12:00:00,0.0,4,7830.625,4,1758.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 13:00:00,0.0,4,7886.725,4,1766.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 14:00:00,0.0,4,7872.225,4,1764.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 15:00:00,0.0,4,7821.575,4,1757.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 16:00:00,0.0,4,7690.125,4,1739.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 17:00:00,0.0,4,7563.325,4,1721.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 18:00:00,0.0,4,7373.95,4,1694.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 19:00:00,0.0,4,7181.625,4,1667.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 20:00:00,0.0,4,6967.625,4,1636.0,4,0.8,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 21:00:00,0.2,4,6773.5,4,1607.5,4,1.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 22:00:00,0.0,4,6580.175,4,1578.75,4,1.8,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-17 23:00:00,0.2,4,6361.475,4,1545.75,4,1.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 00:00:00,0.2,4,6173.725,4,1517.0,4,1.8,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 01:00:00,0.8,4,5970.975,4,1485.5,4,2.8,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 02:00:00,1.0,4,5769.85,4,1453.75,4,2.4,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 03:00:00,1.8,4,5574.875,4,1422.5,4,0.4,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 04:00:00,1.2,4,5376.95,4,1390.25,4,0.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 05:00:00,0.2,4,5182.3,4,1358.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 06:00:00,0.0,4,4974.8,4,1323.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 07:00:00,0.0,4,4797.15,4,1292.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 08:00:00,0.0,4,4642.325,4,1265.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 09:00:00,0.0,4,4515.1,4,1243.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 10:00:00,0.0,4,4367.375,4,1216.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 11:00:00,0.0,4,4271.05,4,1199.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 12:00:00,0.0,4,4155.425,4,1177.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 13:00:00,0.0,4,4039.9,4,1156.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 14:00:00,0.0,4,3949.6,4,1139.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 15:00:00,0.0,4,3852.425,4,1120.75,4,0.6,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 16:00:00,0.0,4,3780.975,4,1107.0,4,0.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 17:00:00,0.0,4,3724.175,4,1096.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 18:00:00,0.0,4,3665.25,4,1084.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 19:00:00,0.0,4,3616.9,4,1075.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 20:00:00,0.0,4,3571.375,4,1066.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 21:00:00,0.0,4,3526.1,4,1057.0,4,1.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 22:00:00,0.0,4,3499.85,4,1051.75,4,11.5,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-18 23:00:00,0.8,4,3487.35,4,1049.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 00:00:00,0.0,4,3474.925,4,1046.75,4,5.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 01:00:00,0.4,4,3468.7,4,1045.5,4,2.4,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 02:00:00,3.2,4,3461.225,4,1044.0,4,3.6,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 03:00:00,0.0,4,3452.55,4,1042.25,4,0.8,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 04:00:00,1.8,4,3433.95,4,1038.5,4,0.4,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 05:00:00,0.4,4,3420.35,4,1035.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 06:00:00,0.0,4,3409.2,4,1033.5,4,1.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 07:00:00,0.2,4,3393.2,4,1030.25,4,4.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 08:00:00,7.4,4,3380.875,4,1027.75,4,2.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 09:00:00,0.8,4,3361.275,4,1023.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 10:00:00,0.2,4,3333.1,4,1018.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 11:00:00,0.0,4,3312.35,4,1013.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 12:00:00,0.4,4,3272.275,4,1005.5,4,0.6,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 13:00:00,0.4,4,3228.825,4,996.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 14:00:00,12.0,4,3186.825,4,987.75,4,6.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 15:00:00,1.6,4,3137.9,4,977.5,4,0.6,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 16:00:00,0.0,4,3096.45,4,968.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 17:00:00,0.0,4,3055.225,4,960.0,4,0.8,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 18:00:00,0.0,4,3014.275,4,951.25,4,1.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 19:00:00,0.8,4,2986.35,4,945.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 20:00:00,1.6,4,2946.975,4,936.75,4,4.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 21:00:00,1.8,4,2920.5,4,931.0,4,0.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 22:00:00,0.0,4,2904.4,4,927.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-19 23:00:00,0.0,4,2878.1,4,921.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 00:00:00,0.0,4,2843.95,4,914.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 01:00:00,0.0,4,2799.825,4,904.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 02:00:00,0.0,4,2763.85,4,896.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 03:00:00,0.0,4,2734.775,4,890.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 04:00:00,0.0,4,2716.925,4,886.0,4,6.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 05:00:00,0.0,4,2702.5,4,882.75,4,2.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 06:00:00,6.2,4,2689.2,4,879.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 07:00:00,0.6,4,2674.825,4,876.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 08:00:00,0.0,4,2650.6,4,871.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 09:00:00,0.0,4,2627.575,4,865.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 10:00:00,0.0,4,2599.175,4,859.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 11:00:00,0.0,4,2569.825,4,852.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 12:00:00,0.0,4,2555.75,4,849.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 13:00:00,0.0,4,2548.15,4,847.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 14:00:00,0.0,4,2536.325,4,844.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 15:00:00,0.0,4,2496.65,4,835.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 16:00:00,0.0,4,2393.925,4,811.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 17:00:00,0.0,4,2291.025,4,786.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 18:00:00,0.0,4,2268.425,4,781.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 19:00:00,0.0,4,2318.875,4,793.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 20:00:00,0.0,4,2377.075,4,807.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 21:00:00,0.0,4,2393.85,4,811.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 22:00:00,0.0,4,2379.15,4,807.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-20 23:00:00,0.0,4,2365.6,4,804.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 00:00:00,0.0,4,2348.9,4,800.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 01:00:00,0.0,4,2335.4,4,797.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 02:00:00,0.0,4,2324.0,4,794.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 03:00:00,0.0,4,2319.85,4,793.5,4,5.6,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 04:00:00,1.4,4,2323.975,4,794.5,4,6.8,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 05:00:00,14.0,4,2331.25,4,796.25,4,4.8,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 06:00:00,6.4,4,2325.025,4,794.75,4,7.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 07:00:00,6.2,4,2322.95,4,794.25,4,1.4,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 08:00:00,7.8,4,2319.85,4,793.5,4,0.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 09:00:00,0.4,4,2308.475,4,790.75,4,2.8,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 10:00:00,4.4,4,2313.65,4,792.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 11:00:00,1.2,4,2308.5,4,790.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 12:00:00,0.0,4,2300.275,4,788.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 13:00:00,0.8,4,2302.325,4,789.25,4,0.2,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 14:00:00,4.4,4,2300.275,4,788.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 15:00:00,0.4,4,2282.75,4,784.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 16:00:00,0.0,4,2263.325,4,779.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 17:00:00,0.0,4,2240.875,4,774.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 18:00:00,0.0,4,2227.675,4,771.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 19:00:00,0.0,4,2231.725,4,772.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 20:00:00,0.0,4,2251.075,4,776.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 21:00:00,0.0,4,2258.2,4,778.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 22:00:00,0.0,4,2238.85,4,773.75,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-21 23:00:00,0.0,4,2199.325,4,764.0,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-22 00:00:00,0.0,4,2161.125,4,754.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-22 01:00:00,0.0,4,2133.175,4,747.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-22 02:00:00,0.0,4,2112.325,4,742.25,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-22 03:00:00,0.0,4,2089.6,4,736.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
28,2024-06-22 04:00:00,0.0,4,2066.025,4,730.5,4,0.0,4,,0,,0,,0,,0,,0,,0,,0,,0
