event_id,time_value,observed_m3s,simulated_m3s
19,64874040,722.5999755859375,970.3279201522621
19,64874100,755.9000244140625,995.2653936168715
19,64874160,839.0499877929688,1020.0328490326876
19,64874220,962.8499755859375,1044.6625900073445
19,64874280,1071.5250244140625,1069.2017339366585
19,64874340,1151.574951171875,1093.6180461591262
19,64874400,1210.199951171875,1117.8803611613118
19,64874460,1247.3499755859375,1141.9580407542792
19,64874520,1267.6500244140625,1165.8204100072771
19,64874580,1281.625,1189.4295340118997
19,64874640,1287.0,1212.7312709514758
19,64874700,1282.699951171875,1235.6185747606219
19,64874760,1274.0999755859375,1257.8757171663333
19,64874820,1264.425048828125,1279.2019299045803
19,64874880,1251.5999755859375,1299.3424725797743
19,64874940,1240.925048828125,1318.2071003906578
19,64875000,1227.1500244140625,1335.8121149546396
19,64875060,1217.625,1352.1318421243504
19,64875120,1219.7249755859375,1367.0816159599572
19,64875180,1240.949951171875,1380.497314284324
19,64875240,1270.875,1392.0426736174793
19,64875300,1318.3499755859375,1401.473207744028
19,64875360,1359.824951171875,1409.3077856520679
19,64875420,1398.4000244140625,1416.130522861289
19,64875480,1408.375,1421.9569855330237
19,64875540,1373.0250244140625,1426.8304969126082
19,64875600,1314.050048828125,1430.810466656276
19,64875660,1245.25,1433.877581072854
19,64875720,1189.1500244140625,1436.0025081665067
19,64875780,1137.0,1437.1237043392377
19,64875840,1108.1500244140625,1437.1687554390278
19,64875900,1116.375,1436.2332177312169
19,64875960,1156.75,1434.4294432236165
19,64876020,1218.699951171875,1431.730457205072
19,64876080,1271.9749755859375,1428.895033262968
19,64876140,1303.175048828125,1427.6264155892231
19,64876200,1309.675048828125,1428.5660809913686
19,64876260,1298.8499755859375,1430.9242635401679
19,64876320,1276.25,1433.8955655802397
19,64876380,1242.0,1436.9399185126235
19,64876440,1212.324951171875,1439.611805132295
19,64876500,1183.9000244140625,1441.4613682636514
19,64876560,1157.7750244140625,1442.3320114951623
19,64876620,1122.550048828125,1442.7007667493917
19,64876680,1094.8499755859375,1443.367509490435
19,64876740,1054.199951171875,1444.691937470974
19,64876800,1014.0499877929688,1446.5907737121688
19,64876860,975.4249877929688,1448.9779722861458
19,64876920,950.875,1451.7450413904803
19,64876980,937.2249755859375,1454.756744452717
19,64877040,934.2999877929688,1457.7697810439493
19,64877100,935.2750244140625,1460.4895176870073
19,64877160,943.0750122070312,1463.2158472670328
