event_id,time_value,observed_m3s,simulated_m3s
E19,64874040,722.5999755859375,648.8249353798111
E19,64874100,755.9000244140625,672.5951736887732
E19,64874160,839.0499877929688,696.3984397264466
E19,64874220,962.8499755859375,720.1880469765441
E19,64874280,1071.5250244140625,743.9038481516815
E19,64874340,1151.574951171875,767.5701638152278
E19,64874400,1210.199951171875,791.2491457647252
E19,64874460,1247.3499755859375,814.9524357401122
E19,64874520,1267.6500244140625,838.6450768313572
E19,64874580,1281.625,862.2932949116843
E19,64874640,1287.0,885.8741378615315
E19,64874700,1282.699951171875,909.3565511927055
E19,64874760,1274.0999755859375,932.6842634513298
E19,64874820,1264.425048828125,955.7409577689771
E19,64874880,1251.5999755859375,978.324979519597
E19,64874940,1240.925048828125,1000.1901133023777
E19,64875000,1227.1500244140625,1021.1337385090224
E19,64875060,1217.625,1041.0511166547954
E19,64875120,1219.7249755859375,1059.9043873385433
E19,64875180,1240.949951171875,1077.6524148705669
E19,64875240,1270.875,1094.20389390305
E19,64875300,1318.3499755859375,1109.401004512506
E19,64875360,1359.824951171875,1123.0695393490912
E19,64875420,1398.4000244140625,1135.1742588201164
E19,64875480,1408.375,1145.932314903358
E19,64875540,1373.0250244140625,1155.6610682738378
E19,64875600,1314.050048828125,1164.5188949687397
E19,64875660,1245.25,1172.495199611814
E19,64875720,1189.1500244140625,1179.5712172615122
E19,64875780,1137.0,1185.752234788821
E19,64875840,1108.1500244140625,1191.0151581724801
E19,64875900,1116.375,1195.328678095796
E19,64875960,1156.75,1198.682252125635
E19,64876020,1218.699951171875,1201.0895197123375
E19,64876080,1271.9749755859375,1202.618048206849
E19,64876140,1303.175048828125,1203.552531054405
E19,64876200,1309.675048828125,1204.6477063702737
E19,64876260,1298.8499755859375,1206.9770849820645
E19,64876320,1276.25,1211.161844981327
E19,64876380,1242.0,1216.8574659544718
E19,64876440,1212.324951171875,1223.221053469598
E19,64876500,1183.9000244140625,1229.5835410551713
E19,64876560,1157.7750244140625,1235.4813006170612
E19,64876620,1122.550048828125,1240.533533412223
E19,64876680,1094.8499755859375,1244.6847203938214
E19,64876740,1054.199951171875,1248.3564305040832
E19,64876800,1014.0499877929688,1252.1635719133797
E19,64876860,975.4249877929688,1256.4880904913803
E19,64876920,950.875,1261.3481991532092
E19,64876980,937.2249755859375,1266.6049673066382
E19,64877040,934.2999877929688,1272.1277433154141
E19,64877100,935.2750244140625,1277.760043048911
E19,64877160,943.0750122070312,1283.3093855023744
E22,65047680,853.9500122070312,828.3001469887337
E22,65047740,878.5999755859375,1037.607859511212
E22,65047800,921.75,1385.6850028722806
E22,65047860,978.4249877929688,1817.684043275969
E22,65047920,1062.375,2253.4519377786382
E22,65047980,1184.0999755859375,2638.2471458959385
E22,65048040,1362.425048828125,2945.491642696418
E22,65048100,1574.0250244140625,3173.1518873769355
E22,65048160,1797.7750244140625,3354.9203921156613
E22,65048220,2033.5250244140625,3534.5305370918095
E22,65048280,2302.875,3715.7128460290073
E22,65048340,2685.625,3871.4978539566314
E22,65048400,3355.89990234375,4002.893406764203
E22,65048460,4405.4501953125,4142.415837164309
E22,65048520,5606.3251953125,4296.7803956648995
E22,65048580,6860.7998046875,4438.615699928015
E22,65048640,7980.10009765625,4550.943418176691
E22,65048700,8891.2998046875,4635.171449864768
E22,65048760,9690.849609375,4689.705070295731
E22,65048820,10437.6669921875,4716.578649249342
E22,65054280,1900.300048828125,2431.091382094546
E22,65054340,1999.925048828125,2404.938913812565
E22,65054400,2100.300048828125,2379.068560187587
E22,65054460,2157.125,2353.4753632975544
E22,65054520,2229.925048828125,2328.170945077919
E22,65054580,2294.52490234375,2303.141943938767
E22,65054640,2360.85009765625,2278.3906978138702
E22,65054700,2419.77490234375,2253.9114905333145
E22,65054760,2465.375,2229.7026185655354
E22,65054820,2502.050048828125,2205.760443028279
E22,65054880,2518.14990234375,2182.08234757037
E22,65054940,2520.449951171875,2158.665248620618
E22,65055000,2506.64990234375,2135.506344739245
E22,65055060,2494.02490234375,2112.6027439393697
E22,65055120,2458.52490234375,2089.9516441885107
E22,65055180,2423.175048828125,2067.550247472835
E22,65055240,2387.97509765625,2045.3957988830136
E22,65055300,2351.800048828125,2023.4855685728203
E22,65055360,2306.824951171875,2001.8168591786355
E22,65055420,2269.97509765625,1980.3870021621233
E22,65055480,2237.72509765625,1959.1933588770892
E22,65055540,2196.72509765625,1938.2333196678328
E22,65055600,2162.60009765625,1917.5043037805813
E22,65055660,2140.64990234375,1897.0037589515125
E22,65055720,2116.625,1876.72916112846
E22,65055780,2101.375,1856.678014144966
E22,65055840,2091.574951171875,1836.8478494176284
E22,65055900,2078.52490234375,1817.2362256392253
E22,65055960,2063.375,1797.840728478112
E22,65056020,2046.074951171875,1778.658970279854
E22,65056080,2029.925048828125,1759.6885897725604
E22,65056140,2015.949951171875,1740.9272517753225
E22,65056200,2000.9000244140625,1722.3726469099322
E22,65056260,1981.6500244140625,1704.0224913157654
E22,65056320,1968.8499755859375,1685.8745263678186
E22,65056380,1952.8499755859375,1667.9265183978684
E22,65056440,1939.050048828125,1650.1762584186965
E22,65056500,1925.2249755859375,1632.621561851381
E22,65056560,1907.25,1615.2602682555896
E22,65056620,1893.550048828125,1598.0902410628496
E22,65056680,1879.9000244140625,1581.109367312778
E22,65056740,1863.0999755859375,1564.3155573922159
E22,65056800,1845.2750244140625,1547.706744777247
E22,65056860,1819.199951171875,1531.2808857780713
E22,65056920,1768.449951171875,1515.0359592866917
E22,65056980,1689.625,1498.9699665273952
E22,65057040,1597.8499755859375,1483.0809308099847
