setor;pop;sigilo_pop;dom;sigilo_dom;mulheres;sigilo_mulheres;c0_4;sigilo_c0_4;c5_9;sigilo_c5_9;i60_69;sigilo_i60_69;i70m;sigilo_i70m;indigenas;sigilo_indigenas;pretos_pardos;sigilo_pretos_pardos;dom_ocupados;sigilo_dom_ocupados;dom_agua;sigilo_dom_agua;dom_esgoto;sigilo_dom_esgoto;renda_resp;sigilo_renda_resp;n_resp;sigilo_n_resp;area_pct_bacia;metodo_recorte_bacia;dens;sigilo_dens;pop_n_validos;pop_n_total;pop_completude;dom_n_validos;dom_n_total;dom_completude;dom_ocupados_n_validos;dom_ocupados_n_total;dom_ocupados_completude;mulheres_n_validos;mulheres_n_total;mulheres_completude;c0_4_n_validos;c0_4_n_total;c0_4_completude;c5_9_n_validos;c5_9_n_total;c5_9_completude;i60_69_n_validos;i60_69_n_total;i60_69_completude;i70m_n_validos;i70m_n_total;i70m_completude;indigenas_n_validos;indigenas_n_total;indigenas_completude;pretos_pardos_n_validos;pretos_pardos_n_total;pretos_pardos_completude;dom_agua_n_validos;dom_agua_n_total;dom_agua_completude;dom_esgoto_n_validos;dom_esgoto_n_total;dom_esgoto_completude;n_resp_n_validos;n_resp_n_total;n_resp_completude;renda_resp_n_validos;renda_resp_n_total;renda_resp_completude;dens_n_validos;dens_n_total;dens_completude;na_bacia;status_borda_bacia;metodo_area_bacia;metodo_na_bacia;municipio;cod_mun;mun_pct_na_bacia;mun_pop_total;mun_pop_na_bacia;mun_ubs_iede;mun_hospitais_iede;mun_escolas_iede;mun_bombeiros_iede;mun_servicos_cobertura;mun_icm_faixa;mun_icm_pontos;mun_icm_prioritario;mun_ubs_iede_status;mun_hospitais_iede_status;mun_escolas_iede_status;mun_bombeiros_iede_status;mun_icm_atualizado_em;mun_icm_versao
430210505000135;501;False;206;0;263;0;34;0;36;0;31;0;33;0;0;0;74;0;191;0;111;0;;1;3049.17;0;191;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";199.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000136;515;False;197;0;267;0;26;0;36;0;75;0;34;0;0;0;91;0;189;0;188;0;29;0;2932.62;0;189;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";4148.0;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000137;675;False;269;0;343;0;22;0;47;0;84;0;58;0;0;0;80;0;256;0;256;0;149;0;2790.42;0;256;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";6663.9;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000138;470;False;243;0;241;0;14;0;27;0;44;0;45;0;0;0;84;0;209;0;209;0;153;0;3431.09;0;209;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";3536.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000142;555;False;222;0;288;0;30;0;40;0;53;0;66;0;0;0;95;0;206;0;206;0;103;0;3586.34;0;206;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";2053.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000143;539;False;235;0;280;0;29;0;26;0;56;0;45;0;0;0;81;0;212;0;210;0;39;0;4223.05;0;212;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";3355.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000144;384;False;182;0;200;0;28;0;21;0;39;0;38;0;0;0;66;0;163;0;161;0;26;0;4198.33;0;163;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";3835.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000145;304;False;147;0;163;0;11;0;10;0;66;0;54;0;0;0;24;0;136;0;136;0;15;0;3749.38;0;136;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";2170.5;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000146;469;False;202;0;236;0;20;0;22;0;60;0;54;0;4;0;99;0;192;0;192;0;72;0;2929.54;0;192;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";9889.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000147;323;False;156;0;169;0;8;0;16;0;47;0;49;0;0;0;33;0;134;0;133;0;21;0;4372.75;0;134;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";3938.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000148;306;False;145;0;162;0;14;0;21;0;28;0;23;0;0;0;;1;129;0;129;0;31;0;4687.3;0;129;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";3515.0;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000149;471;False;183;0;238;0;43;0;51;0;20;0;15;0;0;0;184;0;164;0;164;0;156;0;2147.48;0;164;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";15664.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000150;333;False;151;0;171;0;15;0;22;0;27;0;21;0;0;0;77;0;131;0;131;0;49;0;2586.96;0;131;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";7545.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000155;72;False;18;0;41;0;;1;7;0;;1;32;0;0;0;;1;12;0;12;0;0;0;4812.36;0;12;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";48.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000161;4;False;1;0;;1;;1;;1;;1;;1;;1;;1;;1;;1;;1;;1;;1;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";27.6;False;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;0;1;0.0;0;1;0.0;0;1;0.0;0;1;0.0;0;1;0.0;0;1;0.0;0;1;0.0;0;1;0.0;0;1;0.0;0;1;0.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000162;13;False;7;0;4;0;;1;0;0;;1;;1;0;0;;1;5;0;5;0;0;0;2184.8;0;5;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";15.3;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000164;641;False;269;0;318;0;56;0;49;0;42;0;18;0;0;0;212;0;253;0;253;0;247;0;2138.27;0;253;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";9965.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000165;415;False;181;0;209;0;23;0;19;0;42;0;26;0;0;0;72;0;159;0;159;0;153;0;2770.61;0;159;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";1945.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000166;253;False;105;0;129;0;12;0;13;0;32;0;25;0;0;0;37;0;101;0;101;0;34;0;3067.82;0;101;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";4926.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000168;149;False;74;0;67;0;10;0;8;0;12;0;16;0;0;0;62;0;52;0;51;0;28;0;1816.69;0;52;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";882.3;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000169;606;False;294;0;301;0;39;0;35;0;33;0;12;0;0;0;91;0;268;0;264;0;12;0;3212.36;0;268;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";1537.4;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000170;33;False;16;0;18;0;;1;;1;;1;;1;0;0;9;0;15;0;15;0;0;0;2994.13;0;15;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";48.0;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000171;165;False;76;0;85;0;6;0;13;0;8;0;13;0;0;0;30;0;70;0;70;0;69;0;2572.79;0;70;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";343.2;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000172;126;False;52;0;62;0;;1;;1;16;0;13;0;0;0;15;0;47;0;47;0;17;0;2652.6;0;47;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";880.5;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000174;136;False;66;0;74;0;;1;;1;17;0;15;0;0;0;;1;59;0;59;0;51;0;4311.95;0;59;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";6493.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000175;245;False;113;0;128;0;13;0;15;0;18;0;22;0;0;0;20;0;95;0;95;0;;1;5127.04;0;95;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";9853.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000177;7;False;5;0;;1;;1;;1;;1;;1;;1;;1;;1;;1;;1;;1;;1;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";27.3;False;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;0;1;0.0;0;1;0.0;0;1;0.0;0;1;0.0;0;1;0.0;0;1;0.0;0;1;0.0;0;1;0.0;0;1;0.0;0;1;0.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000179;226;False;82;0;114;0;16;0;18;0;25;0;17;0;4;0;56;0;78;0;77;0;12;0;2615.31;0;78;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";5948.5;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000180;283;False;107;0;145;0;16;0;17;0;33;0;15;0;0;0;;1;101;0;101;0;32;0;3055.56;0;101;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";2582.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000184;260;False;102;0;123;0;19;0;12;0;18;0;;1;0;0;62;0;91;0;90;0;16;0;2137.33;0;91;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";1983.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000185;105;False;47;0;54;0;;1;;1;19;0;11;0;0;0;17;0;44;0;44;0;25;0;2228.91;0;44;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";552.8;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000186;61;False;30;0;30;0;;1;3;0;;1;9;0;0;0;3;0;28;0;8;0;0;0;2505.86;0;28;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";31.5;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000187;241;False;99;0;127;0;15;0;11;0;32;0;13;0;0;0;;1;94;0;94;0;64;0;2835.09;0;94;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";4653.6;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000188;148;False;51;0;79;0;11;0;;1;20;0;7;0;0;0;23;0;50;0;50;0;9;0;2682.56;0;50;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";459.4;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000189;305;False;143;0;147;0;25;0;19;0;14;0;;1;0;0;44;0;129;0;129;0;6;0;6113.48;0;129;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";362.9;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000190;548;False;188;0;275;0;47;0;48;0;28;0;20;0;3;0;141;0;178;0;176;0;17;0;2461.01;0;178;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";11516.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
430210505000191;170;False;71;0;84;0;11;0;12;0;15;0;;1;0;0;38;0;63;0;63;0;21;0;3014.29;0;63;0;100.0;"ponto_representativo_setor_2022; area_pct_geometrica";7550.7;False;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;0;1;0.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;1;1.0;1;total;interseção geométrica em EPSG:5880;ponto_representativo_setor_2022_within_bacia;Bento Gonçalves;4302105;100.0;123151;123151;43;2;123;1;cadastro_IEDE_parcial_nao_inventario;B;15;sim;published;published;published;published;2026-08-13;base_completa_icm_082026.xlsx
