event_id,time_value,observed_m3s,simulated_m3s
27,65391360,527.9000244140625,2223.4496061363457
27,65391420,568.875,2449.5188924887993
27,65391480,611.0,2648.3218881905827
27,65391540,696.3499755859375,2961.261079909575
27,65391600,844.2249755859375,3418.348186096424
27,65391660,1047.75,3842.9173453548897
27,65391720,1316.7750244140625,4051.49527497668
27,65391780,1510.75,4064.20486779817
27,65391840,1586.125,4020.060648381581
27,65391900,1621.5,3976.4035674437287
27,65391960,1651.425048828125,3933.2282427799864
27,65392020,1664.1500244140625,3924.5569912425967
27,65392080,1633.0,3999.1380590605554
27,65392140,1686.324951171875,4141.9887376082615
27,65392200,1932.2750244140625,4324.319350570866
27,65392260,2275.550048828125,4516.002850071924
27,65392320,2634.97509765625,4689.7341744432715
27,65392380,3002.27490234375,4826.076333100519
27,65392440,3283.324951171875,4933.744093428206
27,65392500,3439.02490234375,5087.606015843674
27,65392560,3598.050048828125,5291.561146100413
27,65392620,3842.39990234375,5496.157620546266
27,65392680,4198.125,5696.45272870018
27,65392740,4678.97509765625,5938.501122439259
27,65392800,5205.4248046875,6212.470648776346
27,65392860,5632.47509765625,6409.305221980991
27,65392920,5892.97509765625,6470.68102984874
27,65392980,5993.27490234375,6432.216419583818
27,65393040,6030.125,6398.538717675799
27,65393100,6036.5,6432.235495360399
27,65393160,6042.9248046875,6495.917135671434
27,65393220,6014.10009765625,6528.536645550039
27,65393280,5892.9248046875,6493.792106073178
27,65393340,5744.64990234375,6422.785706304809
27,65393400,5570.2001953125,6352.563278076773
27,65393460,5411.9501953125,6372.984027365204
27,65393520,5281.35009765625,6595.885510444668
27,65393580,5363.22509765625,6960.965950757682
27,65393640,5523.85009765625,7366.616548637448
27,65393700,5621.27490234375,7731.194814765305
27,65393760,5782.375,8050.205743788978
27,65393820,6012.77490234375,8448.634679028019
27,65393880,6347.02490234375,8977.564619741888
27,65393940,6876.47509765625,9616.25134214128
27,65394000,7921.9248046875,10227.047184864894
27,65394060,9419.474609375,10633.223573225154
27,65394120,10656.7001953125,10838.482700651732
27,65394180,11394.0498046875,10906.88966235062
27,65394240,11884.224609375,10879.741036445246
27,65394300,12210.375,10801.093389667316
27,65394360,12489.0,10718.951638789806
27,65394420,12734.349609375,10660.59866296787
27,65394480,12865.775390625,10616.524828673384
27,65394540,12913.474609375,10565.285913348125
27,65394600,12827.1748046875,10494.570658214207
27,65394660,12691.4501953125,10502.16496885129
27,65394720,12529.349609375,10664.120334132316
27,65394780,12520.3251953125,10922.74118449938
27,65394840,12675.625,11295.278326678876
27,65394900,12945.5751953125,11851.624240488545
27,65394960,13435.349609375,12552.015941370479
27,65395020,13994.349609375,13171.189738718898
27,65395080,14381.474609375,13473.984274143051
27,65395140,14525.224609375,13498.803658794139
27,65395200,14465.224609375,13422.116496754747
27,65395260,14381.400390625,13324.938285092687
27,65395320,14226.400390625,13225.29187008765
27,65395380,14079.25,13122.259373463492
27,65395440,13855.0751953125,13001.370730884051
27,65395500,13616.2998046875,12865.26537948399
27,65395560,13409.474609375,12727.323028667102
27,65395620,13222.5498046875,12598.30773158114
27,65395680,13036.724609375,12479.267062882736
27,65395740,13048.150390625,12362.263958082602
27,65395800,13100.75,12238.875946621325
27,65395860,13073.2998046875,12107.851981932296
27,65395920,12913.5498046875,11974.785173102464
27,65395980,12732.099609375,11843.1881085698
27,65396040,12527.150390625,11713.044548576721
27,65396100,12305.849609375,11584.338432810066
27,65396160,12059.849609375,11457.053878418235
27,65396220,11853.4248046875,11331.175178050358
27,65396280,11631.1748046875,11206.686797917004
27,65396340,11385.099609375,11083.573375872393
27,65396400,11130.875,10961.819719517796
27,65396460,10868.650390625,10841.410804325868
27,65396520,10588.625,10722.3317717857
27,65396580,10322.2998046875,10604.567927568398
27,65396640,10044.724609375,10488.104739712928
27,65396700,9748.7001953125,10372.927836831977
27,65396760,9452.8251953125,10259.023006337666
27,65396820,9159.125,10146.37619268686
27,65396880,8850.599609375,10034.973495645876
27,65396940,8544.974609375,9924.80116857433
27,65397000,8227.775390625,9815.845616728015
27,65397060,7928.7001953125,9708.09339558045
27,65397120,7608.0498046875,9601.531209163042
27,65397180,7302.22509765625,9496.145908423561
27,65397240,7008.97509765625,9391.924489602727
