modelo;horizonte_h;evento;conjunto;timestamp;cod_sequencial;nivel_atual_cm;nivel_futuro_cm;rna_final_cm;erro_assinado_cm;erro_abs_cm;pers_referencia_cm
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-25 22:00;201807252200;392.0;474.0;447.8257873158923;-26.174212684107715;26.174212684107715;392.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-25 23:00;201807252300;420.0;487.0;481.5145278099899;-5.485472190010114;5.485472190010114;420.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 00:00;201807260000;443.0;500.0;495.17098866993126;-4.829011330068738;4.829011330068738;443.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 01:00;201807260100;461.0;534.0;502.43529151253415;-31.56470848746585;31.56470848746585;461.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 02:00;201807260200;474.0;588.0;521.1791109528542;-66.82088904714578;66.82088904714578;474.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 03:00;201807260300;487.0;642.0;578.5702314871297;-63.42976851287028;63.42976851287028;487.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 04:00;201807260400;500.0;690.0;611.3668591392162;-78.63314086078378;78.63314086078378;500.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 05:00;201807260500;534.0;723.0;669.3661573365737;-53.63384266342632;53.63384266342632;534.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 06:00;201807260600;588.0;757.0;742.2755454869681;-14.724454513031901;14.724454513031901;588.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 07:00;201807260700;642.0;781.0;785.3680481218323;4.368048121832317;4.368048121832317;642.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 08:00;201807260800;690.0;806.0;814.4589684937201;8.458968493720135;8.458968493720135;690.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 09:00;201807260900;723.0;834.0;825.4343029246257;-8.56569707537426;8.56569707537426;723.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 10:00;201807261000;757.0;857.0;859.8707992107117;2.8707992107116524;2.8707992107116524;757.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 11:00;201807261100;781.0;871.0;866.9110332561547;-4.088966743845276;4.088966743845276;781.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 12:00;201807261200;806.0;882.0;901.9722429210955;19.97224292109547;19.97224292109547;806.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 13:00;201807261300;834.0;889.0;926.2607858979618;37.260785897961796;37.260785897961796;834.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 14:00;201807261400;857.0;886.0;929.4347996506727;43.434799650672744;43.434799650672744;857.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 15:00;201807261500;871.0;885.0;917.2380232355918;32.238023235591754;32.238023235591754;871.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 16:00;201807261600;882.0;889.0;906.1337928167728;17.133792816772825;17.133792816772825;882.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 17:00;201807261700;889.0;898.0;911.2958068592756;13.295806859275558;13.295806859275558;889.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 18:00;201807261800;886.0;900.0;893.3815310510298;-6.61846894897019;6.61846894897019;886.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 19:00;201807261900;885.0;902.0;905.0577388775084;3.0577388775084273;3.0577388775084273;885.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 20:00;201807262000;889.0;894.0;918.1558863412141;24.155886341214114;24.155886341214114;889.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 21:00;201807262100;898.0;885.0;926.5628110359169;41.562811035916866;41.562811035916866;898.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 22:00;201807262200;900.0;873.0;905.0910619110872;32.091061911087195;32.091061911087195;900.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-26 23:00;201807262300;902.0;855.0;895.5560935066933;40.55609350669329;40.55609350669329;902.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 00:00;201807270000;894.0;843.0;867.5387033811687;24.538703381168716;24.538703381168716;894.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 01:00;201807270100;885.0;825.0;853.665652907473;28.66565290747303;28.66565290747303;885.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 02:00;201807270200;873.0;808.0;840.153200361908;32.153200361908034;32.153200361908034;873.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 03:00;201807270300;855.0;794.0;814.2992074613678;20.299207461367814;20.299207461367814;855.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 04:00;201807270400;843.0;780.0;803.6054350278652;23.605435027865155;23.605435027865155;843.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 05:00;201807270500;825.0;768.0;784.0853571497487;16.08535714974869;16.08535714974869;825.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 06:00;201807270600;808.0;759.0;774.2316376248955;15.231637624895484;15.231637624895484;808.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 07:00;201807270700;794.0;747.0;764.6563652712599;17.656365271259915;17.656365271259915;794.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 08:00;201807270800;780.0;736.0;753.57519730488;17.57519730488002;17.57519730488002;780.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 09:00;201807270900;768.0;727.0;741.6658067839294;14.665806783929384;14.665806783929384;768.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 10:00;201807271000;759.0;719.0;738.2234027435355;19.22340274353553;19.22340274353553;759.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 11:00;201807271100;747.0;705.0;724.5977721619957;19.59777216199575;19.59777216199575;747.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 12:00;201807271200;736.0;696.0;714.3235078729961;18.32350787299606;18.32350787299606;736.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 13:00;201807271300;727.0;684.0;711.0403714207717;27.04037142077175;27.04037142077175;727.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 14:00;201807271400;719.0;676.0;701.3817450156697;25.381745015669708;25.381745015669708;719.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 15:00;201807271500;705.0;665.0;679.606551118954;14.60655111895403;14.60655111895403;705.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 16:00;201807271600;696.0;655.0;677.9621662237586;22.962166223758572;22.962166223758572;696.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 17:00;201807271700;684.0;646.0;664.580650713175;18.580650713175032;18.580650713175032;684.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 18:00;201807271800;676.0;638.0;660.6053963819521;22.60539638195212;22.60539638195212;676.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 19:00;201807271900;665.0;629.0;650.7952846194478;21.795284619447784;21.795284619447784;665.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 20:00;201807272000;655.0;622.0;641.3772811575741;19.37728115757409;19.37728115757409;655.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 21:00;201807272100;646.0;614.0;634.8290673745505;20.829067374550505;20.829067374550505;646.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 22:00;201807272200;638.0;606.0;631.3049892514754;25.304989251475376;25.304989251475376;638.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-27 23:00;201807272300;629.0;599.0;620.2348496119796;21.234849611979598;21.234849611979598;629.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-28 00:00;201807280000;622.0;590.0;616.0509388039646;26.05093880396464;26.05093880396464;622.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-28 01:00;201807280100;614.0;585.0;606.3874125769777;21.38741257697768;21.38741257697768;614.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-28 02:00;201807280200;606.0;579.0;600.099964801506;21.099964801505962;21.099964801505962;606.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-28 03:00;201807280300;599.0;573.0;594.1680769072979;21.16807690729786;21.16807690729786;599.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-28 04:00;201807280400;590.0;563.0;583.0037323067114;20.003732306711413;20.003732306711413;590.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-28 05:00;201807280500;585.0;555.0;583.3560130185348;28.35601301853478;28.35601301853478;585.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-28 06:00;201807280600;579.0;549.0;576.8961271268658;27.89612712686585;27.89612712686585;579.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-28 07:00;201807280700;573.0;544.0;571.6826836913573;27.682683691357283;27.682683691357283;573.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-28 08:00;201807280800;563.0;537.0;554.7390800998223;17.73908009982233;17.73908009982233;563.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-28 09:00;201807280900;555.0;530.0;550.9041453028315;20.904145302831466;20.904145302831466;555.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-28 10:00;201807281000;549.0;525.0;547.9035044630266;22.903504463026593;22.903504463026593;549.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-28 11:00;201807281100;544.0;522.0;546.6286868467453;24.628686846745268;24.628686846745268;544.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-28 12:00;201807281200;537.0;514.0;535.6635669900503;21.6635669900503;21.6635669900503;537.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-28 13:00;201807281300;530.0;508.0;527.43141618078;19.431416180780047;19.431416180780047;530.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-28 14:00;201807281400;525.0;504.0;526.1177559101042;22.117755910104165;22.117755910104165;525.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-28 15:00;201807281500;522.0;497.0;526.2198656918408;29.219865691840823;29.219865691840823;522.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-28 16:00;201807281600;514.0;493.0;511.2186780537985;18.2186780537985;18.2186780537985;514.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-28 17:00;201807281700;508.0;488.0;508.68762552642465;20.687625526424654;20.687625526424654;508.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;4;Treino;2018-07-28 18:00;201807281800;504.0;483.0;507.17137539433327;24.171375394333268;24.171375394333268;504.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-02 16:00;201810021600;340.0;483.0;365.01061801682715;-117.98938198317285;117.98938198317285;340.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-02 17:00;201810021700;349.0;493.0;381.147378684401;-111.85262131559898;111.85262131559898;349.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-02 18:00;201810021800;381.0;504.0;451.6604598226363;-52.33954017736369;52.33954017736369;381.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-02 19:00;201810021900;447.0;522.0;580.0108462354617;58.01084623546171;58.01084623546171;447.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-02 20:00;201810022000;483.0;542.0;594.4479907085671;52.44799070856709;52.44799070856709;483.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-02 21:00;201810022100;493.0;555.0;556.252726482438;1.2527264824379927;1.2527264824379927;493.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-02 22:00;201810022200;504.0;571.0;559.2782016124872;-11.721798387512763;11.721798387512763;504.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-02 23:00;201810022300;522.0;590.0;583.3193935711325;-6.680606428867463;6.680606428867463;522.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 00:00;201810030000;542.0;608.0;599.7088440416284;-8.291155958371633;8.291155958371633;542.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 01:00;201810030100;555.0;628.0;595.617044482346;-32.382955517653954;32.382955517653954;555.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 02:00;201810030200;571.0;653.0;622.7543453473053;-30.245654652694725;30.245654652694725;571.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 03:00;201810030300;590.0;679.0;660.1105026427244;-18.88949735727556;18.88949735727556;590.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 04:00;201810030400;608.0;709.0;692.7614551563055;-16.238544843694513;16.238544843694513;608.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 05:00;201810030500;628.0;733.0;719.1951414756878;-13.80485852431218;13.80485852431218;628.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 06:00;201810030600;653.0;764.0;747.1104213895284;-16.88957861047163;16.88957861047163;653.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 07:00;201810030700;679.0;802.0;776.5433918229578;-25.4566081770422;25.4566081770422;679.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 08:00;201810030800;709.0;847.0;815.0886370533541;-31.91136294664591;31.91136294664591;709.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 09:00;201810030900;733.0;898.0;844.483200140655;-53.51679985934504;53.51679985934504;733.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 10:00;201810031000;764.0;939.0;886.6282857589166;-52.371714241083396;52.371714241083396;764.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 11:00;201810031100;802.0;968.0;955.2753986363393;-12.724601363660668;12.724601363660668;802.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 12:00;201810031200;847.0;987.0;999.0353355737601;12.035335573760108;12.035335573760108;847.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 13:00;201810031300;898.0;1010.0;1035.2239139164326;25.223913916432593;25.223913916432593;898.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 14:00;201810031400;939.0;1034.0;1046.9295255524346;12.929525552434598;12.929525552434598;939.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 15:00;201810031500;968.0;1059.0;1046.566281629064;-12.433718370936049;12.433718370936049;968.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 16:00;201810031600;987.0;1083.0;1061.4755709563265;-21.524429043673535;21.524429043673535;987.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 17:00;201810031700;1010.0;1103.0;1099.4406633004771;-3.5593366995228735;3.5593366995228735;1010.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 18:00;201810031800;1034.0;1126.0;1116.8347660163752;-9.16523398362483;9.16523398362483;1034.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 19:00;201810031900;1059.0;1141.0;1145.8223496491705;4.822349649170519;4.822349649170519;1059.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 20:00;201810032000;1083.0;1159.0;1164.2024650411377;5.202465041137657;5.202465041137657;1083.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 21:00;201810032100;1103.0;1165.0;1175.3213981667336;10.321398166733616;10.321398166733616;1103.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 22:00;201810032200;1126.0;1166.0;1194.4951992274637;28.495199227463672;28.495199227463672;1126.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-03 23:00;201810032300;1141.0;1166.0;1188.0546456489928;22.054645648992846;22.054645648992846;1141.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 00:00;201810040000;1159.0;1155.0;1199.3942045549486;44.3942045549486;44.3942045549486;1159.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 01:00;201810040100;1165.0;1144.0;1168.0799987922496;24.079998792249626;24.079998792249626;1165.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 02:00;201810040200;1166.0;1129.0;1160.8711553993912;31.871155399391228;31.871155399391228;1166.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 03:00;201810040300;1166.0;1104.0;1147.0894160119842;43.08941601198421;43.08941601198421;1166.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 04:00;201810040400;1155.0;1083.0;1115.800033750429;32.800033750429066;32.800033750429066;1155.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 05:00;201810040500;1144.0;1057.0;1098.6947398085927;41.69473980859266;41.69473980859266;1144.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 06:00;201810040600;1129.0;1037.0;1077.3962701868559;40.39627018685587;40.39627018685587;1129.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 07:00;201810040700;1104.0;1014.0;1040.246041978573;26.246041978572975;26.246041978572975;1104.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 08:00;201810040800;1083.0;988.0;1018.8598632750178;30.8598632750178;30.8598632750178;1083.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 09:00;201810040900;1057.0;965.0;992.1562217830482;27.15622178304818;27.15622178304818;1057.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 10:00;201810041000;1037.0;940.0;979.5294088028701;39.52940880287008;39.52940880287008;1037.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 11:00;201810041100;1014.0;907.0;952.9312656447455;45.93126564474551;45.93126564474551;1014.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 12:00;201810041200;988.0;860.0;925.2211227755033;65.22112277550332;65.22112277550332;988.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 13:00;201810041300;965.0;822.0;905.7964711367731;83.7964711367731;83.7964711367731;965.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 14:00;201810041400;940.0;791.0;850.1574193633537;59.15741936335371;59.15741936335371;940.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 15:00;201810041500;907.0;776.0;810.7270250145536;34.72702501455365;34.72702501455365;907.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 16:00;201810041600;860.0;761.0;775.2873487604663;14.28734876046633;14.28734876046633;860.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 17:00;201810041700;822.0;754.0;756.903734826606;2.9037348266059553;2.9037348266059553;822.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 18:00;201810041800;791.0;745.0;744.6504889491582;-0.3495110508417838;0.3495110508417838;791.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 19:00;201810041900;776.0;728.0;755.0705396894213;27.070539689421253;27.070539689421253;776.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 20:00;201810042000;761.0;715.0;735.0667791072613;20.066779107261254;20.066779107261254;761.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 21:00;201810042100;754.0;703.0;736.7530216851419;33.7530216851419;33.7530216851419;754.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 22:00;201810042200;745.0;688.0;721.7010060861988;33.701006086198845;33.701006086198845;745.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-04 23:00;201810042300;728.0;678.0;696.354720152669;18.35472015266896;18.35472015266896;728.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 00:00;201810050000;715.0;666.0;687.3170851492579;21.317085149257878;21.317085149257878;715.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 01:00;201810050100;703.0;656.0;680.9597463683317;24.959746368331707;24.959746368331707;703.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 02:00;201810050200;688.0;645.0;666.2514890467229;21.251489046722895;21.251489046722895;688.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 03:00;201810050300;678.0;634.0;665.2798328695153;31.279832869515303;31.279832869515303;678.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 04:00;201810050400;666.0;626.0;654.0778485411008;28.07784854110082;28.07784854110082;666.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 05:00;201810050500;656.0;617.0;646.908340732449;29.908340732449005;29.908340732449005;656.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 06:00;201810050600;645.0;607.0;634.8527093688958;27.85270936889583;27.85270936889583;645.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 07:00;201810050700;634.0;600.0;625.0765882419104;25.076588241910372;25.076588241910372;634.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 08:00;201810050800;626.0;591.0;619.6727314189866;28.672731418986587;28.672731418986587;626.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 09:00;201810050900;617.0;584.0;611.0316140620179;27.031614062017866;27.031614062017866;617.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 10:00;201810051000;607.0;574.0;601.1604587290351;27.1604587290351;27.1604587290351;607.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 11:00;201810051100;600.0;567.0;599.0653211478435;32.06532114784352;32.06532114784352;600.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 12:00;201810051200;591.0;560.0;588.0539083512945;28.053908351294467;28.053908351294467;591.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 13:00;201810051300;584.0;552.0;582.0417257117115;30.04172571171148;30.04172571171148;584.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 14:00;201810051400;574.0;543.0;568.1428478131118;25.142847813111757;25.142847813111757;574.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 15:00;201810051500;567.0;535.0;564.1306917224463;29.130691722446272;29.130691722446272;567.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 16:00;201810051600;560.0;526.0;558.5193522539873;32.519352253987336;32.519352253987336;560.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 17:00;201810051700;552.0;518.0;545.2589357945144;27.2589357945144;27.2589357945144;552.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 18:00;201810051800;543.0;511.0;535.467046979021;24.467046979021006;24.467046979021006;543.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 19:00;201810051900;535.0;506.0;531.875666047467;25.875666047467007;25.875666047467007;535.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 20:00;201810052000;526.0;500.0;523.1607688945753;23.160768894575313;23.160768894575313;526.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 21:00;201810052100;518.0;494.0;516.1248702447324;22.124870244732392;22.124870244732392;518.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 22:00;201810052200;511.0;487.0;511.85415263303;24.854152633030026;24.854152633030026;511.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-05 23:00;201810052300;506.0;484.0;508.7275292430712;24.727529243071217;24.727529243071217;506.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;5;Treino;2018-10-06 00:00;201810060000;500.0;479.0;501.9870023580461;22.987002358046084;22.987002358046084;500.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;6;Treino;2018-10-31 17:00;201810311700;369.0;433.0;422.3600229191396;-10.639977080860376;10.639977080860376;369.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;6;Treino;2018-10-31 18:00;201810311800;375.0;468.0;445.5943430207517;-22.405656979248306;22.405656979248306;375.0
006_MUC_H04_CONTROLE_15INPUTS_NH32_S06;4;6;Treino;2018-10-31 19:00;201810311900;386.0;509.0;470.4674780598043;-38.53252194019569;38.53252194019569;386.0
