timestamp_label,timestamp_note,rain_86472600_mm_sum,rain_86472600_record_count,flow_86472600_source_unit_mean,flow_86472600_record_count,level_86472600_source_unit_mean,level_86472600_record_count,rain_86472000_mm_sum,rain_86472000_record_count,flow_86472000_source_unit_mean,flow_86472000_record_count,level_86472000_source_unit_mean,level_86472000_record_count,rain_02851044_mm_sum,rain_02851044_record_count,flow_02851044_source_unit_mean,flow_02851044_record_count,level_02851044_source_unit_mean,level_02851044_record_count,rain_02851072_mm_sum,rain_02851072_record_count,flow_02851072_source_unit_mean,flow_02851072_record_count,level_02851072_source_unit_mean,level_02851072_record_count
2023-09-10 02:00:00,carimbo da API ANA agrupado por hora; fuso ainda não fechado,,0,,0,,0,0.0,4,1362.6225,4,743.0,4,0.0,4,,0,,0,0.0,1,,0,,0
2023-09-10 03:00:00,carimbo da API ANA agrupado por hora; fuso ainda não fechado,,0,,0,,0,0.0,4,1353.1225,4,740.5,4,0.0,4,,0,,0,0.0,1,,0,,0
2023-09-10 04:00:00,carimbo da API ANA agrupado por hora; fuso ainda não fechado,,0,,0,,0,0.0,4,1336.0725,4,736.0,4,0.2,4,,0,,0,0.0,1,,0,,0
2023-09-10 05:00:00,carimbo da API ANA agrupado por hora; fuso ainda não fechado,,0,,0,,0,0.0,4,1321.9275,4,732.25,4,0.0,4,,0,,0,0.0,1,,0,,0
2023-09-10 06:00:00,carimbo da API ANA agrupado por hora; fuso ainda não fechado,,0,,0,,0,0.0,4,1305.03,4,727.75,4,0.0,4,,0,,0,0.0,1,,0,,0
2023-09-10 07:00:00,carimbo da API ANA agrupado por hora; fuso ainda não fechado,,0,,0,,0,0.0,4,1207.865,4,701.25,4,0.0,4,,0,,0,0.0,1,,0,,0
2023-09-10 08:00:00,carimbo da API ANA agrupado por hora; fuso ainda não fechado,,0,,0,,0,0.0,4,1062.62,4,660.5,4,0.0,4,,0,,0,0.0,1,,0,,0
2023-09-10 09:00:00,carimbo da API ANA agrupado por hora; fuso ainda não fechado,,0,,0,,0,0.0,4,1015.395,4,646.75,4,0.0,4,,0,,0,0.0,1,,0,,0
2023-09-10 10:00:00,carimbo da API ANA agrupado por hora; fuso ainda não fechado,,0,,0,,0,0.0,4,983.245,4,637.25,4,0.0,4,,0,,0,0.0,1,,0,,0
2023-09-10 11:00:00,carimbo da API ANA agrupado por hora; fuso ainda não fechado,,0,,0,,0,0.0,4,972.33,4,634.0,4,0.0,4,,0,,0,0.0,1,,0,,0
2023-09-10 12:00:00,carimbo da API ANA agrupado por hora; fuso ainda não fechado,,0,,0,,0,0.0,4,981.56,4,636.75,4,0.0,4,,0,,0,0.0,1,,0,,0
2023-09-10 13:00:00,carimbo da API ANA agrupado por hora; fuso ainda não fechado,,0,,0,,0,0.0,4,1006.905,4,644.25,4,0.0,4,,0,,0,0.0,1,,0,,0
2023-09-10 14:00:00,carimbo da API ANA agrupado por hora; fuso ainda não fechado,,0,,0,,0,0.0,4,1050.51,4,657.0,4,0.0,4,,0,,0,0.0,1,,0,,0
2023-09-10 15:00:00,carimbo da API ANA agrupado por hora; fuso ainda não fechado,,0,,0,,0,0.0,4,1103.585,4,672.25,4,0.0,4,,0,,0,0.0,1,,0,,0
2023-09-10 16:00:00,carimbo da API ANA agrupado por hora; fuso ainda não fechado,,0,,0,,0,0.0,4,1188.7575,4,696.0,4,0.0,4,,0,,0,0.0,1,,0,,0
2023-09-10 17:00:00,carimbo da API ANA agrupado por hora; fuso ainda não fechado,,0,,0,,0,0.0,4,1352.2175,4,740.25,4,0.0,4,,0,,0,0.0,1,,0,,0
2023-09-10 18:00:00,carimbo da API ANA agrupado por hora; fuso ainda não fechado,,0,,0,,0,0.0,4,1375.0175,4,746.25,4,0.0,4,,0,,0,0.0,1,,0,,0
2023-09-10 19:00:00,carimbo da API ANA agrupado por hora; fuso ainda não fechado,,0,,0,,0,0.0,4,1374.065,4,746.0,4,0.0,4,,0,,0,0.0,1,,0,,0
2023-09-10 20:00:00,carimbo da API ANA agrupado por hora; fuso ainda não fechado,,0,,0,,0,0.0,4,1329.5125,4,734.25,4,0.0,4,,0,,0,0.0,1,,0,,0
2023-09-10 21:00:00,carimbo da API ANA agrupado por hora; fuso ainda não fechado,,0,,0,,0,0.0,4,1253.9925,4,714.0,4,0.0,4,,0,,0,0.0,1,,0,,0
2023-09-10 22:00:00,carimbo da API ANA agrupado por hora; fuso ainda não fechado,,0,,0,,0,0.0,4,1177.4225,4,693.0,4,0.0,4,,0,,0,0.0,1,,0,,0
2023-09-10 23:00:00,carimbo da API ANA agrupado por hora; fuso ainda não fechado,,0,,0,,0,0.0,4,1123.85,4,678.0,4,0.0,4,,0,,0,0.0,1,,0,,0
