event_id,timestamp_label,rain_mm,raw_record_count
E24,2023-11-18 10:00:00,2.400000,4
E24,2023-11-18 11:00:00,2.400000,4
E24,2023-11-18 12:00:00,2.400000,4
E24,2023-11-18 13:00:00,0.800000,4
E24,2023-11-18 14:00:00,1.400000,4
E24,2023-11-18 15:00:00,0.600000,4
E24,2023-11-18 16:00:00,0.000000,4
E24,2023-11-18 17:00:00,0.000000,4
E24,2023-11-18 18:00:00,0.000000,4
E24,2023-11-18 19:00:00,0.000000,4
E24,2023-11-18 20:00:00,0.000000,4
E24,2023-11-18 21:00:00,0.000000,4
E24,2023-11-18 22:00:00,0.000000,4
E24,2023-11-18 23:00:00,0.000000,4
E24,2023-11-19 00:00:00,0.000000,4
E24,2023-11-19 01:00:00,0.000000,4
E24,2023-11-19 02:00:00,0.000000,4
E24,2023-11-19 03:00:00,0.000000,4
E24,2023-11-19 04:00:00,0.000000,4
E24,2023-11-19 05:00:00,0.000000,4
E24,2023-11-19 06:00:00,0.000000,4
E24,2023-11-19 07:00:00,0.000000,4
E24,2023-11-19 08:00:00,0.000000,4
E24,2023-11-19 09:00:00,0.000000,4
E24,2023-11-19 10:00:00,0.000000,4
E24,2023-11-19 11:00:00,0.000000,4
E24,2023-11-19 12:00:00,0.000000,4
E24,2023-11-19 13:00:00,0.000000,4
E24,2023-11-19 14:00:00,0.000000,4
E24,2023-11-19 15:00:00,0.000000,4
E24,2023-11-19 16:00:00,0.000000,4
E24,2023-11-19 17:00:00,0.000000,4
E24,2023-11-19 18:00:00,0.000000,4
E24,2023-11-19 19:00:00,0.000000,4
E24,2023-11-19 20:00:00,0.000000,4
E24,2023-11-19 21:00:00,0.000000,4
E24,2023-11-19 22:00:00,0.000000,4
E24,2023-11-19 23:00:00,0.000000,4
E24,2023-11-20 00:00:00,0.000000,4
E24,2023-11-20 01:00:00,0.000000,4
E24,2023-11-20 02:00:00,0.000000,4
E24,2023-11-20 03:00:00,0.000000,4
E24,2023-11-20 04:00:00,0.000000,4
E24,2023-11-20 05:00:00,0.000000,4
E24,2023-11-20 06:00:00,0.000000,4
E24,2023-11-20 07:00:00,0.000000,4
E24,2023-11-20 08:00:00,0.000000,4
E24,2023-11-20 09:00:00,0.000000,4
E24,2023-11-20 10:00:00,0.000000,4
E24,2023-11-20 11:00:00,0.000000,4
E24,2023-11-20 12:00:00,0.000000,4
E24,2023-11-20 13:00:00,0.000000,4
E24,2023-11-20 14:00:00,0.000000,4
E24,2023-11-20 15:00:00,0.000000,4
E24,2023-11-20 16:00:00,0.000000,4
E24,2023-11-20 17:00:00,0.000000,4
E24,2023-11-20 18:00:00,0.000000,4
E24,2023-11-20 19:00:00,0.000000,4
E24,2023-11-20 20:00:00,0.000000,4
E24,2023-11-20 21:00:00,0.000000,4
E24,2023-11-20 22:00:00,0.000000,4
E24,2023-11-20 23:00:00,0.000000,4
E24,2023-11-21 00:00:00,0.000000,4
E24,2023-11-21 01:00:00,0.000000,4
E24,2023-11-21 02:00:00,0.000000,4
E24,2023-11-21 03:00:00,0.000000,4
E24,2023-11-21 04:00:00,0.000000,4
E24,2023-11-21 05:00:00,0.000000,4
E24,2023-11-21 06:00:00,0.000000,4
E24,2023-11-21 07:00:00,0.000000,4
E24,2023-11-21 08:00:00,0.000000,4
E24,2023-11-21 09:00:00,0.000000,4
E24,2023-11-21 10:00:00,0.000000,4
E24,2023-11-21 11:00:00,0.000000,4
E24,2023-11-21 12:00:00,0.000000,4
E24,2023-11-21 13:00:00,0.000000,4
E24,2023-11-21 14:00:00,0.000000,4
E24,2023-11-21 15:00:00,0.000000,4
E24,2023-11-21 16:00:00,0.000000,4
E24,2023-11-21 17:00:00,0.000000,4
E24,2023-11-21 18:00:00,0.000000,4
E24,2023-11-21 19:00:00,0.000000,4
E24,2023-11-21 20:00:00,0.000000,4
E24,2023-11-21 21:00:00,0.000000,4
E24,2023-11-21 22:00:00,0.000000,4
E24,2023-11-21 23:00:00,0.000000,4
E24,2023-11-22 00:00:00,0.000000,4
E24,2023-11-22 01:00:00,0.000000,4
E24,2023-11-22 02:00:00,0.000000,4
E24,2023-11-22 03:00:00,0.000000,4
E24,2023-11-22 04:00:00,0.000000,4
E24,2023-11-22 05:00:00,0.000000,4
E24,2023-11-22 06:00:00,0.000000,4
E24,2023-11-22 07:00:00,0.000000,4
E24,2023-11-22 08:00:00,0.000000,4
E24,2023-11-22 09:00:00,0.000000,4
E24,2023-11-22 10:00:00,0.200000,4
E24,2023-11-22 11:00:00,12.200000,4
E24,2023-11-22 12:00:00,2.800000,4
E24,2023-11-22 13:00:00,4.000000,4
E24,2023-11-22 14:00:00,6.000000,4
E24,2023-11-22 15:00:00,6.400000,4
E24,2023-11-22 16:00:00,4.400000,4
E24,2023-11-22 17:00:00,0.400000,4
E24,2023-11-22 18:00:00,0.200000,4
E24,2023-11-22 19:00:00,0.000000,4
E24,2023-11-22 20:00:00,0.000000,4
E24,2023-11-22 21:00:00,0.000000,4
E24,2023-11-22 22:00:00,0.200000,4
E24,2023-11-22 23:00:00,0.000000,4
E24,2023-11-23 00:00:00,0.000000,4
E24,2023-11-23 01:00:00,0.000000,4
E24,2023-11-23 02:00:00,0.000000,4
E24,2023-11-23 03:00:00,0.000000,4
E24,2023-11-23 04:00:00,0.000000,4
E24,2023-11-23 05:00:00,0.000000,4
E24,2023-11-23 06:00:00,0.000000,4
E24,2023-11-23 07:00:00,0.000000,4
E24,2023-11-23 08:00:00,0.000000,4
E24,2023-11-23 09:00:00,0.000000,4
E24,2023-11-23 10:00:00,0.000000,4
E24,2023-11-23 11:00:00,0.000000,4
E24,2023-11-23 12:00:00,0.000000,4
E24,2023-11-23 13:00:00,0.000000,4
E24,2023-11-23 14:00:00,0.000000,4
E24,2023-11-23 15:00:00,0.000000,4
E24,2023-11-23 16:00:00,0.000000,4
E24,2023-11-23 17:00:00,0.000000,4
E24,2023-11-23 18:00:00,0.000000,4
E24,2023-11-23 19:00:00,0.000000,4
E24,2023-11-23 20:00:00,0.000000,4
E24,2023-11-23 21:00:00,0.000000,4
E24,2023-11-23 22:00:00,0.000000,4
E24,2023-11-23 23:00:00,0.000000,4
E24,2023-11-24 00:00:00,0.000000,4
E24,2023-11-24 01:00:00,0.000000,4
E24,2023-11-24 02:00:00,0.000000,4
E24,2023-11-24 03:00:00,0.000000,4
E24,2023-11-24 04:00:00,0.000000,4
E24,2023-11-24 05:00:00,0.000000,4
E24,2023-11-24 06:00:00,0.000000,4
E24,2023-11-24 07:00:00,0.000000,4
E24,2023-11-24 08:00:00,0.000000,4
E24,2023-11-24 09:00:00,0.000000,4
E24,2023-11-24 10:00:00,0.000000,4
E24,2023-11-24 11:00:00,0.000000,4
E24,2023-11-24 12:00:00,0.000000,4
E24,2023-11-24 13:00:00,0.000000,4
E24,2023-11-24 14:00:00,0.000000,4
E24,2023-11-24 15:00:00,0.000000,4
E24,2023-11-24 16:00:00,0.000000,4
E24,2023-11-24 17:00:00,0.000000,4
E24,2023-11-24 18:00:00,0.000000,4
E24,2023-11-24 19:00:00,0.000000,4
E24,2023-11-24 21:00:00,0.000000,4
E24,2023-11-24 22:00:00,0.000000,3
E24,2023-11-24 23:00:00,0.000000,4
E24,2023-11-25 00:00:00,0.000000,4
E24,2023-11-25 01:00:00,0.000000,4
E24,2023-11-25 02:00:00,0.000000,4
E24,2023-11-25 03:00:00,0.000000,4
E24,2023-11-25 04:00:00,0.000000,4
E24,2023-11-25 05:00:00,0.000000,4
E24,2023-11-25 06:00:00,0.000000,4
E24,2023-11-25 07:00:00,0.000000,4
E24,2023-11-25 08:00:00,0.000000,4
E24,2023-11-25 09:00:00,0.000000,4
E24,2023-11-25 10:00:00,0.000000,4
E24,2023-11-25 11:00:00,0.000000,4
E24,2023-11-25 12:00:00,0.000000,4
E24,2023-11-25 13:00:00,0.000000,4
E24,2023-11-25 14:00:00,0.000000,4
E24,2023-11-25 15:00:00,0.000000,4
E24,2023-11-25 16:00:00,0.000000,4
E24,2023-11-25 17:00:00,0.000000,4
E24,2023-11-25 18:00:00,0.000000,4
E24,2023-11-25 19:00:00,0.000000,4
E24,2023-11-25 20:00:00,0.000000,4
E24,2023-11-25 21:00:00,0.000000,4
E24,2023-11-25 22:00:00,0.000000,4
E24,2023-11-25 23:00:00,0.000000,4
E27,2024-04-29 00:00:00,0.000000,4
E27,2024-04-29 01:00:00,0.000000,4
E27,2024-04-29 02:00:00,0.000000,4
E27,2024-04-29 03:00:00,0.000000,4
E27,2024-04-29 04:00:00,0.000000,4
E27,2024-04-29 05:00:00,0.000000,4
E27,2024-04-29 06:00:00,0.000000,4
E27,2024-04-29 07:00:00,0.000000,4
E27,2024-04-29 08:00:00,3.600000,4
E27,2024-04-29 09:00:00,0.400000,4
E27,2024-04-29 10:00:00,0.000000,4
E27,2024-04-29 11:00:00,0.000000,4
E27,2024-04-29 12:00:00,0.000000,4
E27,2024-04-29 13:00:00,6.400000,4
E27,2024-04-29 14:00:00,10.000000,4
E27,2024-04-29 15:00:00,22.400000,4
E27,2024-04-29 16:00:00,0.000000,4
E27,2024-04-29 17:00:00,0.000000,4
E27,2024-04-29 18:00:00,24.000000,4
E27,2024-04-29 19:00:00,6.000000,4
E27,2024-04-29 20:00:00,4.800000,4
E27,2024-04-29 21:00:00,1.200000,4
E27,2024-04-29 22:00:00,1.000000,4
E27,2024-04-29 23:00:00,0.000000,4
E27,2024-04-30 00:00:00,0.000000,4
E27,2024-04-30 01:00:00,0.000000,4
E27,2024-04-30 02:00:00,0.000000,4
E27,2024-04-30 03:00:00,0.400000,4
E27,2024-04-30 04:00:00,29.400000,4
E27,2024-04-30 05:00:00,26.400000,4
E27,2024-04-30 06:00:00,29.000000,4
E27,2024-04-30 07:00:00,5.600000,4
E27,2024-04-30 08:00:00,8.200000,4
E27,2024-04-30 09:00:00,18.000000,4
E27,2024-04-30 10:00:00,12.800000,4
E27,2024-04-30 11:00:00,3.400000,4
E27,2024-04-30 12:00:00,16.600000,4
E27,2024-04-30 13:00:00,19.000000,4
E27,2024-04-30 14:00:00,14.600000,4
E27,2024-04-30 15:00:00,13.800000,4
E27,2024-04-30 16:00:00,10.800000,4
E27,2024-04-30 17:00:00,0.400000,4
E27,2024-04-30 18:00:00,0.000000,4
E27,2024-04-30 19:00:00,1.600000,4
E27,2024-04-30 20:00:00,2.400000,4
E27,2024-04-30 21:00:00,2.000000,4
E27,2024-04-30 22:00:00,0.200000,4
E27,2024-04-30 23:00:00,0.000000,4
E27,2024-05-01 00:00:00,0.000000,4
E27,2024-05-01 01:00:00,7.800000,4
E27,2024-05-01 02:00:00,0.000000,4
E27,2024-05-01 03:00:00,11.800000,4
E27,2024-05-01 04:00:00,24.000000,4
E27,2024-05-01 05:00:00,1.000000,4
E27,2024-05-01 06:00:00,18.800000,4
E27,2024-05-01 07:00:00,6.400000,4
E27,2024-05-01 08:00:00,11.200000,4
E27,2024-05-01 09:00:00,19.800000,4
E27,2024-05-01 10:00:00,10.200000,4
E27,2024-05-01 11:00:00,17.200000,4
E27,2024-05-01 12:00:00,9.400000,4
E27,2024-05-01 13:00:00,11.800000,4
E27,2024-05-01 14:00:00,5.600000,4
E27,2024-05-01 15:00:00,3.200000,4
E27,2024-05-01 16:00:00,1.800000,4
E27,2024-05-01 17:00:00,3.400000,4
E27,2024-05-01 18:00:00,6.400000,4
E27,2024-05-01 19:00:00,0.000000,4
E27,2024-05-01 20:00:00,5.000000,4
E27,2024-05-01 21:00:00,5.400000,4
E27,2024-05-01 22:00:00,3.600000,4
E27,2024-05-01 23:00:00,4.600000,4
E27,2024-05-02 00:00:00,10.000000,4
E27,2024-05-02 01:00:00,11.400000,4
E27,2024-05-02 02:00:00,22.200000,4
E27,2024-05-02 03:00:00,30.200000,4
E27,2024-05-02 04:00:00,3.800000,4
E27,2024-05-02 05:00:00,4.800000,4
E27,2024-05-02 06:00:00,5.800000,4
E27,2024-05-02 07:00:00,1.600000,4
E27,2024-05-02 08:00:00,6.200000,4
E27,2024-05-02 09:00:00,4.400000,4
E27,2024-05-02 10:00:00,5.800000,4
E27,2024-05-02 11:00:00,3.800000,4
E27,2024-05-02 12:00:00,3.800000,4
E27,2024-05-02 13:00:00,1.400000,4
E27,2024-05-02 14:00:00,4.000000,4
E27,2024-05-02 15:00:00,6.200000,4
E27,2024-05-02 16:00:00,19.400000,4
E27,2024-05-02 17:00:00,1.000000,4
E27,2024-05-02 18:00:00,14.400000,4
E27,2024-05-02 19:00:00,0.400000,4
E27,2024-05-02 20:00:00,0.400000,4
E27,2024-05-02 21:00:00,1.200000,4
E27,2024-05-02 22:00:00,0.400000,4
E27,2024-05-02 23:00:00,0.400000,4
E27,2024-05-03 00:00:00,0.200000,4
E27,2024-05-03 01:00:00,0.000000,4
E27,2024-05-03 02:00:00,0.000000,4
E27,2024-05-03 03:00:00,0.000000,4
E27,2024-05-03 04:00:00,0.000000,4
E27,2024-05-03 05:00:00,0.000000,4
E27,2024-05-03 06:00:00,0.000000,4
E27,2024-05-03 07:00:00,0.200000,4
E27,2024-05-03 08:00:00,0.000000,4
E27,2024-05-03 09:00:00,0.200000,4
E27,2024-05-03 10:00:00,0.000000,4
E27,2024-05-03 11:00:00,0.000000,4
E27,2024-05-03 12:00:00,0.000000,4
E27,2024-05-03 13:00:00,0.000000,4
E27,2024-05-03 14:00:00,0.000000,4
E27,2024-05-03 15:00:00,0.000000,4
E27,2024-05-03 16:00:00,0.000000,4
E27,2024-05-03 17:00:00,0.000000,4
E27,2024-05-03 18:00:00,0.000000,4
E27,2024-05-03 19:00:00,0.200000,4
E27,2024-05-03 20:00:00,0.000000,4
E27,2024-05-03 21:00:00,0.000000,4
E27,2024-05-03 22:00:00,0.200000,4
E27,2024-05-03 23:00:00,1.000000,4
E27,2024-05-04 00:00:00,7.800000,4
E27,2024-05-04 01:00:00,9.600000,4
E27,2024-05-04 02:00:00,5.600000,4
E27,2024-05-04 03:00:00,2.000000,4
E27,2024-05-04 04:00:00,0.600000,4
E27,2024-05-04 05:00:00,2.000000,4
E27,2024-05-04 06:00:00,0.600000,4
E27,2024-05-04 07:00:00,1.600000,4
E27,2024-05-04 08:00:00,0.200000,4
E27,2024-05-04 09:00:00,0.000000,4
E27,2024-05-04 10:00:00,0.000000,4
E27,2024-05-04 11:00:00,0.200000,4
E27,2024-05-04 12:00:00,0.000000,4
E27,2024-05-04 13:00:00,0.000000,4
E27,2024-05-04 14:00:00,0.600000,4
E27,2024-05-04 15:00:00,0.000000,4
E27,2024-05-04 16:00:00,2.000000,4
E27,2024-05-04 17:00:00,2.600000,4
E27,2024-05-04 18:00:00,3.000000,4
E27,2024-05-04 19:00:00,3.200000,4
E27,2024-05-04 20:00:00,2.000000,4
E27,2024-05-04 21:00:00,0.800000,4
E27,2024-05-04 22:00:00,0.000000,4
E27,2024-05-04 23:00:00,0.000000,4
E27,2024-05-05 00:00:00,0.000000,4
E27,2024-05-05 01:00:00,0.000000,4
E27,2024-05-05 02:00:00,0.000000,4
E27,2024-05-05 03:00:00,7.400000,4
E27,2024-05-05 04:00:00,3.400000,4
E27,2024-05-05 05:00:00,0.200000,4
E27,2024-05-05 06:00:00,0.000000,4
E27,2024-05-05 07:00:00,0.000000,4
E27,2024-05-05 08:00:00,0.400000,4
E27,2024-05-05 09:00:00,0.000000,4
E27,2024-05-05 10:00:00,0.000000,4
E27,2024-05-05 11:00:00,0.000000,4
E27,2024-05-05 12:00:00,0.000000,4
E27,2024-05-05 13:00:00,0.000000,4
E27,2024-05-05 14:00:00,0.000000,4
E27,2024-05-05 15:00:00,0.000000,4
E27,2024-05-05 16:00:00,0.000000,4
E27,2024-05-05 17:00:00,0.000000,4
E27,2024-05-05 18:00:00,0.000000,4
E27,2024-05-05 19:00:00,0.000000,4
E27,2024-05-05 20:00:00,0.000000,4
E27,2024-05-05 21:00:00,0.000000,4
E27,2024-05-05 22:00:00,0.000000,4
E27,2024-05-05 23:00:00,0.000000,4
E27,2024-05-06 00:00:00,0.000000,4
E27,2024-05-06 01:00:00,0.000000,4
E27,2024-05-06 02:00:00,0.000000,4
E27,2024-05-06 03:00:00,0.000000,4
E27,2024-05-06 04:00:00,0.000000,4
E27,2024-05-06 05:00:00,0.000000,4
E27,2024-05-06 06:00:00,0.200000,4
E27,2024-05-06 07:00:00,0.000000,4
E27,2024-05-06 08:00:00,0.000000,4
E27,2024-05-06 09:00:00,0.000000,4
E27,2024-05-06 10:00:00,0.000000,4
E27,2024-05-06 11:00:00,0.000000,4
E27,2024-05-06 12:00:00,0.000000,4
E27,2024-05-06 13:00:00,0.000000,4
E27,2024-05-06 14:00:00,0.000000,4
E27,2024-05-06 15:00:00,0.000000,4
E27,2024-05-06 16:00:00,0.000000,4
E27,2024-05-06 17:00:00,0.000000,4
E27,2024-05-06 18:00:00,0.000000,4
E27,2024-05-06 19:00:00,0.000000,4
E27,2024-05-06 20:00:00,0.000000,4
E27,2024-05-06 21:00:00,0.000000,4
E27,2024-05-06 22:00:00,0.000000,4
E27,2024-05-06 23:00:00,0.000000,4
E27,2024-05-07 00:00:00,0.000000,4
E27,2024-05-07 01:00:00,0.000000,4
E27,2024-05-07 02:00:00,0.000000,4
E27,2024-05-07 03:00:00,0.000000,4
E27,2024-05-07 04:00:00,0.000000,4
E27,2024-05-07 05:00:00,0.000000,4
E27,2024-05-07 06:00:00,0.000000,4
E27,2024-05-07 07:00:00,0.000000,4
E27,2024-05-07 08:00:00,0.000000,4
E27,2024-05-07 09:00:00,0.000000,4
E27,2024-05-07 10:00:00,0.000000,4
E27,2024-05-07 11:00:00,0.000000,4
E27,2024-05-07 12:00:00,0.000000,4
E27,2024-05-07 13:00:00,0.000000,4
E27,2024-05-07 14:00:00,0.000000,4
E27,2024-05-07 15:00:00,0.000000,4
E27,2024-05-07 16:00:00,0.000000,4
E27,2024-05-07 17:00:00,0.000000,4
E27,2024-05-07 18:00:00,0.000000,4
E27,2024-05-07 19:00:00,0.000000,4
E27,2024-05-07 20:00:00,0.000000,4
E27,2024-05-07 21:00:00,0.000000,4
E27,2024-05-07 22:00:00,0.000000,4
E27,2024-05-07 23:00:00,0.000000,4
E27,2024-05-08 00:00:00,0.000000,4
E27,2024-05-08 01:00:00,0.000000,4
E27,2024-05-08 02:00:00,0.000000,4
E27,2024-05-08 03:00:00,0.000000,4
E27,2024-05-08 04:00:00,0.000000,4
E27,2024-05-08 05:00:00,0.000000,4
E27,2024-05-08 06:00:00,0.000000,4
E27,2024-05-08 07:00:00,0.000000,4
E27,2024-05-08 08:00:00,0.000000,4
E27,2024-05-08 09:00:00,0.000000,4
E27,2024-05-08 10:00:00,0.000000,4
E27,2024-05-08 11:00:00,0.000000,4
E27,2024-05-08 12:00:00,0.000000,4
E27,2024-05-08 13:00:00,0.000000,4
E27,2024-05-08 14:00:00,0.000000,4
E27,2024-05-08 15:00:00,0.000000,4
E27,2024-05-08 16:00:00,0.600000,4
E27,2024-05-08 17:00:00,2.200000,4
E27,2024-05-08 18:00:00,1.800000,4
E27,2024-05-08 19:00:00,0.800000,4
E27,2024-05-08 20:00:00,0.000000,4
E27,2024-05-08 21:00:00,0.000000,4
E27,2024-05-08 22:00:00,0.000000,4
E27,2024-05-08 23:00:00,0.000000,4
E27,2024-05-09 00:00:00,0.000000,4
E27,2024-05-09 01:00:00,0.000000,4
E27,2024-05-09 02:00:00,0.000000,4
E27,2024-05-09 03:00:00,0.000000,4
E27,2024-05-09 04:00:00,0.000000,4
E27,2024-05-09 05:00:00,0.000000,4
E27,2024-05-09 06:00:00,0.000000,4
E27,2024-05-09 07:00:00,0.000000,4
E27,2024-05-09 08:00:00,0.000000,4
E27,2024-05-09 09:00:00,0.000000,4
E27,2024-05-09 10:00:00,0.000000,4
E27,2024-05-09 11:00:00,0.000000,4
E27,2024-05-09 12:00:00,0.000000,4
E27,2024-05-09 13:00:00,0.000000,4
E27,2024-05-09 14:00:00,0.000000,4
E27,2024-05-09 15:00:00,0.000000,4
E27,2024-05-09 16:00:00,0.000000,4
E27,2024-05-09 17:00:00,0.000000,4
E27,2024-05-09 18:00:00,0.000000,4
E27,2024-05-09 20:00:00,0.000000,4
E27,2024-05-09 21:00:00,0.000000,4
E27,2024-05-09 22:00:00,0.000000,4
E27,2024-05-09 23:00:00,0.000000,4
E28,2024-06-16 00:00:00,0.400000,4
E28,2024-06-16 01:00:00,2.800000,4
E28,2024-06-16 02:00:00,3.600000,4
E28,2024-06-16 03:00:00,1.800000,4
E28,2024-06-16 04:00:00,3.800000,4
E28,2024-06-16 05:00:00,0.600000,4
E28,2024-06-16 06:00:00,1.400000,4
E28,2024-06-16 07:00:00,4.400000,4
E28,2024-06-16 08:00:00,8.600000,4
E28,2024-06-16 09:00:00,4.800000,4
E28,2024-06-16 10:00:00,5.200000,4
E28,2024-06-16 11:00:00,6.400000,4
E28,2024-06-16 12:00:00,6.400000,4
E28,2024-06-16 13:00:00,21.000000,4
E28,2024-06-16 14:00:00,17.400000,4
E28,2024-06-16 15:00:00,10.600000,4
E28,2024-06-16 16:00:00,14.800000,4
E28,2024-06-16 17:00:00,5.200000,4
E28,2024-06-16 18:00:00,0.400000,4
E28,2024-06-16 19:00:00,0.000000,4
E28,2024-06-16 20:00:00,2.200000,4
E28,2024-06-16 21:00:00,0.800000,4
E28,2024-06-16 22:00:00,0.400000,4
E28,2024-06-16 23:00:00,1.400000,4
E28,2024-06-17 00:00:00,2.000000,4
E28,2024-06-17 01:00:00,0.800000,4
E28,2024-06-17 02:00:00,0.400000,4
E28,2024-06-17 03:00:00,0.000000,4
E28,2024-06-17 04:00:00,0.000000,4
E28,2024-06-17 05:00:00,0.000000,4
E28,2024-06-17 06:00:00,0.000000,4
E28,2024-06-17 07:00:00,0.000000,4
E28,2024-06-17 08:00:00,0.000000,4
E28,2024-06-17 09:00:00,0.000000,4
E28,2024-06-17 10:00:00,0.000000,4
E28,2024-06-17 11:00:00,0.000000,4
E28,2024-06-17 12:00:00,0.000000,4
E28,2024-06-17 13:00:00,0.000000,4
E28,2024-06-17 14:00:00,0.000000,4
E28,2024-06-17 15:00:00,0.000000,4
E28,2024-06-17 16:00:00,0.000000,4
E28,2024-06-17 17:00:00,0.000000,4
E28,2024-06-17 18:00:00,0.200000,4
E28,2024-06-17 19:00:00,0.000000,4
E28,2024-06-17 20:00:00,0.000000,4
E28,2024-06-17 21:00:00,0.000000,4
E28,2024-06-17 22:00:00,1.200000,4
E28,2024-06-17 23:00:00,0.000000,4
E28,2024-06-18 00:00:00,0.600000,4
E28,2024-06-18 01:00:00,2.200000,4
E28,2024-06-18 02:00:00,2.000000,4
E28,2024-06-18 03:00:00,1.200000,4
E28,2024-06-18 04:00:00,0.000000,4
E28,2024-06-18 05:00:00,0.000000,4
E28,2024-06-18 06:00:00,0.000000,4
E28,2024-06-18 07:00:00,0.000000,4
E28,2024-06-18 08:00:00,0.000000,4
E28,2024-06-18 09:00:00,0.000000,4
E28,2024-06-18 10:00:00,0.000000,4
E28,2024-06-18 11:00:00,0.000000,4
E28,2024-06-18 12:00:00,0.000000,4
E28,2024-06-18 13:00:00,0.000000,4
E28,2024-06-18 14:00:00,0.000000,4
E28,2024-06-18 15:00:00,0.000000,4
E28,2024-06-18 16:00:00,0.800000,4
E28,2024-06-18 17:00:00,0.000000,4
E28,2024-06-18 18:00:00,0.000000,4
E28,2024-06-18 19:00:00,0.000000,4
E28,2024-06-18 20:00:00,0.000000,4
E28,2024-06-18 21:00:00,0.000000,4
E28,2024-06-18 22:00:00,2.600000,4
E28,2024-06-18 23:00:00,0.200000,4
E28,2024-06-19 00:00:00,2.200000,4
E28,2024-06-19 01:00:00,5.200000,4
E28,2024-06-19 02:00:00,0.600000,4
E28,2024-06-19 03:00:00,4.000000,4
E28,2024-06-19 04:00:00,0.600000,4
E28,2024-06-19 05:00:00,0.000000,4
E28,2024-06-19 06:00:00,0.800000,4
E28,2024-06-19 07:00:00,7.800000,4
E28,2024-06-19 08:00:00,0.600000,4
E28,2024-06-19 09:00:00,0.800000,4
E28,2024-06-19 10:00:00,0.000000,4
E28,2024-06-19 11:00:00,0.200000,4
E28,2024-06-19 12:00:00,0.800000,4
E28,2024-06-19 13:00:00,5.200000,4
E28,2024-06-19 14:00:00,2.600000,4
E28,2024-06-19 15:00:00,0.800000,4
E28,2024-06-19 16:00:00,0.000000,4
E28,2024-06-19 17:00:00,0.200000,4
E28,2024-06-19 18:00:00,1.600000,4
E28,2024-06-19 19:00:00,1.400000,4
E28,2024-06-19 20:00:00,0.400000,4
E28,2024-06-19 21:00:00,0.200000,4
E28,2024-06-19 22:00:00,0.000000,4
E28,2024-06-19 23:00:00,0.000000,4
E28,2024-06-20 00:00:00,0.000000,4
E28,2024-06-20 01:00:00,0.000000,4
E28,2024-06-20 02:00:00,0.000000,4
E28,2024-06-20 03:00:00,0.000000,4
E28,2024-06-20 04:00:00,0.200000,4
E28,2024-06-20 05:00:00,3.800000,4
E28,2024-06-20 06:00:00,0.600000,4
E28,2024-06-20 07:00:00,0.000000,4
