time_local,observed_m3s,simulated_m3s
2023-09-10 19:00:00,1568.95,750.4517591994824
2023-09-10 20:00:00,1642.025,720.9981409430854
2023-09-10 21:00:00,1732.45,692.6930099595834
2023-09-10 22:00:00,1763.25,665.5165448382983
2023-09-10 23:00:00,1751.95,639.3992916647366
2023-09-11 00:00:00,1713.025,614.2953132785528
2023-09-11 01:00:00,1662.2,590.1999708524497
2023-09-11 02:00:00,1612.825,567.0619691861793
2023-09-11 03:00:00,1568.925,544.8261535861636
2023-09-11 04:00:00,1529.3,523.4634080061235
2023-09-11 05:00:00,1496.925,502.93808107665257
2023-09-11 06:00:00,1467.6,483.2176020886505
2023-09-11 07:00:00,1436.2,464.2703681129452
2023-09-11 08:00:00,1407.275,446.06606670764796
2023-09-11 09:00:00,1375.2,428.57556604106526
2023-09-11 10:00:00,1351.075,411.7708777331495
2023-09-11 11:00:00,1327.075,395.6251106762019
2023-09-11 12:00:00,1309.6999999999998,380.1124282012016
2023-09-11 13:00:00,1291.3,365.2080067062547
2023-09-11 14:00:00,1276.25,350.88799593724053
2023-09-11 15:00:00,1255.875,337.1294808218237
2023-09-11 16:00:00,1237.75,323.9104448005135
2023-09-11 17:00:00,1220.775,311.2097345954647
2023-09-11 18:00:00,1207.05,299.0070263607198
2023-09-11 19:00:00,1191.2,287.2827931597197
2023-09-11 20:00:00,1175.525,276.0182737180398
2023-09-11 21:00:00,1161.95,265.1954424013477
2023-09-11 22:00:00,1146.325,254.79698037054294
2023-09-11 23:00:00,1131.825,244.80624786791947
2023-09-12 00:00:00,1116.35,235.20725759000285
2023-09-12 01:00:00,1103.025,225.98464910445475
2023-09-12 02:00:00,1088.675,217.12366427010363
2023-09-12 03:00:00,1077.5,208.61012362077005
2023-09-12 04:00:00,1064.325,200.43040367509647
2023-09-12 05:00:00,1055.2,192.57141513606962
2023-09-12 06:00:00,1047.1,185.02058194535357
2023-09-12 07:00:00,1049.1,177.7658211589127
