x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,atual_cm,delta_2h_cm,delta_4h_cm,target_2h_cm,target_4h_cm,split,event
876,8,20,45,-4,-7,-6,-7,8,1044,0,2,50,-15,0,876,4,12,880,888,1,6
878,-14,-26,-51,-2,-5,4,12,10,976,-45,-72,-112,-26,-13,878,-51,-72,827,806,1,6
879,-7,-9,-1,-5,-12,-8,-22,-36,1030,-10,-19,-18,-20,-18,879,-13,-21,866,858,1,6
879,3,11,38,-5,-9,-7,-15,-4,1048,4,4,39,-20,-10,879,4,7,883,886,1,6
880,1,4,24,-2,-7,-14,-28,-12,1060,12,16,31,-11,-1,880,8,-1,888,879,1,6
881,-12,-7,7,-17,-19,-9,-12,-45,1012,-8,-35,-14,-12,-67,881,-25,-59,856,822,1,2
883,-5,-5,3,-5,-7,-18,-79,-12,1027,-2,-10,-4,-61,-16,883,-6,-2,877,881,1,2
883,3,4,15,2,0,-9,-21,-15,1057,-3,9,15,-13,-20,883,3,-9,886,874,1,6
886,-2,3,7,-7,-5,-5,-12,-20,1040,-9,-17,-4,-43,0,886,-12,-28,874,858,1,6
886,-1,-15,-82,13,40,24,29,16,1076,-4,9,-107,13,43,886,-21,-56,865,830,1,22
888,0,2,21,-2,-6,-33,-80,-3,1029,-8,-7,2,-28,-26,888,-7,-14,881,874,1,2
888,5,8,12,2,4,-3,-9,-10,1049,-8,-11,5,-48,-17,888,-9,-22,879,866,1,6
892,-12,-21,-55,-3,4,7,11,14,1021,-27,-41,-88,-3,0,892,-41,-79,851,813,1,6
893,5,12,16,-2,-2,9,3,-59,1020,-27,-37,-3,-37,-47,893,-25,-50,868,843,1,2
894,-27,-50,-75,-4,-11,-11,11,8,1108,-26,-43,-85,47,11,894,-42,-108,852,786,1,4
902,-25,-46,-87,-4,-5,-9,-4.6176,-2,1014,-20,-59,-134,7,-6,902,-42,-79,860,823,1,3
904,-9,-25,-62,7,9,13,10,17,1048,-14,-27,-86,16,35,904,-26,-77,878,827,1,6
913,-16,-34,-75,2,3,9,4,13,1062,-13,-26,-88,16,29,913,-21,-62,892,851,1,6
919,163,241,314,85,121,132,145,167,1462,238,521,771,234,229,919,407,829,1326,1748,1,4
921,-23,-39,-64,-7,-14,-3,6,191,1134,-17,-21,-105,47,37,921,-51,-99,870,822,1,4
927,-21,-41,-78,-1,0,-6,4,-4,1034,-39,-65,-141,-13,-35,927,-52,-82,875,845,1,3
929,-18,-37,-84,1,4,8,6,25,1075,-13,-34,-100,8,24,929,-25,-51,904,878,1,6
944,-16,-25,-61,-7,0,15,6,24,1151,-4,-19,-140,36,55,944,-50,-92,894,852,1,4
947,-19,-41,-92,3,6,4,7,9,1088,-21,-46,-125,21,33,947,-34,-55,913,892,1,6
948,-20,-41,-72,1,-4,-9,4,-2,1073,-26,-47,-119,-1,-27,948,-46,-88,902,860,1,3
960,-9,-25,-76,7,11,33,16,48,1155,-15,-38,-179,25,57,960,-39,-90,921,870,1,4
966,-22,-47,-96,3,4,-3,4,12,1109,-25,-41,-131,26,17,966,-37,-62,929,904,1,6
968,-25,-48,-103,-2,0,5,-8,27,1148,-35,-66,-158,29,-4,968,-67,-82,901,886,1,22
968,-21,-37,-63,-5,-6,-4.3824,2,-8,1099,-21,-49,-102,1,-13,968,-41,-93,927,875,1,3
969,-16,-36,-109,4,15,22,19,38,1170,-23,-69,-193,45,37,969,-25,-75,944,894,1,4
985,-20,-51,-131,11,22,9,194,40,1193,-46,-98,-184,1,17,985,-25,-64,960,921,1,4
988,-25,-51,-93,1,-2,-5,4,11,1134,-16,-41,-131,16,53,988,-41,-75,947,913,1,6
989,-16,-31,-58.6176,-1,-5,4.3824,7,-4,1120,-28,-55,-92,-7,-26,989,-41,-87,948,902,1,3
993,-23,-48,-108,2,7,6,2,22,1183,-31,-56,-158,25,0,993,-51,-106,942,887,1,22
1005,-31,-73,-140,11,7,-9,9,24,1239,-52,-95,-158,32,-5,1005,-36,-61,969,944,1,4
1013,-26,-49,-88,-3,-7,-2,17,17,1150,-25,-63,-134,2,34,1013,-47,-84,966,929,1,6
1031,-16.6176,-37,-86,3.7648,8.3824,6.3824,-3.6176,-10.6176,1192,-9,-20,-96,5,-27,1031,-26,-63,1005,968,1,3
1036,-42,-80,-131,-4,-13,-17,15,16,1291,-43,-72,-151,-6,22,1036,-51,-76,985,960,1,4
1039,-23,-42,-86,-4,-3,3,5,16,1175,-38,-65,-133,11,27,1039,-51,-92,988,947,1,6
1047.6176,-20.3824,-45.3824,-92.3824,4.6176,3.6176,2.6176,-8.3824,-16.3824,1201,-11,-34,-114,-7,-37,1047.6176,-27.6176,-58.6176,1020,989,1,3
1062,-19,-39,-89,1,5,7,15,27,1213,-27,-52,-125,15,30,1062,-49,-96,1013,966,1,6
1068,-25,-49,-95,-1,-2,-8,-18,-24,1212,-23,-50,-129,-24,-62,1068,-37,-63,1031,1005,1,3
1078,-38,-67,-114,-9,-16,-3,16,26,1334,-29,-43,-181,25,43,1078,-73,-109,1005,969,1,4
1081,-20,-44,-96,4,6,9,16,34,1240,-25,-44,-127,12,23,1081,-42,-93,1039,988,1,6
1093,-24,-47,-87,-1,-1,-6,-15,-27,1235,-27,-53,-131,-19,-71,1093,-45.3824,-73,1047.6176,1020,1,3
1101,-24,-50,-105,2,2,19,19,30,1265,-19,-43,-123,35,51,1101,-39,-88,1062,1013,1,6
1116,-29,-51,-111,-7,-4,185,31,33,1363,-14,-34,-216,45,27,1116,-80,-131,1036,985,1,4
1117,-23,-46,-81,0,-6,-10,-17,-30,1262,-26,-53,-126,-24,-72,1117,-49,-86,1068,1031,1,3
1125,-26,-52,-124,0,3,2,13,37,1284,-24,-54,-146,18,24,1125,-44,-86,1081,1039,1,6
1130,-27,-51,-93,-3,-10,12,22,7,1341,-34,-64,-120,-1,-24,1130,-59,-114,1071,1016,1,22
1133,214,377,497,51,136,183,189,213,1708,246,484,976,238,243,1133,414,772,1547,1905,1,4
1145,-22,-47,-296,3,13,18,33,35,1377,-20,-65,-242,52,41,1145,-67,-140,1078,1005,1,4
1145,39,88,282.3855,-10,-36,-71.6145,8,26,1408,39,83,293,17,39,1145,61,95,1206,1240,1,3
1151,-26,-55,-126,3,17,8,20,29,1308,-30,-59,-173,39,22,1151,-50,-89,1101,1062,1,6
1157,-24,-41,-105,-7,1,30,13,8,1375,-30,-47,-132,1,-32,1157,-56,-116,1101,1041,1,22
1167,-25,-60,-314,10,189,32,33,26,1397,-45,-118,-262,15,-3,1167,-51,-131,1116,1036,1,4
1177,-29,-72,-134,14,-1,7,25,25,1338,-29,-50,-175,30,22,1177,-52,-96,1125,1081,1,6
1179,34,73,197,-5,-15,-85.3855,-16,19,1434,26,65,218,-7,25,1179,47,68,1226,1247,1,3
1181,-17,-42,-135,8,22,35,20,13,1405,-17,-36,-166,14,-44,1181,-51,-110,1130,1071,1,22
1192,-35,-249,-346,179,5,19,29,10,1442,-73,-137,-285,-10,-18,1192,-47,-114,1145,1078,1,4
1198,-25,-64,-170,14,29,20,9,4,1422,-19,-39,-205,22,-51,1198,-41,-97,1157,1101,1,22
1198,-13,-25,-41,-1,-6,-7,-20,-47,1366,-22,-43,-80,-48,-136,1198,-35,-81,1163,1117,1,3
1206,-43,-71,-141,-15,-9,0,11,9,1367,-21,-63,-173,44,30,1206,-55,-105,1151,1101,1,6
1206,27,61,149,-7,-12,-48,-25,7,1452,18,44,173,-20,17,1206,34,44,1240,1250,1,3
1223,-39,-93,-190,15,13,10,-5,-14,1441,-20,-66,-246,11,-83,1223,-42,-93,1181,1130,1,22
1223,-7,-16,-26,2,-1,-6,-27,-56,1409,-18,-23,-40,-62,-78,1223,-25,-60,1198,1163,1,3
1226,20,47,120,-7,-14,-29,-80,-15,1460,8,26,135,-34,4,1226,21,23,1247,1249,1,3
1227,-214,-254,-365,-174,-157,-154,-152,-177,1515,-64,-104,-259,-17,-8,1227,-60,-111,1167,1116,1,4
1230,-9,-15,-20,-3,-5,-12,-36,-84,1427,-5,-19,-30,-51,-47,1230,-19,-50,1211,1180,1,3
1240,14,34,95,-6,-13,-25,-96.6145,-17,1459,-1,7,90,-61,-7,1240,10,5,1250,1245,1,3
1249,-28,-62,-141,6,8,11,35,26,1388,-42,-93,-201,15,-6,1249,-72,-124,1177,1125,1,6
1262,-54,-106,-200,-2,-9,-17,-22,-36,1461,-46,-110,-273,-19,-130,1262,-64,-105,1198,1157,1,22
1277,-34,-70,-152,2,9,12,21,20,1430,-51,-83,-201,-3,-15,1277,-71,-126,1206,1151,1,6
1311,-36,-79,-164,7,3,18,18,8,1481,-32,-59,-187,38,-1,1311,-62,-134,1249,1177,1,6
1316,-52,-97,-183,-7,-3,-15,-22,-44,1507,-64,-120,-261,-45,-159,1316,-93,-135,1223,1181,1,22
1326,193,407,648,-21,30,151,154,190,1991,283,529,1187,266,285,1326,422,707,1748,2033,1,4
1347,-43,-82,-182,-4,3,11,9,-5,1513,-27,-76,-209,21,-6,1347,-70,-141,1277,1206,1,6
1368,-45,-94,-168,4,-8,-11,-16,-52,1571,-56,-116,-238,-46,-126,1368,-106,-170,1262,1198,1,22
1390,-39,-85,-193,7,15,24,15,-1,1540,-49,-91,-224,3,-32,1390,-79,-141,1311,1249,1,6
1413,-49,-86,-157,-12,-12,-15,-24,-70,1627,-60,-107,-215,-62,-134,1413,-97,-190,1316,1223,1,22
1429,-46,-100,-217,8,8,9,8,-17,1589,-42,-79,-244,9,-10,1429,-82,-152,1347,1277,1,6
1441,-40,-97,-211,17,14,15,17,3,1579,-40,-80,-279,25,14,1441,-249,-296,1192,1145,1,4
1462,-37,-74,-142,0,-3,-5,-19,-69,1687,-47,-81,-186,-74,-124,1462,-94,-200,1368,1262,1,22
1475,-54,-108,-226,0,9,0,-10,-26,1631,-37,-91,-261,14,-46,1475,-85,-164,1390,1311,1,6
1481,-57,-111,-226,-3,3,1,-6,-14,1619,-40,-108,-276,32,-1,1481,-254,-314,1227,1167,1,4
1499,-37,-71,-137,-3,-3,-7,-29,-91,1734,-34,-75,-170,-66,-110,1499,-86,-183,1413,1316,1,22
1529,-54,-117,-226,9,1,-2,-16,-31,1668,-54,-96,-289,-18,-58,1529,-100,-182,1429,1347,1,6
1536,-34,-68,-130,0,-2,-5,-41,-111,1768,-41,-74,-177,-104,-124,1536,-74,-168,1462,1368,1,22
1538,-54,-114,-227,6,1,10,-9,-12,1659,-68,-115,-290,-27,-49,1538,-97,-346,1441,1192,1,4
1547,221,414,791,28,7,143,187,213,2186,195,478,1245,173,185,1547,358,588,1905,2135,1,4
1566,55,133,337,-23,-52,-32,15,48,1890,60,94,408,47,70,1566,97,181,1663,1747,1,6
1570,-34,-66,-125,-2,-4,-9,-55,-111,1809,-33,-64,-167,-117,-137,1570,-71,-157,1499,1413,1,22
1583,-63,-118,-224,-8,-9,-9,-25,-45,1722,-42,-111,-292,-6,-51,1583,-108,-193,1475,1390,1,6
1592,-60,-115,-237,-5,-2,2,-23,-22.5523,1727,-47,-131,-281,14,-40,1592,-111,-365,1481,1227,1,4
1616,50,105,290,-5,-28,-47,5,42,1916,26,86,317,9,33,1616,97,147,1713,1763,1,6
1646,-55,-109,-215,-1,-3,-1,-26,-44,1764,-69,-128,-298,-38,-102,1646,-117,-217,1529,1429,1,6
1652,-55,-113,-239,3,9,2,-12,-19.4477,1774,-84,-121,-306,-42,-109,1652,-114,-211,1538,1441,1,4
1663,47,97,230,-3,-8,-60,-12,34,1945,29,55,211,-13,38,1663,84,131,1747,1794,1,6
1701,-54,-106,-214,-2,0,-10,-26,-37,1833,-59,-124,-299,-38,-117,1701,-118,-226,1583,1475,1,6
1707,-58,-122,-241,6,4,-7,-15,-28,1858,-37,-91,-282,18,-69,1707,-115,-226,1592,1481,1,4
1748,201,422,829,-20,8,38,170,183,2333,147,342,1109,117,147,1748,285,459,2033,2207,1,4
1755,-52,-106,-204,2,2,-14,-29,-60,1892,-65,-122,-288,-48,-127,1755,-109,-226,1646,1529,1,6
1765,-64,-126,-234,-2,-7,-19,-22,-35,1895,-54,-113,-308,2,-113,1765,-113,-227,1652,1538,1,4
1807,-54,-108,-190,0,-10,-16,-36,-64,1957,-57,-105,-275,-25,-144,1807,-106,-224,1701,1583,1,6
1829,-62,-119,-215,-5,-11,-25,-24.5523,-46,1949,-59,-131,-301,-5,-146,1829,-122,-237,1707,1592,1,4
1848,54,85,135,23,38,4,-24,-17,2245,93,189,300,-31,80,1848,147,240,1995,2088,1,6
1861,-54,-98,-174,-10,-16,-25,-43,-60,2014,-48,-118,-269,-57,-141,1861,-106,-215,1755,1646,1,6
1891,-57,-108,-190,-6,-12,-14,-21.4477,-49,2008,-72,-132,-307,-33,-174,1891,-126,-239,1765,1652,1,4
1905,157,358,772,-44,-64,-57,126,132,2456,123,270,994,89,121,1905,230,372,2135,2277,1,4
1915,-44,-82,-149,-6,-6,-16,-27,-63,2062,-70,-118,-272,-74,-166,1915,-108,-214,1807,1701,1,6
1919,71,125,172,17,40,37,16,-16,2332,87,180,363,-30,70,1919,130,199,2049,2118,1,6
1948,-51,-96,-176,-6,-14,-8,-21,-59,2080,-60,-123,-307,-41,-183,1948,-119,-241,1829,1707,1,4
1959,-38,-76,-133,0,-9,-15,-46,-68,2132,-48,-100,-238,-57,-110,1959,-98,-204,1861,1755,1,6
1995,76,147,232,5,22,60,26,-21,2394,62,149,400,-73,20,1995,93,142,2088,2137,1,6
1997,-38,-67,-118,-9,-10,-20,-48,-77,2180,-52,-103,-226,-85,-77,1997,-82,-190,1915,1807,1,6
1999,-45,-82,-168,-8,-2,-3,-16,-81,2140,-63,-110,-288,-56,-210,1999,-108,-234,1891,1765,1,4
2033,128,285,707,-29,-73,-65,86,89,2558,102,225,850,68,100,2033,174,288,2207,2321,1,4
2035,-29,-57,-98,-1,-6,-18,-35,-83,2232,-51,-102,-205,-109,-75,2035,-76,-174,1959,1861,1,6
2044,-37,-80,-165,6,6,0.4477,-21,-81,2203,-47,-112,-286,-72,-242,2044,-96,-215,1948,1829,1,4
2049,54,130,255,-22,-17,23,7,-53,2452,58,120,396,-4,13,2049,69,94,2118,2143,1,6
2064,-28,-51,-80,-5,-10,-11,-47,-104,2283,-51,-87,-175,-113,-80,2064,-67,-149,1997,1915,1,6
2081,-43,-86,-165.4477,0,-1,-7.4477,-35,-113,2250,-65,-137,-281,-97,-348,2081,-82,-190,1999,1891,1,4
2088,39,93,240,-15,-37,-15,-11,-39,2485,33,91,333,-1,-27,2088,49,65,2137,2153,1,6
2092,-23,-41,-69,-5,-12,-31,-53,-94,2334,-36,-72,-141,-123,-62,2092,-57,-133,2035,1959,1,6
2115,-18,-29,-38,-7,-1,-28,-57,-72,2370,-36,-67,-137,-129,-96,2115,-51,-118,2064,1997,1,6
2118,30,69,199,-9,-24,-41,-4,-25,2494,9,42,249,-51,-61,2118,25,43,2143,2161,1,6
2124,-43,-85,-158,-1,-5.5523,-13,-51,-115,2315,-72,-113,-271,-131,-318,2124,-80,-176,2044,1948,1,4
2133,-11,-28,-10,6,-19,-17,-65,-42,2406,-31,-52,-92,-127,-65,2133,-41,-98,2092,2035,1,6
2135,102,230,588,-26,-55,-119,24,68,2645,87,189,654,56,83,2135,142,222,2277,2357,1,4
2137,19,49,142,-11,-20,-57,3,-31,2498,4,13,166,-22,-71,2137,16,7,2153,2144,1,6
2143,6,25,94,-13,-24,-48,-25,-41,2507,9,13,113,-20,-115,2143,18,-10,2161,2133,1,6
2144,-17,-9,7,-25,-27,-36,-93,-33,2437,-21,-38,-57,-83,-83,2144,-29,-80,2115,2064,1,6
2153,10,16,65,4,-9,-29,-44,-40,2475,-32,-23,23,-56,-149,2153,-9,-38,2144,2115,1,6
2161,8,18,43,-2,2,-22,-63,-26,2458,-17,-49,-27,-42,-152,2161,-28,-69,2133,2092,1,6
2167,-42,-79.4477,-145,-4.5523,-6.4477,-13,-78,-144,2387,-41,-102,-255,-128,-279,2167,-86,-168,2081,1999,1,4
2207,72,174,459,-30,-56,-129,-91,41,2704,59,146,518,18,51,2207,114,158,2321,2365,1,4
2209,-37.4477,-73,-132,-1.8954,-7.4477,-21.4477,-81.4477,-165.4477,2428,-61,-103,-268,-163,-344,2209,-85,-165,2124,2044,1,4
2246.4477,-35.5523,-65.5523,-110.5523,-5.5523,-6.5523,-27.5523,-105.5523,-192.5523,2489,-42,-97,-246,-165,-179,2246.4477,-79.4477,-165.4477,2167,2081,1,4
2277,70,142,372,-2,-32,-87,-144,39,2736,32,91,403,-40,15,2277,80,80,2357,2357,1,4
2282,-30,-59,-83,-1,-14,-38,-102,-231,2531,-55,-111,-223,-202,-127,2282,-73,-158,2209,2124,1,4
2312,-29,-45,-45,-13,-21,-65,-131,-250,2586,-56,-110,-175,-251,-97,2312,-65.5523,-145,2246.4477,2167,1,4
2321,44,114,288,-26,-28,-84,-149,2,2761,25,57,305,-112,3,2321,44,20,2365,2341,1,4
2341,-16,-24,20,-8,-24,-60,-144,-209,2642,-54,-93,-94,-337,-85,2341,-59,-132,2282,2209,1,4
2357,-8,0,80,-16,-44,-78,-165,-222,2696,-39,-58,-8,-285,-73,2357,-45,-110.5523,2312,2246.4477,1,4
2357,36,80,222,-8,-34,-66,-185,-42,2754,-7,18,196,-290,-37,2357,0,-45,2357,2312,1,4
2365,8,44,158,-28,-36,-64,-193,-155,2735,-19,-26,90,-257,-53,2365,-24,-83,2341,2282,1,4
