event_id,time_value,observed_m3s,simulated_m3s
24,65157120,11434.9501953125,13478.319995247892
24,65157180,11370.224609375,13281.82561558002
24,65157240,11293.724609375,12997.05623317792
24,65157300,11186.849609375,12661.191904601646
24,65157360,11033.0,12299.74659973307
24,65157420,10884.775390625,11930.904790882758
24,65157480,10676.849609375,11561.218789408937
24,65157540,10476.7001953125,11193.418440200427
24,65157600,10242.9501953125,10831.182244375539
24,65157660,9992.525390625,10478.121372306858
24,65157720,9696.625,10135.22949331122
24,65157780,9435.474609375,9803.000039527562
24,65157840,9141.125,9481.662275605418
24,65157900,8817.650390625,9170.859112877806
24,65157960,8483.724609375,8870.245170268065
24,65158020,8149.22509765625,8579.486390437902
24,65158080,7784.77490234375,8298.259668520684
24,65158140,7435.2001953125,8026.252493027388
24,65158200,7098.64990234375,7763.16259852604
24,65158260,6784.27490234375,7508.697629708693
24,65158320,6488.2998046875,7262.574816472536
24,65158380,6200.97509765625,7024.520659654052
24,65158440,5928.35009765625,6794.270627066907
24,65158500,5661.0498046875,6571.568859505778
24,65158560,5410.72509765625,6356.167886389356
24,65158620,5177.0,6147.828350726463
24,65158680,4963.5498046875,5946.318743099665
24,65158740,4764.1748046875,5751.415144370651
24,65158800,4578.4248046875,5562.900976821493
24,65158860,4416.97509765625,5380.566763455148
24,65158920,4265.47509765625,5193.599429221136
24,65158980,4110.27490234375,5021.582388544888
24,65159040,3950.22509765625,4854.63182993601
24,65159100,3798.800048828125,4694.442663689542
24,65159160,3662.10009765625,4539.50482308483
24,65159220,3538.5,4388.78721601549
24,65159280,3419.97509765625,4244.585117544456
24,65159340,3320.35009765625,4105.396522120451
24,65159400,3241.550048828125,3970.8423313721255
24,65159460,3160.89990234375,3840.6990309931584
24,65159520,3068.64990234375,3714.8220122843327
24,65159580,2950.550048828125,3593.0714076580457
24,65159640,2839.85009765625,3475.311935194352
24,65159700,2751.77490234375,3361.412748293483
24,65159760,2684.550048828125,3251.247290257766
24,65159820,2641.175048828125,3144.69315364132
24,65159880,2594.550048828125,3041.6319442111885
24,65159940,2552.824951171875,2941.949149368748
24,65160000,2507.800048828125,2845.534010885131
24,65160060,2440.25,2752.2794018092186
24,65160120,2348.47509765625,2662.0817074114184
24,65160180,2254.425048828125,2574.8407100308914
24,65160240,2191.22509765625,2490.459477698238
24,65160300,2157.125,2408.8442564098877
24,65160360,2140.675048828125,2329.9043659344343
24,65160420,2123.175048828125,2253.5520990351365
24,65160480,2102.47509765625,2179.702623996558
24,65160540,2043.9749755859375,2108.2738903470495
24,65160600,1968.8499755859375,2039.1865376722417
24,65160660,1913.625,1972.363807418257
24,65160720,1874.6500244140625,1907.659880157824
24,65160780,1856.800048828125,1845.1484495979778
24,65160840,1851.550048828125,1784.686060857308
24,65160900,1840.0250244140625,1726.2055398085288
24,65160960,1826.5,1669.641914643062
24,65161020,1807.7750244140625,1614.932343665513
24,65161080,1788.074951171875,1562.0160454555212
24,65161140,1762.25,1510.8342313193564
24,65161200,1739.625,1461.3300399561938
24,65161260,1717.0999755859375,1413.4484742664592
24,65161320,1692.625,1367.1363402320055
24,65161380,1668.25,1341.43163883914
24,65161440,1647.0250244140625,1321.6434166671156
24,65161500,1625.875,1302.1471018315458
24,65161560,1602.800048828125,1282.9383882410425
24,65161620,1567.949951171875,1264.0130333258248
24,65161680,1537.199951171875,1245.3668571006751
24,65161740,1506.699951171875,1226.9957412417184
24,65161800,1490.0999755859375,1208.895628176821
24,65161860,1469.8499755859375,1191.062520189407
24,65161920,1457.4749755859375,1173.492478535495
24,65161980,1440.6500244140625,1156.1816225737587
24,65162040,1428.4000244140625,1139.1261289084234
24,65162100,1418.375,1126.702963067512
24,65162160,1401.7249755859375,1134.1248303207985
24,65162220,1388.425048828125,1169.020970474639
24,65162280,1379.5999755859375,1243.8618160706287
24,65162340,1378.5,1357.9836723153944
24,65162400,1385.0999755859375,1510.1640142887354
24,65162460,1399.5250244140625,1695.2517450277915
24,65162520,1423.949951171875,1907.316512917369
24,65162580,1448.5,2139.9128856695174
24,65162640,1484.4749755859375,2388.1557726355286
24,65162700,1544.199951171875,2645.719296248487
24,65162760,1628.925048828125,2906.4249679143527
24,65162820,1677.375,3163.136380857166
24,65162880,1727.300048828125,3407.263844695113
24,65162940,1745.824951171875,3631.8047853827634
24,65163000,1756.074951171875,3830.800834394324
24,65163060,1761.199951171875,3999.277431579681
24,65163120,1774.625,4135.332050171608
24,65163180,1800.5,4234.5716251881295
24,65163240,1841.125,4291.239767778472
24,65163300,1899.925048828125,4305.22832916054
24,65163360,1960.324951171875,4279.4129058969565
24,65163420,2015.949951171875,4213.950409161356
24,65163480,2048.25,4117.26041989596
24,65163540,2063.35009765625,4004.2459450770857
24,65163600,2072.02490234375,3880.6726403416324
24,65163660,2078.5,3755.76469359809
24,65163720,2069.875,3634.763199707799
24,65163780,2054.72509765625,3518.191074918318
24,65163840,2021.324951171875,3405.402626448308
24,65163900,1974.1500244140625,3296.274365214929
24,65163960,1962.425048828125,3190.686842610132
24,65164020,1979.5,3088.5245181492205
24,65164080,2014.875,2989.6756314569775
24,65164140,2072.050048828125,2894.0320784491864
24,65164200,2123.175048828125,2801.489291572006
24,65164260,2148.324951171875,2711.9461239661914
24,65164320,2150.52490234375,2625.30473742749
24,65164380,2133.02490234375,2541.4704940387915
24,65164440,2110.10009765625,2460.3518513536455
24,65164500,2081.800048828125,2381.8602610147673
24,65164560,2054.72509765625,2305.9100706948934
24,65164620,2025.625,2232.4184292511186
24,65164680,1992.3499755859375,2161.305194987355
24,65164740,1959.25,2092.4928469230335
24,65164800,1922.074951171875,2025.906398969511
24,65164860,1883.050048828125,1961.4733169188733
24,65164920,1847.375,1899.123438152933
24,65164980,1811.9000244140625,1838.287852067319
24,65165040,1772.550048828125,1772.9764114266295
24,65165100,1738.574951171875,1715.0749811807325
24,65165160,1703.824951171875,1660.4758441727333
24,65165220,1669.2249755859375,1607.3532786950532
24,65165280,1646.0250244140625,1554.5140360506698
24,65165340,1612.800048828125,1503.094461770692
24,65165400,1584.8499755859375,1451.9031609335557
24,65165460,1542.175048828125,1406.0150298402143
24,65165640,1395.0999755859375,1317.9884805993179
24,65165700,1373.0,1298.546081807503
24,65165760,1358.7249755859375,1279.3904889144833
24,65165820,1350.0,1260.5174710830836
24,65165880,1341.199951171875,1241.9228598876177
24,65165940,1327.074951171875,1223.602548393221
24,65166000,1312.949951171875,1205.5524902487643
24,65166060,1294.5250244140625,1187.7686987931488
24,65166120,1278.4000244140625,1170.247246174784
24,65166180,1262.2750244140625,1152.9842624840562
24,65166240,1246.25,1135.975934898592
24,65166300,1228.199951171875,1119.2185068411327
24,65166360,1202.800048828125,1102.7082771498308
24,65166420,1191.199951171875,1086.4415992607849
24,65166480,1176.574951171875,1070.4148804026352
24,65166540,1157.800048828125,1054.6245808030383
24,65166600,1137.0,1039.067212906849
24,65166660,1116.375,1023.7393406058344
24,65166720,1086.6500244140625,1008.6375784797516
24,65166780,1058.25,993.7585910486198
24,65166840,1033.050048828125,979.0990920360233
24,65166900,1014.0750122070312,964.6558436432816
24,65166960,1009.0999755859375,950.4256558343268
24,65167020,1004.0999755859375,936.4053856311301
24,65167080,1011.0750122070312,922.5919364195217
24,65167140,1021.0,908.9822572652514
