dataset,label,horizon_h,protocol,lookback_h,fold_id,validation_event,test_event,train_event_count,train_rows,validation_rows,test_rows,train_end,test_start,seed,common_source_contract,model,backend,fit_seconds,n,mae_cm,rmse_cm,bias_cm,e95_cm,nse,r2,mape_pct,event_count,median_event_mae_cm,worst_event_mae_cm,median_peak_abs_error_cm,worst_peak_abs_error_cm,median_peak_lag_h,median_peak_lag_abs_h,worst_peak_lag_abs_h,warnings,n_train,epochs_run,best_epoch,best_validation_loss_scaled,n_validation,parameter_count,history_tail
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,CNN-1D temporal,pytorch-cpu,0.054162400076165795,244,9.28471225090675,14.62103520754947,-3.077295122061292,33.164346535111676,0.9969224432296796,0.9969224432296796,1.25590628799444,1,9.28471225090675,9.28471225090675,11.085043850492639,11.085043850492639,-1.0,1.0,1.0,,1464.0,18.0,18.0,0.11638892441987991,127.0,4609.0,"[{'epoch': 14, 'train_loss': 0.25370049476623535, 'validation_loss': 0.14367762207984924}, {'epoch': 15, 'train_loss': 0.2464059740304947, 'validation_loss': 0.13829705119132996}, {'epoch': 16, 'train_loss': 0.2306581735610962, 'validation_loss': 0.13144445419311523}, {'epoch': 17, 'train_loss': 0.2104184776544571, 'validation_loss': 0.1239396408200264}, {'epoch': 18, 'train_loss': 0.18924471735954285, 'validation_loss': 0.11638892441987991}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,LSTM,pytorch-cpu,0.06310160004068166,244,11.60097803832822,19.256816601899853,-1.927888031966815,45.04063241988033,0.994661505302415,0.994661505302415,1.6190300675094527,1,11.60097803832822,11.60097803832822,15.723067866810197,15.723067866810197,-1.0,1.0,1.0,,1464.0,18.0,18.0,0.1525787115097046,127.0,6305.0,"[{'epoch': 14, 'train_loss': 0.5894601941108704, 'validation_loss': 0.16194897890090942}, {'epoch': 15, 'train_loss': 0.5626145601272583, 'validation_loss': 0.15846318006515503}, {'epoch': 16, 'train_loss': 0.5369971990585327, 'validation_loss': 0.15572649240493774}, {'epoch': 17, 'train_loss': 0.5127404928207397, 'validation_loss': 0.153765007853508}, {'epoch': 18, 'train_loss': 0.48997923731803894, 'validation_loss': 0.1525787115097046}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,GRU,pytorch-cpu,0.06503479997627437,244,10.770008077801473,17.57895136831591,-3.102246308782823,39.90037984184166,0.9955512729921122,0.9955512729921122,1.4912587501324097,1,10.770008077801473,10.770008077801473,21.757763014354396,21.757763014354396,-1.0,1.0,1.0,,1464.0,18.0,11.0,0.16130156815052032,127.0,4737.0,"[{'epoch': 14, 'train_loss': 0.3542461395263672, 'validation_loss': 0.16380049288272858}, {'epoch': 15, 'train_loss': 0.33917781710624695, 'validation_loss': 0.16521084308624268}, {'epoch': 16, 'train_loss': 0.32689350843429565, 'validation_loss': 0.16626742482185364}, {'epoch': 17, 'train_loss': 0.3167741596698761, 'validation_loss': 0.1666337549686432}, {'epoch': 18, 'train_loss': 0.30822959542274475, 'validation_loss': 0.16603732109069824}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,TCN,pytorch-cpu,0.07626449991948903,244,8.605624639570845,14.4019077815042,-1.7001806502584405,33.558797200301505,0.9970139994832379,0.9970139994832379,1.230226774714675,1,8.605624639570845,8.605624639570845,2.0037922884475847,2.0037922884475847,-1.0,1.0,1.0,,1464.0,18.0,18.0,0.11687933653593063,127.0,7713.0,"[{'epoch': 14, 'train_loss': 0.2605794370174408, 'validation_loss': 0.1485701948404312}, {'epoch': 15, 'train_loss': 0.22863544523715973, 'validation_loss': 0.13932663202285767}, {'epoch': 16, 'train_loss': 0.19551733136177063, 'validation_loss': 0.1304313838481903}, {'epoch': 17, 'train_loss': 0.17139893770217896, 'validation_loss': 0.12286467105150223}, {'epoch': 18, 'train_loss': 0.15974673628807068, 'validation_loss': 0.11687933653593063}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,Seq2Seq · decoder 1 passo,pytorch-cpu,0.07415190001484007,244,13.429904814438077,22.145901578273712,-1.157693669058476,46.17438044536724,0.992939482105322,0.992939482105322,1.8511510966420686,1,13.429904814438077,13.429904814438077,21.008288699563764,21.008288699563764,1.0,1.0,1.0,,1464.0,18.0,18.0,0.14245955646038055,127.0,10785.0,"[{'epoch': 14, 'train_loss': 0.6830300688743591, 'validation_loss': 0.16512340307235718}, {'epoch': 15, 'train_loss': 0.6575338840484619, 'validation_loss': 0.15870468318462372}, {'epoch': 16, 'train_loss': 0.6321927905082703, 'validation_loss': 0.1527048945426941}, {'epoch': 17, 'train_loss': 0.6071308851242065, 'validation_loss': 0.14724574983119965}, {'epoch': 18, 'train_loss': 0.5825139284133911, 'validation_loss': 0.14245955646038055}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,Transformer temporal,pytorch-cpu,0.1302142000058666,244,7.8599250055425545,12.336514457498726,-1.1858960669913796,27.040759796450345,0.9978090383734782,0.9978090383734782,1.052481296357573,1,7.8599250055425545,7.8599250055425545,14.981002929953547,14.981002929953547,-1.0,1.0,1.0,,1464.0,18.0,18.0,0.05350681394338608,127.0,9217.0,"[{'epoch': 14, 'train_loss': 0.3728545010089874, 'validation_loss': 0.07794690877199173}, {'epoch': 15, 'train_loss': 0.3614497482776642, 'validation_loss': 0.06780808418989182}, {'epoch': 16, 'train_loss': 0.3514893054962158, 'validation_loss': 0.06115094944834709}, {'epoch': 17, 'train_loss': 0.34040775895118713, 'validation_loss': 0.05665156990289688}, {'epoch': 18, 'train_loss': 0.32699301838874817, 'validation_loss': 0.05350681394338608}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,DLinear experimental,pytorch-cpu,0.00873250002041459,244,12.373076851363697,17.46095329580777,1.7670692836710602,38.07503847166448,0.9956107963819522,0.9956107963819522,1.7361387378421462,1,12.373076851363697,12.373076851363697,6.259698224596377,6.259698224596377,-1.0,1.0,1.0,,1464.0,18.0,18.0,0.21237695217132568,127.0,32.0,"[{'epoch': 14, 'train_loss': 0.3144170045852661, 'validation_loss': 0.23979146778583527}, {'epoch': 15, 'train_loss': 0.30400046706199646, 'validation_loss': 0.23270368576049805}, {'epoch': 16, 'train_loss': 0.2941315770149231, 'validation_loss': 0.22577472031116486}, {'epoch': 17, 'train_loss': 0.2847871482372284, 'validation_loss': 0.21900062263011932}, {'epoch': 18, 'train_loss': 0.27594298124313354, 'validation_loss': 0.21237695217132568}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,NLinear experimental,pytorch-cpu,0.006361899897456169,244,20.368185478609256,31.83023935170851,1.6105114712247295,64.26925504445752,0.9854142207682338,0.9854142207682338,2.652876915583212,1,20.368185478609256,20.368185478609256,7.303924725560364,7.303924725560364,3.0,3.0,3.0,,1464.0,18.0,18.0,0.26621386408805847,127.0,61.0,"[{'epoch': 14, 'train_loss': 1.0148003101348877, 'validation_loss': 0.32626932859420776}, {'epoch': 15, 'train_loss': 0.9957572221755981, 'validation_loss': 0.30848628282546997}, {'epoch': 16, 'train_loss': 0.9783781170845032, 'validation_loss': 0.29261159896850586}, {'epoch': 17, 'train_loss': 0.9625483155250549, 'validation_loss': 0.2785545289516449}, {'epoch': 18, 'train_loss': 0.9481451511383057, 'validation_loss': 0.26621386408805847}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,TSMixer experimental,pytorch-cpu,0.04962009994778782,244,21.307128417445753,29.808435399264685,-11.433317649213185,61.8589282445828,0.9872083022397921,0.9872083022397921,2.9737670289544935,1,21.307128417445753,21.307128417445753,22.750603253902227,22.750603253902227,1.0,1.0,1.0,,1464.0,18.0,18.0,0.20069746673107147,127.0,1619.0,"[{'epoch': 14, 'train_loss': 0.7864264845848083, 'validation_loss': 0.22855320572853088}, {'epoch': 15, 'train_loss': 0.7666947841644287, 'validation_loss': 0.22005079686641693}, {'epoch': 16, 'train_loss': 0.7486454844474792, 'validation_loss': 0.21256063878536224}, {'epoch': 17, 'train_loss': 0.7321994304656982, 'validation_loss': 0.206100732088089}, {'epoch': 18, 'train_loss': 0.7172935009002686, 'validation_loss': 0.20069746673107147}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,N-BEATS experimental,pytorch-cpu,0.03044959995895624,244,7.818776096252743,12.355735263941865,-1.415711805565754,24.826649939722653,0.9978022058348934,0.9978022058348934,1.0700082922358893,1,7.818776096252743,7.818776096252743,2.211812868300285,2.211812868300285,1.0,1.0,1.0,,1464.0,18.0,14.0,0.07183025032281876,127.0,20158.0,"[{'epoch': 14, 'train_loss': 0.12425816804170609, 'validation_loss': 0.07183025032281876}, {'epoch': 15, 'train_loss': 0.11649442464113235, 'validation_loss': 0.07331337779760361}, {'epoch': 16, 'train_loss': 0.10269731283187866, 'validation_loss': 0.0767032578587532}, {'epoch': 17, 'train_loss': 0.09395750612020493, 'validation_loss': 0.08056026697158813}, {'epoch': 18, 'train_loss': 0.09478914737701416, 'validation_loss': 0.08130550384521484}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,N-HiTS-lite experimental,pytorch-cpu,0.01708119991235435,244,9.840445734446748,16.79241965129075,1.4669049235798357,40.13669041644374,0.9959404641126764,0.9959404641126764,1.3404797451398176,1,9.840445734446748,9.840445734446748,10.350282858808669,10.350282858808669,-1.0,1.0,1.0,,1464.0,18.0,18.0,0.10864843428134918,127.0,2353.0,"[{'epoch': 14, 'train_loss': 0.26537051796913147, 'validation_loss': 0.12317702174186707}, {'epoch': 15, 'train_loss': 0.260444313287735, 'validation_loss': 0.11985135078430176}, {'epoch': 16, 'train_loss': 0.25070324540138245, 'validation_loss': 0.11622884124517441}, {'epoch': 17, 'train_loss': 0.23689401149749756, 'validation_loss': 0.11242211610078812}, {'epoch': 18, 'train_loss': 0.2204800844192505, 'validation_loss': 0.10864843428134918}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,PatchTST experimental,pytorch-cpu,0.08210979995783418,244,10.603473698991083,16.94054716423065,-2.446204329251532,36.53645414296972,0.995868529137628,0.995868529137628,1.4467033105981433,1,10.603473698991083,10.603473698991083,16.651206640104192,16.651206640104192,-2.0,2.0,2.0,,1464.0,18.0,17.0,0.12098907679319382,127.0,9089.0,"[{'epoch': 14, 'train_loss': 0.4061652719974518, 'validation_loss': 0.13736961781978607}, {'epoch': 15, 'train_loss': 0.3965062201023102, 'validation_loss': 0.12630154192447662}, {'epoch': 16, 'train_loss': 0.3882306218147278, 'validation_loss': 0.12147507071495056}, {'epoch': 17, 'train_loss': 0.37770015001296997, 'validation_loss': 0.12098907679319382}, {'epoch': 18, 'train_loss': 0.3631942868232727, 'validation_loss': 0.12379538267850876}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,TFT-lite experimental,pytorch-cpu,0.17071400000713766,244,10.000114194837845,16.084672849089053,-1.3914700386578922,38.14695069733034,0.9962754458622005,0.9962754458622005,1.4367293858963732,1,10.000114194837845,10.000114194837845,2.50227460735573,2.50227460735573,-1.0,1.0,1.0,,1464.0,18.0,17.0,0.16404129564762115,127.0,11889.0,"[{'epoch': 14, 'train_loss': 0.40775036811828613, 'validation_loss': 0.19792835414409637}, {'epoch': 15, 'train_loss': 0.39402955770492554, 'validation_loss': 0.19361652433872223}, {'epoch': 16, 'train_loss': 0.3706396520137787, 'validation_loss': 0.1774817854166031}, {'epoch': 17, 'train_loss': 0.3390495777130127, 'validation_loss': 0.16404129564762115}, {'epoch': 18, 'train_loss': 0.3126647472381592, 'validation_loss': 0.16441386938095093}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,Persistência,baseline,0.0,67,17.35820895522388,24.057456100549178,4.074626865671642,51.79999999999998,0.9062002670523898,0.9062002670523898,3.4309397065910816,1,17.35820895522388,17.35820895522388,0.0,0.0,2.0,2.0,2.0,,,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,Ridge,scikit-learn,0.0010373999830335379,67,4.2418140333090255,5.504234138706252,3.014538743602696,10.32320156097412,0.9950898360075041,0.9950898360075041,0.8181058675300165,1,4.2418140333090255,4.2418140333090255,4.945795059204102,4.945795059204102,1.0,1.0,1.0,[],1591.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,Elastic Net,scikit-learn,0.032025599968619645,67,3.9248699359039763,5.1807505272750785,2.36153844577163,9.099025392532347,0.9956500170200375,0.9956500170200375,0.7486494282023751,1,3.9248699359039763,3.9248699359039763,3.7424583435058594,3.7424583435058594,1.0,1.0,1.0,[],1591.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,SVR,scikit-learn,0.15990089997649193,67,4.428610237525558,5.796456494377733,1.6468044008700793,12.518517679947964,0.9945546304416453,0.9945546304416453,0.8559101872046622,1,4.428610237525558,4.428610237525558,3.961404794182158,3.961404794182158,2.0,2.0,2.0,[],1591.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,MLP,scikit-learn,0.2425078001106158,67,5.85915245404884,7.514902344518508,1.2396615316618735,15.159841084480282,0.9908473073125484,0.9908473073125484,1.101004929069183,1,5.85915245404884,5.85915245404884,1.4256186485290527,1.4256186485290527,1.0,1.0,1.0,[],1591.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,Random Forest,scikit-learn,3.3326347999973223,67,3.4898271194130412,5.560248888711752,1.7589990128085768,11.175890111717388,0.9949893892951034,0.9949893892951034,0.6615920019547652,1,3.4898271194130412,3.4898271194130412,3.3503942829509015,3.3503942829509015,1.0,1.0,1.0,[],1591.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,Extra Trees,scikit-learn,1.372023200034164,67,3.3897395540314057,4.949789623506692,1.5362081098029692,10.44180906774829,0.9960292213349075,0.9960292213349075,0.6476755897200246,1,3.3897395540314057,3.3897395540314057,2.952983405214468,2.952983405214468,1.0,1.0,1.0,[],1591.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,HistGradientBoosting,scikit-learn,0.4727712000021711,67,4.424266222904098,8.262809878880928,2.3264929113661887,13.360239923981,0.9889348394903016,0.9889348394903016,0.8342715858349898,1,4.424266222904098,4.424266222904098,1.868793308996942,1.868793308996942,0.0,0.0,0.0,[],1591.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,XGBoost,xgboost,0.3434619000181556,67,3.777156947264031,6.543671734553453,1.795161233019473,11.853369712829588,0.993060227920026,0.993060227920026,0.7247048279913838,1,3.777156947264031,3.777156947264031,2.491055965423584,2.491055965423584,1.0,1.0,1.0,[],1591.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,LightGBM,lightgbm,0.32743330008815974,67,3.7770563763372538,5.924301812358553,1.1981279649913645,12.0071598280459,0.9943117778535551,0.9943117778535551,0.7153377139918762,1,3.7770563763372538,3.7770563763372538,1.539755036526799,1.539755036526799,1.0,1.0,1.0,[],1591.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,CatBoost,catboost,4.110478800022975,67,4.7684623855274095,7.079516864013846,2.3906165072371373,13.592139719335849,0.991877131188546,0.991877131188546,0.9416265842377286,1,4.7684623855274095,4.7684623855274095,5.5197360130623565,5.5197360130623565,1.0,1.0,1.0,[],1591.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,CNN-1D temporal,pytorch-cpu,0.056269200053066015,67,10.713305463140967,15.3682632629777,2.4873561728268045,34.412962765988276,0.9617217758728328,0.9617217758728328,2.0613659354212928,1,10.713305463140967,10.713305463140967,6.91240067332626,6.91240067332626,19.0,19.0,19.0,,1591.0,18.0,18.0,0.11036539822816849,244.0,4609.0,"[{'epoch': 14, 'train_loss': 0.25815361738204956, 'validation_loss': 0.14197850227355957}, {'epoch': 15, 'train_loss': 0.24976776540279388, 'validation_loss': 0.1362464874982834}, {'epoch': 16, 'train_loss': 0.23294253647327423, 'validation_loss': 0.12774603068828583}, {'epoch': 17, 'train_loss': 0.21164003014564514, 'validation_loss': 0.11870960891246796}, {'epoch': 18, 'train_loss': 0.18975858390331268, 'validation_loss': 0.11036539822816849}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,LSTM,pytorch-cpu,0.0632622999837622,67,12.077912242270639,16.460117901334293,3.8061320281000675,36.15414994781509,0.956089530437516,0.956089530437516,2.3857204607158247,1,12.077912242270639,12.077912242270639,5.052366869494108,5.052366869494108,1.0,1.0,1.0,,1591.0,18.0,18.0,0.20318107306957245,244.0,6305.0,"[{'epoch': 14, 'train_loss': 0.5960842967033386, 'validation_loss': 0.2614876925945282}, {'epoch': 15, 'train_loss': 0.5697022676467896, 'validation_loss': 0.24454134702682495}, {'epoch': 16, 'train_loss': 0.5445365309715271, 'validation_loss': 0.22913706302642822}, {'epoch': 17, 'train_loss': 0.5207156538963318, 'validation_loss': 0.21533776819705963}, {'epoch': 18, 'train_loss': 0.49836957454681396, 'validation_loss': 0.20318107306957245}]"
