dataset,label,horizon_h,protocol,lookback_h,fold_id,validation_event,test_event,train_event_count,train_rows,validation_rows,test_rows,train_end,test_start,seed,common_source_contract,model,backend,fit_seconds,event,n,mae_cm,rmse_cm,bias_cm,e95_cm,nse,r2,mape_pct,observed_peak_cm,predicted_peak_cm,peak_magnitude_error_cm,peak_magnitude_abs_error_cm,predicted_at_observed_peak_cm,peak_signed_error_at_observed_time_cm,peak_abs_error_at_observed_time_cm,peak_lag_h,peak_lag_abs_h,warnings,n_train,epochs_run,best_epoch,best_validation_loss_scaled,n_validation,parameter_count,history_tail
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,9_to_11,9,11,8,1429,35,127,2024-04-15T08:00:00,2024-10-10T06:00:00,20260919,True,NLinear experimental,pytorch-cpu,0.006273700040765107,11,127,16.326374371917474,22.89749225913812,0.2641365567407424,47.21490370096144,0.968644904037676,0.968644904037676,3.147190209535717,749.0,748.1803479155892,-0.8196520844107908,0.8196520844107908,730.5312603042062,-18.46873969579383,18.46873969579383,5.0,5.0,,1429.0,18.0,18.0,0.3324946463108063,35.0,61.0,"[{'epoch': 14, 'train_loss': 1.0159094333648682, 'validation_loss': 0.38001811504364014}, {'epoch': 15, 'train_loss': 0.9967758655548096, 'validation_loss': 0.36543670296669006}, {'epoch': 16, 'train_loss': 0.9793093800544739, 'validation_loss': 0.35274985432624817}, {'epoch': 17, 'train_loss': 0.963394284248352, 'validation_loss': 0.3418186604976654}, {'epoch': 18, 'train_loss': 0.9489070177078247, 'validation_loss': 0.3324946463108063}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,9_to_11,9,11,8,1429,35,127,2024-04-15T08:00:00,2024-10-10T06:00:00,20260919,True,TSMixer experimental,pytorch-cpu,0.023317900020629168,11,127,25.019382593507885,29.177792125255962,2.3982478933538323,52.255355134323125,0.9490860086703024,0.9490860086703024,5.202111836089131,749.0,715.9197060750239,-33.080293924976104,33.080293924976104,715.9197060750239,-33.080293924976104,33.080293924976104,0.0,0.0,,1429.0,8.0,1.0,0.4097376763820648,35.0,1619.0,"[{'epoch': 4, 'train_loss': 1.105772614479065, 'validation_loss': 0.41316261887550354}, {'epoch': 5, 'train_loss': 1.0602456331253052, 'validation_loss': 0.41367074847221375}, {'epoch': 6, 'train_loss': 1.018570899963379, 'validation_loss': 0.41350069642066956}, {'epoch': 7, 'train_loss': 0.9804348349571228, 'validation_loss': 0.4123833477497101}, {'epoch': 8, 'train_loss': 0.9454737901687622, 'validation_loss': 0.4102141857147217}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,9_to_11,9,11,8,1429,35,127,2024-04-15T08:00:00,2024-10-10T06:00:00,20260919,True,N-BEATS experimental,pytorch-cpu,0.012358699925243855,11,127,15.481634418579862,21.177406205563965,3.3748802246489773,41.66704224677916,0.9731788233570743,0.9731788233570743,3.066465546875561,749.0,754.2352978174325,5.235297817432524,5.235297817432524,749.384848915311,0.384848915310954,0.384848915310954,2.0,2.0,,1429.0,8.0,1.0,0.3341083526611328,35.0,20158.0,"[{'epoch': 4, 'train_loss': 0.37307536602020264, 'validation_loss': 0.6372187733650208}, {'epoch': 5, 'train_loss': 0.29606854915618896, 'validation_loss': 0.6947858929634094}, {'epoch': 6, 'train_loss': 0.2765038311481476, 'validation_loss': 0.664112389087677}, {'epoch': 7, 'train_loss': 0.2767229974269867, 'validation_loss': 0.5749582648277283}, {'epoch': 8, 'train_loss': 0.25405967235565186, 'validation_loss': 0.46657535433769226}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,9_to_11,9,11,8,1429,35,127,2024-04-15T08:00:00,2024-10-10T06:00:00,20260919,True,N-HiTS-lite experimental,pytorch-cpu,0.006535399938002229,11,127,20.242438985133262,25.345828736509908,7.500870573089872,49.20619014785212,0.9615810682942828,0.9615810682942828,4.110537789337181,749.0,762.4814569891938,13.481456989193816,13.481456989193816,740.2611743871722,-8.738825612827782,8.738825612827782,2.0,2.0,,1429.0,8.0,1.0,0.6820592880249023,35.0,2353.0,"[{'epoch': 4, 'train_loss': 0.6658446788787842, 'validation_loss': 0.8376622200012207}, {'epoch': 5, 'train_loss': 0.5295811891555786, 'validation_loss': 0.9170995354652405}, {'epoch': 6, 'train_loss': 0.4245836138725281, 'validation_loss': 0.9906421303749084}, {'epoch': 7, 'train_loss': 0.34866249561309814, 'validation_loss': 1.049102783203125}, {'epoch': 8, 'train_loss': 0.298422247171402, 'validation_loss': 1.085671067237854}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,9_to_11,9,11,8,1429,35,127,2024-04-15T08:00:00,2024-10-10T06:00:00,20260919,True,PatchTST experimental,pytorch-cpu,0.03955119999591261,11,127,21.181514308088907,25.990248646785545,3.9652175399103684,48.723624398418515,0.9596026235584275,0.9596026235584275,4.345162993567964,749.0,766.2237165648438,17.223716564843812,17.223716564843812,760.1031127971202,11.103112797120161,11.103112797120161,1.0,1.0,,1429.0,9.0,2.0,0.35027235746383667,35.0,9089.0,"[{'epoch': 5, 'train_loss': 0.6576873660087585, 'validation_loss': 0.5208927989006042}, {'epoch': 6, 'train_loss': 0.6460350155830383, 'validation_loss': 0.5475120544433594}, {'epoch': 7, 'train_loss': 0.6308200359344482, 'validation_loss': 0.53171306848526}, {'epoch': 8, 'train_loss': 0.6023691296577454, 'validation_loss': 0.48244017362594604}, {'epoch': 9, 'train_loss': 0.5628412961959839, 'validation_loss': 0.41361361742019653}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,9_to_11,9,11,8,1429,35,127,2024-04-15T08:00:00,2024-10-10T06:00:00,20260919,True,TFT-lite experimental,pytorch-cpu,0.11432300007436424,11,127,16.63218445865687,21.43786085575037,7.826959881822016,40.046626805610664,0.9725150350119641,0.9725150350119641,3.3684777104404056,749.0,754.6849103834152,5.684910383415172,5.684910383415172,753.3248599072832,4.324859907283212,4.324859907283212,1.0,1.0,,1429.0,15.0,8.0,0.2323041409254074,35.0,11889.0,"[{'epoch': 11, 'train_loss': 0.503669023513794, 'validation_loss': 0.27473679184913635}, {'epoch': 12, 'train_loss': 0.45440250635147095, 'validation_loss': 0.32322967052459717}, {'epoch': 13, 'train_loss': 0.41976094245910645, 'validation_loss': 0.3797290623188019}, {'epoch': 14, 'train_loss': 0.40194639563560486, 'validation_loss': 0.42007046937942505}, {'epoch': 15, 'train_loss': 0.3879924714565277, 'validation_loss': 0.42667436599731445}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,Persistência,baseline,0.0,12,244,20.184426229508198,33.38774929938657,0.11065573770491803,62.94999999999996,0.9839518817867099,0.9839518817867099,2.62392634696634,1332.0,1332.0,0.0,0.0,1323.0,-9.0,9.0,2.0,2.0,,,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,Ridge,scikit-learn,0.0005725999362766743,12,244,6.561655367984146,8.83642551732376,2.4841678460113337,20.865001106262206,0.9988759048620681,0.9988759048620681,0.9856394051525977,1332.0,1344.3022632598877,12.302263259887695,12.302263259887695,1344.3022632598877,12.302263259887695,12.302263259887695,0.0,0.0,[],1464.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,Elastic Net,scikit-learn,0.011682999902404845,12,244,5.523408376535431,8.324176718843267,1.232747598505411,21.38988533020019,0.9990024551974586,0.9990024551974586,0.7870246940511407,1332.0,1342.3018436431885,10.301843643188477,10.301843643188477,1342.3018436431885,10.301843643188477,10.301843643188477,0.0,0.0,[],1464.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,SVR,scikit-learn,0.07328210002742708,12,244,5.638981921570657,9.33853748813303,0.6734184102430808,21.422545701368126,0.9987445264712475,0.9987445264712475,0.7374010051406039,1332.0,1339.2117771697715,7.211777169771494,7.211777169771494,1330.7112025687893,-1.2887974312106962,1.2887974312106962,-2.0,2.0,[],1464.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,MLP,scikit-learn,0.35446510009933263,12,244,6.370459639635242,9.892070586013233,0.44074116769384164,20.025629043579098,0.9985912814272551,0.9985912814272551,0.8446732950093847,1332.0,1321.6848520040512,-10.315147995948792,10.315147995948792,1321.6848520040512,-10.315147995948792,10.315147995948792,0.0,0.0,[],1464.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,Random Forest,scikit-learn,2.7826603999128565,12,244,4.622398723872909,8.282584591076688,1.054965579173029,17.774930507529273,0.9990123988492848,0.9990123988492848,0.6030885278292922,1332.0,1334.6968045437675,2.6968045437674846,2.6968045437674846,1334.6968045437675,2.6968045437674846,2.6968045437674846,0.0,0.0,[],1464.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,Extra Trees,scikit-learn,1.1278008000226691,12,244,4.572629131802251,8.164088153536664,0.8057963666159842,17.423601145924273,0.9990404553285761,0.9990404553285761,0.5998138689022399,1332.0,1334.582214095141,2.5822140951408983,2.5822140951408983,1334.582214095141,2.5822140951408983,2.5822140951408983,0.0,0.0,[],1464.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,HistGradientBoosting,scikit-learn,0.48358540004119277,12,244,5.216013591691814,9.287391513600166,0.3157545050093191,18.969756611814418,0.9987582409475484,0.9987582409475484,0.6909132161972695,1332.0,1334.8391265886446,2.8391265886446035,2.8391265886446035,1334.8391265886446,2.8391265886446035,2.8391265886446035,0.0,0.0,[],1464.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,XGBoost,xgboost,0.34862649999558926,12,244,4.472351602110707,8.027763274912289,0.29344887298638705,17.019303512573238,0.9990722329551349,0.9990722329551349,0.5865548854281364,1332.0,1336.9447965621948,4.944796562194824,4.944796562194824,1336.9447965621948,4.944796562194824,4.944796562194824,0.0,0.0,[],1464.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,LightGBM,lightgbm,0.32517029996961355,12,244,4.704583414795043,8.676497625351997,0.057795189310778074,17.745788844498694,0.9989162259908551,0.9989162259908551,0.6260947333634042,1332.0,1336.3038120285948,4.303812028594848,4.303812028594848,1336.128038906644,4.128038906643951,4.128038906643951,-1.0,1.0,[],1464.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,CatBoost,catboost,3.9842566000297666,12,244,4.941279740186615,8.656921289884448,-0.06536086291434792,19.58444538219758,0.9989211110008762,0.9989211110008762,0.6601784964920661,1332.0,1337.952596917968,5.952596917968094,5.952596917968094,1335.3293436187969,3.3293436187968837,3.3293436187968837,-1.0,1.0,[],1464.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,CNN-1D temporal,pytorch-cpu,0.054162400076165795,12,244,9.28471225090675,14.62103520754947,-3.077295122061292,33.164346535111676,0.9969224432296796,0.9969224432296796,1.25590628799444,1332.0,1320.9149561495074,-11.085043850492639,11.085043850492639,1316.7119943146424,-15.288005685357575,15.288005685357575,-1.0,1.0,,1464.0,18.0,18.0,0.11638892441987991,127.0,4609.0,"[{'epoch': 14, 'train_loss': 0.25370049476623535, 'validation_loss': 0.14367762207984924}, {'epoch': 15, 'train_loss': 0.2464059740304947, 'validation_loss': 0.13829705119132996}, {'epoch': 16, 'train_loss': 0.2306581735610962, 'validation_loss': 0.13144445419311523}, {'epoch': 17, 'train_loss': 0.2104184776544571, 'validation_loss': 0.1239396408200264}, {'epoch': 18, 'train_loss': 0.18924471735954285, 'validation_loss': 0.11638892441987991}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,LSTM,pytorch-cpu,0.06310160004068166,12,244,11.60097803832822,19.256816601899853,-1.927888031966815,45.04063241988033,0.994661505302415,0.994661505302415,1.6190300675094527,1332.0,1316.2769321331898,-15.723067866810197,15.723067866810197,1310.0342873995537,-21.965712600446295,21.965712600446295,-1.0,1.0,,1464.0,18.0,18.0,0.1525787115097046,127.0,6305.0,"[{'epoch': 14, 'train_loss': 0.5894601941108704, 'validation_loss': 0.16194897890090942}, {'epoch': 15, 'train_loss': 0.5626145601272583, 'validation_loss': 0.15846318006515503}, {'epoch': 16, 'train_loss': 0.5369971990585327, 'validation_loss': 0.15572649240493774}, {'epoch': 17, 'train_loss': 0.5127404928207397, 'validation_loss': 0.153765007853508}, {'epoch': 18, 'train_loss': 0.48997923731803894, 'validation_loss': 0.1525787115097046}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,GRU,pytorch-cpu,0.06503479997627437,12,244,10.770008077801473,17.57895136831591,-3.102246308782823,39.90037984184166,0.9955512729921122,0.9955512729921122,1.4912587501324097,1332.0,1310.2422369856456,-21.757763014354396,21.757763014354396,1301.269828104767,-30.73017189523307,30.73017189523307,-1.0,1.0,,1464.0,18.0,11.0,0.16130156815052032,127.0,4737.0,"[{'epoch': 14, 'train_loss': 0.3542461395263672, 'validation_loss': 0.16380049288272858}, {'epoch': 15, 'train_loss': 0.33917781710624695, 'validation_loss': 0.16521084308624268}, {'epoch': 16, 'train_loss': 0.32689350843429565, 'validation_loss': 0.16626742482185364}, {'epoch': 17, 'train_loss': 0.3167741596698761, 'validation_loss': 0.1666337549686432}, {'epoch': 18, 'train_loss': 0.30822959542274475, 'validation_loss': 0.16603732109069824}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,TCN,pytorch-cpu,0.07626449991948903,12,244,8.605624639570845,14.4019077815042,-1.7001806502584405,33.558797200301505,0.9970139994832379,0.9970139994832379,1.230226774714675,1332.0,1329.9962077115524,-2.0037922884475847,2.0037922884475847,1329.5582160772028,-2.4417839227971854,2.4417839227971854,-1.0,1.0,,1464.0,18.0,18.0,0.11687933653593063,127.0,7713.0,"[{'epoch': 14, 'train_loss': 0.2605794370174408, 'validation_loss': 0.1485701948404312}, {'epoch': 15, 'train_loss': 0.22863544523715973, 'validation_loss': 0.13932663202285767}, {'epoch': 16, 'train_loss': 0.19551733136177063, 'validation_loss': 0.1304313838481903}, {'epoch': 17, 'train_loss': 0.17139893770217896, 'validation_loss': 0.12286467105150223}, {'epoch': 18, 'train_loss': 0.15974673628807068, 'validation_loss': 0.11687933653593063}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,Seq2Seq · decoder 1 passo,pytorch-cpu,0.07415190001484007,12,244,13.429904814438077,22.145901578273712,-1.157693669058476,46.17438044536724,0.992939482105322,0.992939482105322,1.8511510966420686,1332.0,1310.9917113004362,-21.008288699563764,21.008288699563764,1309.7056345857313,-22.29436541426867,22.29436541426867,1.0,1.0,,1464.0,18.0,18.0,0.14245955646038055,127.0,10785.0,"[{'epoch': 14, 'train_loss': 0.6830300688743591, 'validation_loss': 0.16512340307235718}, {'epoch': 15, 'train_loss': 0.6575338840484619, 'validation_loss': 0.15870468318462372}, {'epoch': 16, 'train_loss': 0.6321927905082703, 'validation_loss': 0.1527048945426941}, {'epoch': 17, 'train_loss': 0.6071308851242065, 'validation_loss': 0.14724574983119965}, {'epoch': 18, 'train_loss': 0.5825139284133911, 'validation_loss': 0.14245955646038055}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,Transformer temporal,pytorch-cpu,0.1302142000058666,12,244,7.8599250055425545,12.336514457498726,-1.1858960669913796,27.040759796450345,0.9978090383734782,0.9978090383734782,1.052481296357573,1332.0,1346.9810029299535,14.981002929953547,14.981002929953547,1331.4819506451402,-0.5180493548598406,0.5180493548598406,-1.0,1.0,,1464.0,18.0,18.0,0.05350681394338608,127.0,9217.0,"[{'epoch': 14, 'train_loss': 0.3728545010089874, 'validation_loss': 0.07794690877199173}, {'epoch': 15, 'train_loss': 0.3614497482776642, 'validation_loss': 0.06780808418989182}, {'epoch': 16, 'train_loss': 0.3514893054962158, 'validation_loss': 0.06115094944834709}, {'epoch': 17, 'train_loss': 0.34040775895118713, 'validation_loss': 0.05665156990289688}, {'epoch': 18, 'train_loss': 0.32699301838874817, 'validation_loss': 0.05350681394338608}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,DLinear experimental,pytorch-cpu,0.00873250002041459,12,244,12.373076851363697,17.46095329580777,1.7670692836710602,38.07503847166448,0.9956107963819522,0.9956107963819522,1.7361387378421462,1332.0,1338.2596982245964,6.259698224596377,6.259698224596377,1337.2835550874595,5.28355508745949,5.28355508745949,-1.0,1.0,,1464.0,18.0,18.0,0.21237695217132568,127.0,32.0,"[{'epoch': 14, 'train_loss': 0.3144170045852661, 'validation_loss': 0.23979146778583527}, {'epoch': 15, 'train_loss': 0.30400046706199646, 'validation_loss': 0.23270368576049805}, {'epoch': 16, 'train_loss': 0.2941315770149231, 'validation_loss': 0.22577472031116486}, {'epoch': 17, 'train_loss': 0.2847871482372284, 'validation_loss': 0.21900062263011932}, {'epoch': 18, 'train_loss': 0.27594298124313354, 'validation_loss': 0.21237695217132568}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,NLinear experimental,pytorch-cpu,0.006361899897456169,12,244,20.368185478609256,31.83023935170851,1.6105114712247295,64.26925504445752,0.9854142207682338,0.9854142207682338,2.652876915583212,1332.0,1324.6960752744396,-7.303924725560364,7.303924725560364,1312.4698827241095,-19.53011727589046,19.53011727589046,3.0,3.0,,1464.0,18.0,18.0,0.26621386408805847,127.0,61.0,"[{'epoch': 14, 'train_loss': 1.0148003101348877, 'validation_loss': 0.32626932859420776}, {'epoch': 15, 'train_loss': 0.9957572221755981, 'validation_loss': 0.30848628282546997}, {'epoch': 16, 'train_loss': 0.9783781170845032, 'validation_loss': 0.29261159896850586}, {'epoch': 17, 'train_loss': 0.9625483155250549, 'validation_loss': 0.2785545289516449}, {'epoch': 18, 'train_loss': 0.9481451511383057, 'validation_loss': 0.26621386408805847}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,TSMixer experimental,pytorch-cpu,0.04962009994778782,12,244,21.307128417445753,29.808435399264685,-11.433317649213185,61.8589282445828,0.9872083022397921,0.9872083022397921,2.9737670289544935,1332.0,1309.2493967460978,-22.750603253902227,22.750603253902227,1306.0222838812517,-25.977716118748276,25.977716118748276,1.0,1.0,,1464.0,18.0,18.0,0.20069746673107147,127.0,1619.0,"[{'epoch': 14, 'train_loss': 0.7864264845848083, 'validation_loss': 0.22855320572853088}, {'epoch': 15, 'train_loss': 0.7666947841644287, 'validation_loss': 0.22005079686641693}, {'epoch': 16, 'train_loss': 0.7486454844474792, 'validation_loss': 0.21256063878536224}, {'epoch': 17, 'train_loss': 0.7321994304656982, 'validation_loss': 0.206100732088089}, {'epoch': 18, 'train_loss': 0.7172935009002686, 'validation_loss': 0.20069746673107147}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,N-BEATS experimental,pytorch-cpu,0.03044959995895624,12,244,7.818776096252743,12.355735263941865,-1.415711805565754,24.826649939722653,0.9978022058348934,0.9978022058348934,1.0700082922358893,1332.0,1334.2118128683003,2.211812868300285,2.211812868300285,1332.6021391255285,0.602139125528538,0.602139125528538,1.0,1.0,,1464.0,18.0,14.0,0.07183025032281876,127.0,20158.0,"[{'epoch': 14, 'train_loss': 0.12425816804170609, 'validation_loss': 0.07183025032281876}, {'epoch': 15, 'train_loss': 0.11649442464113235, 'validation_loss': 0.07331337779760361}, {'epoch': 16, 'train_loss': 0.10269731283187866, 'validation_loss': 0.0767032578587532}, {'epoch': 17, 'train_loss': 0.09395750612020493, 'validation_loss': 0.08056026697158813}, {'epoch': 18, 'train_loss': 0.09478914737701416, 'validation_loss': 0.08130550384521484}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,N-HiTS-lite experimental,pytorch-cpu,0.01708119991235435,12,244,9.840445734446748,16.79241965129075,1.4669049235798357,40.13669041644374,0.9959404641126764,0.9959404641126764,1.3404797451398176,1332.0,1321.6497171411913,-10.350282858808669,10.350282858808669,1315.7961764412128,-16.203823558787235,16.203823558787235,-1.0,1.0,,1464.0,18.0,18.0,0.10864843428134918,127.0,2353.0,"[{'epoch': 14, 'train_loss': 0.26537051796913147, 'validation_loss': 0.12317702174186707}, {'epoch': 15, 'train_loss': 0.260444313287735, 'validation_loss': 0.11985135078430176}, {'epoch': 16, 'train_loss': 0.25070324540138245, 'validation_loss': 0.11622884124517441}, {'epoch': 17, 'train_loss': 0.23689401149749756, 'validation_loss': 0.11242211610078812}, {'epoch': 18, 'train_loss': 0.2204800844192505, 'validation_loss': 0.10864843428134918}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,PatchTST experimental,pytorch-cpu,0.08210979995783418,12,244,10.603473698991083,16.94054716423065,-2.446204329251532,36.53645414296972,0.995868529137628,0.995868529137628,1.4467033105981433,1332.0,1348.6512066401042,16.651206640104192,16.651206640104192,1340.0699542688803,8.069954268880338,8.069954268880338,-2.0,2.0,,1464.0,18.0,17.0,0.12098907679319382,127.0,9089.0,"[{'epoch': 14, 'train_loss': 0.4061652719974518, 'validation_loss': 0.13736961781978607}, {'epoch': 15, 'train_loss': 0.3965062201023102, 'validation_loss': 0.12630154192447662}, {'epoch': 16, 'train_loss': 0.3882306218147278, 'validation_loss': 0.12147507071495056}, {'epoch': 17, 'train_loss': 0.37770015001296997, 'validation_loss': 0.12098907679319382}, {'epoch': 18, 'train_loss': 0.3631942868232727, 'validation_loss': 0.12379538267850876}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,11_to_12,11,12,9,1464,127,244,2024-05-02T01:00:00,2025-06-18T13:00:00,20260919,True,TFT-lite experimental,pytorch-cpu,0.17071400000713766,12,244,10.000114194837845,16.084672849089053,-1.3914700386578922,38.14695069733034,0.9962754458622005,0.9962754458622005,1.4367293858963732,1332.0,1329.4977253926443,-2.50227460735573,2.50227460735573,1321.9972001726585,-10.002799827341505,10.002799827341505,-1.0,1.0,,1464.0,18.0,17.0,0.16404129564762115,127.0,11889.0,"[{'epoch': 14, 'train_loss': 0.40775036811828613, 'validation_loss': 0.19792835414409637}, {'epoch': 15, 'train_loss': 0.39402955770492554, 'validation_loss': 0.19361652433872223}, {'epoch': 16, 'train_loss': 0.3706396520137787, 'validation_loss': 0.1774817854166031}, {'epoch': 17, 'train_loss': 0.3390495777130127, 'validation_loss': 0.16404129564762115}, {'epoch': 18, 'train_loss': 0.3126647472381592, 'validation_loss': 0.16441386938095093}]"
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,Persistência,baseline,0.0,13,67,17.35820895522388,24.057456100549178,4.074626865671642,51.79999999999998,0.9062002670523898,0.9062002670523898,3.4309397065910816,630.0,630.0,0.0,0.0,612.0,-18.0,18.0,2.0,2.0,,,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,Ridge,scikit-learn,0.0010373999830335379,13,67,4.2418140333090255,5.504234138706252,3.014538743602696,10.32320156097412,0.9950898360075041,0.9950898360075041,0.8181058675300165,630.0,634.9457950592041,4.945795059204102,4.945795059204102,630.353853225708,0.3538532257080078,0.3538532257080078,1.0,1.0,[],1591.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,Elastic Net,scikit-learn,0.032025599968619645,13,67,3.9248699359039763,5.1807505272750785,2.36153844577163,9.099025392532347,0.9956500170200375,0.9956500170200375,0.7486494282023751,630.0,633.7424583435059,3.7424583435058594,3.7424583435058594,630.2022647857666,0.20226478576660156,0.20226478576660156,1.0,1.0,[],1591.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,SVR,scikit-learn,0.15990089997649193,13,67,4.428610237525558,5.796456494377733,1.6468044008700793,12.518517679947964,0.9945546304416453,0.9945546304416453,0.8559101872046622,630.0,633.9614047941822,3.961404794182158,3.961404794182158,630.9522671961768,0.9522671961767628,0.9522671961767628,2.0,2.0,[],1591.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,MLP,scikit-learn,0.2425078001106158,13,67,5.85915245404884,7.514902344518508,1.2396615316618735,15.159841084480282,0.9908473073125484,0.9908473073125484,1.101004929069183,630.0,631.425618648529,1.4256186485290527,1.4256186485290527,617.8620095252991,-12.137990474700928,12.137990474700928,1.0,1.0,[],1591.0,,,,,,
stz_2h,Santa Tereza · 2 h,2,strict_common_cohort_causal,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,Random Forest,scikit-learn,3.3326347999973223,13,67,3.4898271194130412,5.560248888711752,1.7589990128085768,11.175890111717388,0.9949893892951034,0.9949893892951034,0.6615920019547652,630.0,633.3503942829509,3.3503942829509015,3.3503942829509015,627.9117611518577,-2.0882388481422822,2.0882388481422822,1.0,1.0,[],1591.0,,,,,,
