protocol,dataset,label,horizon_h,lookback_h,fold_id,validation_event,test_event,train_event_count,train_rows,validation_rows,test_rows,train_end,test_start,seed,common_source_contract,model,backend,fit_seconds,status,error,warnings,n_train,epochs_run,best_epoch,best_validation_loss_scaled,n_validation,parameter_count,history_tail
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,Transformer temporal,pytorch-cpu,0.13630730006843805,completed,,,1591.0,18.0,18.0,0.08177424967288971,244.0,9217.0,"[{'epoch': 14, 'train_loss': 0.38265731930732727, 'validation_loss': 0.10240219533443451}, {'epoch': 15, 'train_loss': 0.37179309129714966, 'validation_loss': 0.0965723842382431}, {'epoch': 16, 'train_loss': 0.3620051443576813, 'validation_loss': 0.09173610806465149}, {'epoch': 17, 'train_loss': 0.3509012460708618, 'validation_loss': 0.08679582923650742}, {'epoch': 18, 'train_loss': 0.33740371465682983, 'validation_loss': 0.08177424967288971}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,DLinear experimental,pytorch-cpu,0.018029200029559433,completed,,,1591.0,18.0,18.0,0.1618974655866623,244.0,32.0,"[{'epoch': 14, 'train_loss': 0.32440614700317383, 'validation_loss': 0.1880454272031784}, {'epoch': 15, 'train_loss': 0.313513845205307, 'validation_loss': 0.18104766309261322}, {'epoch': 16, 'train_loss': 0.30318155884742737, 'validation_loss': 0.17436470091342926}, {'epoch': 17, 'train_loss': 0.2933875322341919, 'validation_loss': 0.16798509657382965}, {'epoch': 18, 'train_loss': 0.2841090261936188, 'validation_loss': 0.1618974655866623}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,NLinear experimental,pytorch-cpu,0.011984999990090728,completed,,,1591.0,18.0,18.0,0.5473261475563049,244.0,61.0,"[{'epoch': 14, 'train_loss': 1.019733190536499, 'validation_loss': 0.588874101638794}, {'epoch': 15, 'train_loss': 0.9996872544288635, 'validation_loss': 0.5768827199935913}, {'epoch': 16, 'train_loss': 0.9814247488975525, 'validation_loss': 0.5660092234611511}, {'epoch': 17, 'train_loss': 0.9648323655128479, 'validation_loss': 0.5561825037002563}, {'epoch': 18, 'train_loss': 0.949787437915802, 'validation_loss': 0.5473261475563049}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,TSMixer experimental,pytorch-cpu,0.05933109996840358,completed,,,1591.0,18.0,18.0,0.46482715010643005,244.0,1619.0,"[{'epoch': 14, 'train_loss': 0.7864410281181335, 'validation_loss': 0.5396273136138916}, {'epoch': 15, 'train_loss': 0.7667971849441528, 'validation_loss': 0.5192826986312866}, {'epoch': 16, 'train_loss': 0.7488752007484436, 'validation_loss': 0.5000094175338745}, {'epoch': 17, 'train_loss': 0.7326076030731201, 'validation_loss': 0.48185551166534424}, {'epoch': 18, 'train_loss': 0.7179381847381592, 'validation_loss': 0.46482715010643005}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,N-BEATS experimental,pytorch-cpu,0.03986000001896173,completed,,,1591.0,18.0,17.0,0.06092091649770737,244.0,20158.0,"[{'epoch': 14, 'train_loss': 0.12650413811206818, 'validation_loss': 0.07938981801271439}, {'epoch': 15, 'train_loss': 0.11803124845027924, 'validation_loss': 0.06883006542921066}, {'epoch': 16, 'train_loss': 0.10407532006502151, 'validation_loss': 0.06151712313294411}, {'epoch': 17, 'train_loss': 0.09595096856355667, 'validation_loss': 0.06092091649770737}, {'epoch': 18, 'train_loss': 0.09743748605251312, 'validation_loss': 0.06265918910503387}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,N-HiTS-lite experimental,pytorch-cpu,0.03259239997714758,completed,,,1591.0,18.0,18.0,0.15093868970870972,244.0,2353.0,"[{'epoch': 14, 'train_loss': 0.26931217312812805, 'validation_loss': 0.19111856818199158}, {'epoch': 15, 'train_loss': 0.2640964984893799, 'validation_loss': 0.18368269503116608}, {'epoch': 16, 'train_loss': 0.2541223466396332, 'validation_loss': 0.17392243444919586}, {'epoch': 17, 'train_loss': 0.24015389382839203, 'validation_loss': 0.16268561780452728}, {'epoch': 18, 'train_loss': 0.22364318370819092, 'validation_loss': 0.15093868970870972}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,PatchTST experimental,pytorch-cpu,0.11338530003558844,completed,,,1591.0,18.0,18.0,0.1498967409133911,244.0,9089.0,"[{'epoch': 14, 'train_loss': 0.4180210828781128, 'validation_loss': 0.16968637704849243}, {'epoch': 15, 'train_loss': 0.4091934263706207, 'validation_loss': 0.16625064611434937}, {'epoch': 16, 'train_loss': 0.4012589752674103, 'validation_loss': 0.16223250329494476}, {'epoch': 17, 'train_loss': 0.39066410064697266, 'validation_loss': 0.15654076635837555}, {'epoch': 18, 'train_loss': 0.37594133615493774, 'validation_loss': 0.1498967409133911}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,12_to_13,12,13,10,1591,244,67,2024-10-15T12:00:00,2025-09-09T18:00:00,20260919,True,TFT-lite experimental,pytorch-cpu,0.15476269996725023,completed,,,1591.0,18.0,18.0,0.13747379183769226,244.0,11889.0,"[{'epoch': 14, 'train_loss': 0.4208204746246338, 'validation_loss': 0.1957925707101822}, {'epoch': 15, 'train_loss': 0.40750592947006226, 'validation_loss': 0.18160811066627502}, {'epoch': 16, 'train_loss': 0.38467979431152344, 'validation_loss': 0.15937717258930206}, {'epoch': 17, 'train_loss': 0.3534705936908722, 'validation_loss': 0.14149914681911469}, {'epoch': 18, 'train_loss': 0.32692041993141174, 'validation_loss': 0.13747379183769226}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,Persistência,baseline,0.0,completed,,,,,,,,,
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,Ridge,scikit-learn,0.0006128000095486641,completed,,[],1835.0,,,,,,
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,Elastic Net,scikit-learn,0.03183959994930774,completed,,[],1835.0,,,,,,
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,SVR,scikit-learn,0.23020350001752377,completed,,[],1835.0,,,,,,
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,MLP,scikit-learn,0.24964179995004088,completed,,[],1835.0,,,,,,
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,Random Forest,scikit-learn,3.753439599997364,completed,,[],1835.0,,,,,,
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,Extra Trees,scikit-learn,1.4821547000901774,completed,,[],1835.0,,,,,,
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,HistGradientBoosting,scikit-learn,0.48315950005780905,completed,,[],1835.0,,,,,,
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,XGBoost,xgboost,0.4041247999994084,completed,,[],1835.0,,,,,,
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,LightGBM,lightgbm,0.3722503000171855,completed,,[],1835.0,,,,,,
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,CatBoost,catboost,4.2373467000434175,completed,,[],1835.0,,,,,,
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,CNN-1D temporal,pytorch-cpu,0.04509699996560812,completed,,,1835.0,15.0,8.0,0.16867896914482117,67.0,4609.0,"[{'epoch': 11, 'train_loss': 0.25016969442367554, 'validation_loss': 0.1884916126728058}, {'epoch': 12, 'train_loss': 0.25100085139274597, 'validation_loss': 0.19671550393104553}, {'epoch': 13, 'train_loss': 0.2570044696331024, 'validation_loss': 0.19906869530677795}, {'epoch': 14, 'train_loss': 0.25836873054504395, 'validation_loss': 0.19416798651218414}, {'epoch': 15, 'train_loss': 0.24973434209823608, 'validation_loss': 0.18309487402439117}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,LSTM,pytorch-cpu,0.05919119995087385,completed,,,1835.0,18.0,18.0,0.155465230345726,67.0,6305.0,"[{'epoch': 14, 'train_loss': 0.5908147692680359, 'validation_loss': 0.165929913520813}, {'epoch': 15, 'train_loss': 0.5643033385276794, 'validation_loss': 0.16157370805740356}, {'epoch': 16, 'train_loss': 0.5390949249267578, 'validation_loss': 0.15835689008235931}, {'epoch': 17, 'train_loss': 0.5153152942657471, 'validation_loss': 0.1563204824924469}, {'epoch': 18, 'train_loss': 0.49308764934539795, 'validation_loss': 0.155465230345726}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,GRU,pytorch-cpu,0.06505390000529587,completed,,,1835.0,17.0,10.0,0.15254570543766022,67.0,4737.0,"[{'epoch': 13, 'train_loss': 0.3790777325630188, 'validation_loss': 0.15965507924556732}, {'epoch': 14, 'train_loss': 0.36099493503570557, 'validation_loss': 0.1644083559513092}, {'epoch': 15, 'train_loss': 0.3460853695869446, 'validation_loss': 0.16934722661972046}, {'epoch': 16, 'train_loss': 0.3337346017360687, 'validation_loss': 0.17390768229961395}, {'epoch': 17, 'train_loss': 0.3233414590358734, 'validation_loss': 0.17759685218334198}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,TCN,pytorch-cpu,0.07446690008509904,completed,,,1835.0,18.0,18.0,0.11838164925575256,67.0,7713.0,"[{'epoch': 14, 'train_loss': 0.26589080691337585, 'validation_loss': 0.172469362616539}, {'epoch': 15, 'train_loss': 0.23474444448947906, 'validation_loss': 0.1532893180847168}, {'epoch': 16, 'train_loss': 0.20290954411029816, 'validation_loss': 0.13692989945411682}, {'epoch': 17, 'train_loss': 0.1797228306531906, 'validation_loss': 0.12538576126098633}, {'epoch': 18, 'train_loss': 0.1679268330335617, 'validation_loss': 0.11838164925575256}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,Seq2Seq · decoder 1 passo,pytorch-cpu,0.07836139993742108,completed,,,1835.0,18.0,18.0,0.16802218556404114,67.0,10785.0,"[{'epoch': 14, 'train_loss': 0.6843910813331604, 'validation_loss': 0.1937769204378128}, {'epoch': 15, 'train_loss': 0.6590244174003601, 'validation_loss': 0.18630832433700562}, {'epoch': 16, 'train_loss': 0.6338449716567993, 'validation_loss': 0.1794232875108719}, {'epoch': 17, 'train_loss': 0.60898756980896, 'validation_loss': 0.17327383160591125}, {'epoch': 18, 'train_loss': 0.5846260190010071, 'validation_loss': 0.16802218556404114}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,Transformer temporal,pytorch-cpu,0.12570620002225041,completed,,,1835.0,18.0,18.0,0.06086696684360504,67.0,9217.0,"[{'epoch': 14, 'train_loss': 0.376758337020874, 'validation_loss': 0.07766682654619217}, {'epoch': 15, 'train_loss': 0.3667660057544708, 'validation_loss': 0.07154513150453568}, {'epoch': 16, 'train_loss': 0.3582964241504669, 'validation_loss': 0.06759507954120636}, {'epoch': 17, 'train_loss': 0.34875476360321045, 'validation_loss': 0.06422636657953262}, {'epoch': 18, 'train_loss': 0.33678463101387024, 'validation_loss': 0.06086696684360504}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,DLinear experimental,pytorch-cpu,0.009232799988240004,completed,,,1835.0,18.0,18.0,0.1474321037530899,67.0,32.0,"[{'epoch': 14, 'train_loss': 0.32343992590904236, 'validation_loss': 0.1623542159795761}, {'epoch': 15, 'train_loss': 0.312429815530777, 'validation_loss': 0.15853172540664673}, {'epoch': 16, 'train_loss': 0.30198293924331665, 'validation_loss': 0.15477688610553741}, {'epoch': 17, 'train_loss': 0.2920778691768646, 'validation_loss': 0.15107989311218262}, {'epoch': 18, 'train_loss': 0.28269222378730774, 'validation_loss': 0.1474321037530899}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,NLinear experimental,pytorch-cpu,0.006526299985125661,completed,,,1835.0,18.0,18.0,0.32803818583488464,67.0,61.0,"[{'epoch': 14, 'train_loss': 1.0190662145614624, 'validation_loss': 0.38407596945762634}, {'epoch': 15, 'train_loss': 0.9986978769302368, 'validation_loss': 0.367306649684906}, {'epoch': 16, 'train_loss': 0.9801549315452576, 'validation_loss': 0.3524528741836548}, {'epoch': 17, 'train_loss': 0.9633258581161499, 'validation_loss': 0.33940374851226807}, {'epoch': 18, 'train_loss': 0.9480886459350586, 'validation_loss': 0.32803818583488464}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,TSMixer experimental,pytorch-cpu,0.05422489996999502,completed,,,1835.0,18.0,18.0,0.20036812126636505,67.0,1619.0,"[{'epoch': 14, 'train_loss': 0.7979682683944702, 'validation_loss': 0.21062301099300385}, {'epoch': 15, 'train_loss': 0.7778524160385132, 'validation_loss': 0.20658934116363525}, {'epoch': 16, 'train_loss': 0.7594428658485413, 'validation_loss': 0.20354029536247253}, {'epoch': 17, 'train_loss': 0.7427053451538086, 'validation_loss': 0.2014807164669037}, {'epoch': 18, 'train_loss': 0.7275859713554382, 'validation_loss': 0.20036812126636505}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,N-BEATS experimental,pytorch-cpu,0.03244410001207143,completed,,,1835.0,18.0,12.0,0.08654467761516571,67.0,20158.0,"[{'epoch': 14, 'train_loss': 0.1288728415966034, 'validation_loss': 0.09253422170877457}, {'epoch': 15, 'train_loss': 0.11961546540260315, 'validation_loss': 0.09684037417173386}, {'epoch': 16, 'train_loss': 0.10529905557632446, 'validation_loss': 0.10346059501171112}, {'epoch': 17, 'train_loss': 0.0975172221660614, 'validation_loss': 0.10947182774543762}, {'epoch': 18, 'train_loss': 0.09964805841445923, 'validation_loss': 0.10876317322254181}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,N-HiTS-lite experimental,pytorch-cpu,0.017417300026863813,completed,,,1835.0,18.0,18.0,0.1544962227344513,67.0,2353.0,"[{'epoch': 14, 'train_loss': 0.2736387252807617, 'validation_loss': 0.190781831741333}, {'epoch': 15, 'train_loss': 0.2683063745498657, 'validation_loss': 0.18370340764522552}, {'epoch': 16, 'train_loss': 0.25826579332351685, 'validation_loss': 0.17497310042381287}, {'epoch': 17, 'train_loss': 0.24425408244132996, 'validation_loss': 0.16508927941322327}, {'epoch': 18, 'train_loss': 0.2276996225118637, 'validation_loss': 0.1544962227344513}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,PatchTST experimental,pytorch-cpu,0.09458150004502386,completed,,,1835.0,18.0,18.0,0.11405690014362335,67.0,9089.0,"[{'epoch': 14, 'train_loss': 0.4181218445301056, 'validation_loss': 0.12247714400291443}, {'epoch': 15, 'train_loss': 0.40994036197662354, 'validation_loss': 0.11678198724985123}, {'epoch': 16, 'train_loss': 0.4031294882297516, 'validation_loss': 0.1147419810295105}, {'epoch': 17, 'train_loss': 0.3938852548599243, 'validation_loss': 0.1141062080860138}, {'epoch': 18, 'train_loss': 0.3805055320262909, 'validation_loss': 0.11405690014362335}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,13_to_14,13,14,11,1835,67,91,2025-07-04T15:00:00,2025-09-21T18:00:00,20260919,True,TFT-lite experimental,pytorch-cpu,0.17406740004662424,completed,,,1835.0,18.0,16.0,0.1524599939584732,67.0,11889.0,"[{'epoch': 14, 'train_loss': 0.41904500126838684, 'validation_loss': 0.16238878667354584}, {'epoch': 15, 'train_loss': 0.4055025577545166, 'validation_loss': 0.15840893983840942}, {'epoch': 16, 'train_loss': 0.38223111629486084, 'validation_loss': 0.1524599939584732}, {'epoch': 17, 'train_loss': 0.35091525316238403, 'validation_loss': 0.15529146790504456}, {'epoch': 18, 'train_loss': 0.32499101758003235, 'validation_loss': 0.17247848212718964}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,14_to_17,14,17,12,1902,91,87,2025-09-12T12:00:00,2025-11-07T20:00:00,20260919,True,Persistência,baseline,0.0,completed,,,,,,,,,
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,14_to_17,14,17,12,1902,91,87,2025-09-12T12:00:00,2025-11-07T20:00:00,20260919,True,Ridge,scikit-learn,0.0006416999967768788,completed,,[],1902.0,,,,,,
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,14_to_17,14,17,12,1902,91,87,2025-09-12T12:00:00,2025-11-07T20:00:00,20260919,True,Elastic Net,scikit-learn,0.015584300039336085,completed,,[],1902.0,,,,,,
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,14_to_17,14,17,12,1902,91,87,2025-09-12T12:00:00,2025-11-07T20:00:00,20260919,True,SVR,scikit-learn,0.2119308999972418,completed,,[],1902.0,,,,,,
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,14_to_17,14,17,12,1902,91,87,2025-09-12T12:00:00,2025-11-07T20:00:00,20260919,True,MLP,scikit-learn,0.2368805999867618,completed,,[],1902.0,,,,,,
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,14_to_17,14,17,12,1902,91,87,2025-09-12T12:00:00,2025-11-07T20:00:00,20260919,True,Random Forest,scikit-learn,3.9023680000100285,completed,,[],1902.0,,,,,,
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,14_to_17,14,17,12,1902,91,87,2025-09-12T12:00:00,2025-11-07T20:00:00,20260919,True,Extra Trees,scikit-learn,1.400460800039582,completed,,[],1902.0,,,,,,
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,14_to_17,14,17,12,1902,91,87,2025-09-12T12:00:00,2025-11-07T20:00:00,20260919,True,HistGradientBoosting,scikit-learn,0.4719772000098601,completed,,[],1902.0,,,,,,
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,14_to_17,14,17,12,1902,91,87,2025-09-12T12:00:00,2025-11-07T20:00:00,20260919,True,XGBoost,xgboost,0.39222999999765307,completed,,[],1902.0,,,,,,
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,14_to_17,14,17,12,1902,91,87,2025-09-12T12:00:00,2025-11-07T20:00:00,20260919,True,LightGBM,lightgbm,0.45827100006863475,completed,,[],1902.0,,,,,,
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,14_to_17,14,17,12,1902,91,87,2025-09-12T12:00:00,2025-11-07T20:00:00,20260919,True,CatBoost,catboost,4.3545281999977306,completed,,[],1902.0,,,,,,
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,14_to_17,14,17,12,1902,91,87,2025-09-12T12:00:00,2025-11-07T20:00:00,20260919,True,CNN-1D temporal,pytorch-cpu,0.0722033999627456,completed,,,1902.0,18.0,18.0,0.1253928542137146,91.0,4609.0,"[{'epoch': 14, 'train_loss': 0.26032528281211853, 'validation_loss': 0.17018146812915802}, {'epoch': 15, 'train_loss': 0.25146254897117615, 'validation_loss': 0.15923815965652466}, {'epoch': 16, 'train_loss': 0.23441092669963837, 'validation_loss': 0.14713214337825775}, {'epoch': 17, 'train_loss': 0.21299375593662262, 'validation_loss': 0.1354570984840393}, {'epoch': 18, 'train_loss': 0.19119393825531006, 'validation_loss': 0.1253928542137146}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,14_to_17,14,17,12,1902,91,87,2025-09-12T12:00:00,2025-11-07T20:00:00,20260919,True,LSTM,pytorch-cpu,0.06366500002332032,completed,,,1902.0,18.0,18.0,0.20860134065151215,91.0,6305.0,"[{'epoch': 14, 'train_loss': 0.592484712600708, 'validation_loss': 0.2718307673931122}, {'epoch': 15, 'train_loss': 0.5661562085151672, 'validation_loss': 0.2527964115142822}, {'epoch': 16, 'train_loss': 0.5411475300788879, 'validation_loss': 0.2357758730649948}, {'epoch': 17, 'train_loss': 0.5175853371620178, 'validation_loss': 0.2209879457950592}, {'epoch': 18, 'train_loss': 0.49559250473976135, 'validation_loss': 0.20860134065151215}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,14_to_17,14,17,12,1902,91,87,2025-09-12T12:00:00,2025-11-07T20:00:00,20260919,True,GRU,pytorch-cpu,0.05527000001166016,completed,,,1902.0,18.0,14.0,0.1703868806362152,91.0,4737.0,"[{'epoch': 14, 'train_loss': 0.36497220396995544, 'validation_loss': 0.1703868806362152}, {'epoch': 15, 'train_loss': 0.350210964679718, 'validation_loss': 0.17151086032390594}, {'epoch': 16, 'train_loss': 0.3379520773887634, 'validation_loss': 0.17351852357387543}, {'epoch': 17, 'train_loss': 0.3275948762893677, 'validation_loss': 0.17563198506832123}, {'epoch': 18, 'train_loss': 0.31858643889427185, 'validation_loss': 0.17718945443630219}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,14_to_17,14,17,12,1902,91,87,2025-09-12T12:00:00,2025-11-07T20:00:00,20260919,True,TCN,pytorch-cpu,0.07685409998521209,completed,,,1902.0,18.0,18.0,0.13351775705814362,91.0,7713.0,"[{'epoch': 14, 'train_loss': 0.26838448643684387, 'validation_loss': 0.16619838774204254}, {'epoch': 15, 'train_loss': 0.2375277727842331, 'validation_loss': 0.15225209295749664}, {'epoch': 16, 'train_loss': 0.20592834055423737, 'validation_loss': 0.1424935758113861}, {'epoch': 17, 'train_loss': 0.18265995383262634, 'validation_loss': 0.13723601400852203}, {'epoch': 18, 'train_loss': 0.17058005928993225, 'validation_loss': 0.13351775705814362}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,14_to_17,14,17,12,1902,91,87,2025-09-12T12:00:00,2025-11-07T20:00:00,20260919,True,Seq2Seq · decoder 1 passo,pytorch-cpu,0.0847355000441894,completed,,,1902.0,18.0,18.0,0.2828899025917053,91.0,10785.0,"[{'epoch': 14, 'train_loss': 0.685734748840332, 'validation_loss': 0.3693940341472626}, {'epoch': 15, 'train_loss': 0.6604574918746948, 'validation_loss': 0.34662699699401855}, {'epoch': 16, 'train_loss': 0.6353780031204224, 'validation_loss': 0.32440364360809326}, {'epoch': 17, 'train_loss': 0.6106385588645935, 'validation_loss': 0.3030398190021515}, {'epoch': 18, 'train_loss': 0.5864183902740479, 'validation_loss': 0.2828899025917053}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,14_to_17,14,17,12,1902,91,87,2025-09-12T12:00:00,2025-11-07T20:00:00,20260919,True,Transformer temporal,pytorch-cpu,0.13216979999560863,completed,,,1902.0,18.0,18.0,0.094029501080513,91.0,9217.0,"[{'epoch': 14, 'train_loss': 0.3788142204284668, 'validation_loss': 0.09884662181138992}, {'epoch': 15, 'train_loss': 0.3689703643321991, 'validation_loss': 0.09598507732152939}, {'epoch': 16, 'train_loss': 0.3606463372707367, 'validation_loss': 0.09550023078918457}, {'epoch': 17, 'train_loss': 0.35123583674430847, 'validation_loss': 0.09510499984025955}, {'epoch': 18, 'train_loss': 0.3393957018852234, 'validation_loss': 0.094029501080513}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,14_to_17,14,17,12,1902,91,87,2025-09-12T12:00:00,2025-11-07T20:00:00,20260919,True,DLinear experimental,pytorch-cpu,0.009322899975813925,completed,,,1902.0,18.0,18.0,0.18570595979690552,91.0,32.0,"[{'epoch': 14, 'train_loss': 0.3246811032295227, 'validation_loss': 0.20837099850177765}, {'epoch': 15, 'train_loss': 0.3136358857154846, 'validation_loss': 0.20227143168449402}, {'epoch': 16, 'train_loss': 0.3031534254550934, 'validation_loss': 0.19647277891635895}, {'epoch': 17, 'train_loss': 0.29321232438087463, 'validation_loss': 0.19095690548419952}, {'epoch': 18, 'train_loss': 0.2837899923324585, 'validation_loss': 0.18570595979690552}]"
strict_common_cohort_causal,stz_2h,Santa Tereza · 2 h,2,4,14_to_17,14,17,12,1902,91,87,2025-09-12T12:00:00,2025-11-07T20:00:00,20260919,True,NLinear experimental,pytorch-cpu,0.00645659992005676,completed,,,1902.0,18.0,18.0,0.5919976234436035,91.0,61.0,"[{'epoch': 14, 'train_loss': 1.020179033279419, 'validation_loss': 0.6589592099189758}, {'epoch': 15, 'train_loss': 0.9995018839836121, 'validation_loss': 0.6400924921035767}, {'epoch': 16, 'train_loss': 0.9806830286979675, 'validation_loss': 0.6226938962936401}, {'epoch': 17, 'train_loss': 0.9636104702949524, 'validation_loss': 0.6066890954971313}, {'epoch': 18, 'train_loss': 0.9481620192527771, 'validation_loss': 0.5919976234436035}]"
