timestamp,obs_m3s,sim_m3s,obs_antas_m3s,sim_antas_m3s,in_core_window
2024-01-18 05:00:00,,49.3183,,40.1787,0
2024-01-18 06:00:00,,49.2819,,79.5533,0
2024-01-18 07:00:00,,49.3992,,120.4335,0
2024-01-18 08:00:00,,52.2638,,175.4468,0
2024-01-18 09:00:00,,62.6387,,229.3688,0
2024-01-18 10:00:00,,82.0760,,303.1297,0
2024-01-18 11:00:00,,110.9556,,383.6022,0
2024-01-18 12:00:00,,148.9841,,478.5521,0
2024-01-18 13:00:00,,196.9945,,571.8028,0
2024-01-18 14:00:00,,255.2147,,663.0663,0
2024-01-18 15:00:00,,323.2867,,752.3787,0
2024-01-18 16:00:00,,399.0470,,843.2631,0
2024-01-18 17:00:00,463.55,480.0173,588.905,932.1924,1
2024-01-18 18:00:00,554.375,564.2924,607.075,1019.2046,1
2024-01-18 19:00:00,620.625,650.6527,676.255,1104.3373,1
2024-01-18 20:00:00,748.875,737.9851,,1187.6278,1
2024-01-18 21:00:00,909.275,825.3972,,1269.1133,1
2024-01-18 22:00:00,1041.25,912.2401,,1348.8302,1
2024-01-18 23:00:00,1152.875,998.0717,,1426.8149,1
2024-01-19 00:00:00,1274.025,1082.6062,,1503.1030,1
2024-01-19 01:00:00,1405.1,1165.6680,,1577.7297,1
2024-01-19 02:00:00,1528.6,1247.1566,,1650.7297,1
2024-01-19 03:00:00,1633.05,1327.0207,,1722.1372,1
2024-01-19 04:00:00,1717.75,1405.2410,,1791.9857,1
2024-01-19 05:00:00,1785.025,1481.8182,,1860.3082,1
2024-01-19 06:00:00,1837.625,1556.7659,,1899.8773,1
2024-01-19 07:00:00,1875.05,1629.9400,,1924.3198,1
2024-01-19 08:00:00,1898.125,1699.4540,,1946.0125,1
2024-01-19 09:00:00,1905.4,1761.2906,,1952.3361,1
2024-01-19 10:00:00,1903.0,1813.4694,,1958.5255,1
2024-01-19 11:00:00,1877.5,1855.7196,,1943.6626,1
2024-01-19 12:00:00,1865.375,1888.0197,,1920.8887,1
2024-01-19 13:00:00,1860.55,1910.6459,,1882.4527,1
2024-01-19 14:00:00,1878.7,1922.6340,,1844.5474,1
2024-01-19 15:00:00,1912.775,1923.6161,,1807.4776,1
2024-01-19 16:00:00,1923.775,1913.8372,,1771.2248,1
2024-01-19 17:00:00,1922.55,1895.3804,,1732.2839,1
2024-01-19 18:00:00,1901.775,1870.6721,,1694.2006,1
2024-01-19 19:00:00,1870.25,1841.5883,,1656.9557,1
2024-01-19 20:00:00,1824.425,1809.3347,,1620.5308,1
2024-01-19 21:00:00,1773.125,1775.0217,,1584.9075,1
2024-01-19 22:00:00,1718.9,1739.5467,,1550.0682,1
2024-01-19 23:00:00,1679.2,1703.5680,,1515.9954,1
2024-01-20 00:00:00,1645.65,1667.5407,,1482.6723,1
2024-01-20 01:00:00,1624.95,1631.7657,,1450.0822,1
2024-01-20 02:00:00,1604.325,1596.4349,,1418.2090,1
2024-01-20 03:00:00,1578.15,1561.6660,,1387.0368,1
2024-01-20 04:00:00,1547.625,1527.5281,,1356.5502,1
2024-01-20 05:00:00,1515.1,1494.0585,,1326.7340,1
2024-01-20 06:00:00,1478.4,1461.2747,,1297.5735,1
2024-01-20 07:00:00,1443.125,1429.1814,,1269.0541,1
2024-01-20 08:00:00,1404.975,1397.7756,,1241.1619,1
2024-01-20 09:00:00,1367.15,1367.0497,,1213.8828,1
2024-01-20 10:00:00,1321.225,1336.9934,,1187.2035,1
2024-01-20 11:00:00,1281.2,1307.5946,,1161.1107,1
2024-01-20 12:00:00,1238.4750000000001,1278.8406,,1135.5916,1
2024-01-20 13:00:00,1213.725,1250.7181,,1110.6334,1
2024-01-20 14:00:00,1171.925,1223.2138,,1086.2239,1
2024-01-20 15:00:00,1134.65,1196.3144,,1062.3510,1
2024-01-20 16:00:00,1102.8,1170.0069,,1039.0028,1
2024-01-20 17:00:00,1076.2,1144.2783,,1016.1678,1
2024-01-20 18:00:00,1037.25,1119.1158,,993.8348,1
2024-01-20 19:00:00,998.825,1094.5071,,971.9926,1
2024-01-20 20:00:00,975.0999999999999,1070.4399,,950.6306,1
2024-01-20 21:00:00,969.45,1046.9024,,929.7380,1
2024-01-20 22:00:00,971.3499999999999,1023.8828,,909.3047,1
2024-01-20 23:00:00,970.4,1001.3697,,889.3205,1
2024-01-21 00:00:00,956.3,979.3520,,869.7755,1
2024-01-21 01:00:00,936.675,957.8188,707.07,850.6601,1
2024-01-21 02:00:00,912.625,936.7593,697.4649999999999,831.9648,1
2024-01-21 03:00:00,893.35,916.1632,681.3175,813.6804,1
2024-01-21 04:00:00,867.925,896.0201,666.0425,795.7979,1
2024-01-21 05:00:00,846.3,876.3202,650.185,778.3084,1
2024-01-21 06:00:00,830.275,857.0536,634.47,761.2033,1
