timestamp,sim_q_at_stz_m3s,obs_nivel_stz_cm
2023-07-13 12:00:00,5390.3722,
2023-07-13 13:00:00,5471.9551,
2023-07-13 14:00:00,5527.2762,
2023-07-13 15:00:00,5560.2383,
2023-07-13 16:00:00,5575.4408,
2023-07-13 17:00:00,5572.4699,
2023-07-13 18:00:00,5551.2221,
2023-07-13 19:00:00,5513.1834,
2023-07-13 20:00:00,5449.9225,
2023-07-13 21:00:00,5358.5890,
2023-07-13 22:00:00,5252.1957,
2023-07-13 23:00:00,5141.8326,
2023-07-14 00:00:00,5031.8779,
2023-07-14 01:00:00,4923.5489,
2023-07-14 02:00:00,4816.9888,
2023-07-14 03:00:00,4712.5856,
2023-07-14 04:00:00,4610.4242,
2023-07-14 05:00:00,4510.4935,
2023-07-14 06:00:00,4412.7551,
2023-07-14 07:00:00,4317.1636,
2023-07-14 08:00:00,4223.6728,
2023-07-14 09:00:00,4132.2293,
2023-07-14 10:00:00,4042.7956,
2023-07-14 11:00:00,3955.3273,
2023-07-14 12:00:00,3869.7813,
2023-07-14 13:00:00,3786.1153,
2023-07-14 14:00:00,3704.2881,
2023-07-14 15:00:00,3624.2593,
2023-07-14 16:00:00,3545.9892,
2023-07-14 17:00:00,3469.4393,
2023-07-14 18:00:00,3394.5717,
2023-07-14 19:00:00,3321.3423,
2023-07-14 20:00:00,3249.7223,
2023-07-14 21:00:00,3179.6032,
2023-07-14 22:00:00,3110.6500,
2023-07-14 23:00:00,3042.6446,
2023-07-15 00:00:00,2975.8919,
2023-07-15 01:00:00,2910.5248,
2023-07-15 02:00:00,2846.5695,
2023-07-15 03:00:00,2784.0127,
2023-07-15 04:00:00,2722.8288,
2023-07-15 05:00:00,2662.9891,
2023-07-15 06:00:00,2604.4643,
2023-07-15 07:00:00,2547.2256,
2023-07-15 08:00:00,2491.2449,
2023-07-15 09:00:00,2436.4945,
2023-07-15 10:00:00,2382.9474,
2023-07-15 11:00:00,2330.5770,
2023-07-15 12:00:00,2279.3576,
2023-07-15 13:00:00,2229.2639,
2023-07-15 14:00:00,2180.2711,
2023-07-15 15:00:00,2132.3550,
2023-07-15 16:00:00,2085.4920,
2023-07-15 17:00:00,2039.6588,
2023-07-15 18:00:00,1994.8330,
2023-07-15 19:00:00,1950.9923,
2023-07-15 20:00:00,1908.1151,
2023-07-15 21:00:00,1866.1802,
2023-07-15 22:00:00,1825.1669,
2023-07-15 23:00:00,1785.0550,
2023-07-16 00:00:00,1745.8246,
2023-07-16 01:00:00,1707.4564,
2023-07-16 02:00:00,1669.9314,
2023-07-16 03:00:00,1633.2311,
2023-07-16 04:00:00,1597.3374,
2023-07-16 05:00:00,1562.2325,
2023-07-16 06:00:00,1527.8991,
2023-07-16 07:00:00,1494.3203,
2023-07-16 08:00:00,1461.4794,
2023-07-16 09:00:00,1429.3603,
2023-07-16 10:00:00,1397.9471,
2023-07-16 11:00:00,1367.2242,
2023-07-16 12:00:00,1337.1765,
2023-07-16 13:00:00,1307.7892,
2023-07-16 14:00:00,1279.0478,
2023-07-16 15:00:00,1250.9380,
2023-07-16 16:00:00,1223.4460,
2023-07-16 17:00:00,1196.5581,
2023-07-16 18:00:00,1170.2612,
2023-07-16 19:00:00,1144.5423,
2023-07-16 20:00:00,1119.3885,
2023-07-16 21:00:00,1094.7876,
2023-07-16 22:00:00,1070.7273,
