timestamp,obs_m3s,sim_m3s,obs_antas_m3s,sim_antas_m3s,in_core_window
2023-09-03 12:00:00,,35.3432,,32.2966,0
2023-09-03 13:00:00,,35.0961,,44.5482,0
2023-09-03 14:00:00,,34.3557,,65.8690,0
2023-09-03 15:00:00,,34.4831,,85.7866,0
2023-09-03 16:00:00,,37.8350,,104.3921,0
2023-09-03 17:00:00,,44.5505,,121.7706,0
2023-09-03 18:00:00,,53.7573,,138.0018,0
2023-09-03 19:00:00,,64.7943,,153.1602,0
2023-09-03 20:00:00,,77.0437,,167.3155,0
2023-09-03 21:00:00,,89.9619,,185.2621,0
2023-09-03 22:00:00,,101.1232,,313.3754,0
2023-09-03 23:00:00,,107.0294,,597.0008,0
2023-09-04 00:00:00,853.95,119.5528,612.6,936.6866,1
2023-09-04 01:00:00,878.6,166.4020,644.5,1357.1923,1
2023-09-04 02:00:00,921.75,260.4198,701.225,1916.0740,1
2023-09-04 03:00:00,978.425,404.9583,775.075,2536.4809,1
2023-09-04 04:00:00,1062.375,615.9902,874.925,3155.1168,1
2023-09-04 05:00:00,1184.1,901.7141,989.325,3869.2578,1
2023-09-04 06:00:00,1362.425,1250.8043,1102.85,4670.1654,1
2023-09-04 07:00:00,1574.0249999999999,1661.9511,1222.05,5469.7000,1
2023-09-04 08:00:00,1797.775,2144.1006,1411.225,6304.4936,1
2023-09-04 09:00:00,2033.525,2691.4661,1783.475,7137.4492,1
2023-09-04 10:00:00,2302.875,3294.3705,2668.275,8052.0898,1
2023-09-04 11:00:00,2685.625,3945.1412,4166.425,8964.9026,1
2023-09-04 12:00:00,3355.9,4643.4275,5584.5,9868.2675,1
2023-09-04 13:00:00,4405.45,5388.6170,7420.35,10831.5809,1
2023-09-04 14:00:00,5606.325,6169.0722,9411.575,11753.8156,1
2023-09-04 15:00:00,6860.8,6986.3747,10827.275,12633.7519,1
2023-09-04 16:00:00,7980.1,7837.1593,11917.475,13405.3314,1
2023-09-04 17:00:00,8891.3,8707.4719,12940.425,14062.6452,1
2023-09-04 18:00:00,9690.849999999999,9580.3510,13854.725,14603.1747,1
2023-09-04 19:00:00,10437.666666666666,10433.1101,14602.025,15006.0777,1
2023-09-04 20:00:00,,11248.0405,15057.0,15217.4623,1
2023-09-04 21:00:00,,12006.7296,15292.425,15326.6357,1
2023-09-04 22:00:00,,12682.3415,15447.875,15459.7072,1
2023-09-04 23:00:00,,13259.3778,15282.925000000001,15468.9639,1
2023-09-05 00:00:00,,13753.5694,15063.84,15344.7647,1
2023-09-05 01:00:00,,14170.5342,14627.9525,15165.3634,1
2023-09-05 02:00:00,,14496.8944,14087.467499999999,14900.7869,1
2023-09-05 03:00:00,,14732.6722,13644.045,14601.2402,1
2023-09-05 04:00:00,,14881.4153,13151.665,14185.5748,1
2023-09-05 05:00:00,,14948.0083,12659.8125,13739.5249,1
2023-09-05 06:00:00,,14932.1718,12166.1075,13272.7887,1
2023-09-05 07:00:00,,14834.9094,11727.955,12717.9139,1
2023-09-05 08:00:00,,14668.8219,11248.46,12177.7464,1
2023-09-05 09:00:00,,14433.1660,10776.7375,11650.4781,1
2023-09-05 10:00:00,,14134.1442,10253.4475,11097.4446,1
2023-09-05 11:00:00,,13789.8275,9776.252499999999,10480.7553,1
2023-09-05 12:00:00,,13406.6383,9258.2725,9903.8269,1
2023-09-05 13:00:00,,12981.0945,8673.9125,9364.0952,1
2023-09-05 14:00:00,,12518.5871,8232.300000000001,8859.1616,1
2023-09-05 15:00:00,,12034.7730,7864.48,8377.7537,1
2023-09-05 16:00:00,,11541.5593,7478.4625,7858.1660,1
2023-09-05 17:00:00,,11048.1923,6991.4775,7351.8718,1
