timestamp,sim_q_at_stz_m3s,obs_nivel_stz_cm
2023-09-19 19:00:00,1672.1119,
2023-09-19 20:00:00,1788.8541,
2023-09-19 21:00:00,1903.0082,
2023-09-19 22:00:00,2014.2648,
2023-09-19 23:00:00,2119.4489,
2023-09-20 00:00:00,2215.5342,
2023-09-20 01:00:00,2301.9695,
2023-09-20 02:00:00,2380.1185,
2023-09-20 03:00:00,2449.7182,
2023-09-20 04:00:00,2509.0493,
2023-09-20 05:00:00,2560.2547,
2023-09-20 06:00:00,2604.6966,
2023-09-20 07:00:00,2642.6336,
2023-09-20 08:00:00,2670.7393,
2023-09-20 09:00:00,2686.5419,
2023-09-20 10:00:00,2691.2252,
2023-09-20 11:00:00,2680.3705,
2023-09-20 12:00:00,2652.4897,
2023-09-20 13:00:00,2614.1895,
2023-09-20 14:00:00,2570.9870,
2023-09-20 15:00:00,2524.1513,
2023-09-20 16:00:00,2473.9656,
2023-09-20 17:00:00,2422.6194,
2023-09-20 18:00:00,2371.2015,
2023-09-20 19:00:00,2320.1692,
2023-09-20 20:00:00,2269.7304,
2023-09-20 21:00:00,2220.1388,
2023-09-20 22:00:00,2171.4986,
2023-09-20 23:00:00,2123.8549,
2023-09-21 00:00:00,2077.2204,
2023-09-21 01:00:00,2031.5909,
2023-09-21 02:00:00,1986.9538,
2023-09-21 03:00:00,1943.2923,
2023-09-21 04:00:00,1900.5875,
2023-09-21 05:00:00,1858.8196,
2023-09-21 06:00:00,1817.9690,
2023-09-21 07:00:00,1778.0157,
2023-09-21 08:00:00,1738.9403,
2023-09-21 09:00:00,1700.7235,
2023-09-21 10:00:00,1663.3465,
2023-09-21 11:00:00,1626.7910,
2023-09-21 12:00:00,1591.0388,
2023-09-21 13:00:00,1556.0724,
2023-09-21 14:00:00,1521.8744,
2023-09-21 15:00:00,1488.4279,
2023-09-21 16:00:00,1455.7166,
2023-09-21 17:00:00,1423.7241,
2023-09-21 18:00:00,1392.4347,
2023-09-21 19:00:00,1361.9330,
2023-09-21 20:00:00,1332.1748,
2023-09-21 21:00:00,1303.1917,
2023-09-21 22:00:00,1274.8999,
2023-09-21 23:00:00,1247.2593,
2023-09-22 00:00:00,1220.2415,
2023-09-22 01:00:00,1193.8255,
2023-09-22 02:00:00,1167.9942,
2023-09-22 03:00:00,1142.7329,
2023-09-22 04:00:00,1118.0278,
2023-09-22 05:00:00,1093.8664,
2023-09-22 06:00:00,1070.2362,
2023-09-22 07:00:00,1047.2067,
2023-09-22 08:00:00,1029.6327,
2023-09-22 09:00:00,1025.7655,
2023-09-22 10:00:00,1038.6223,
2023-09-22 11:00:00,1064.6431,
2023-09-22 12:00:00,1098.2835,
2023-09-22 13:00:00,1136.7257,
2023-09-22 14:00:00,1180.1489,
2023-09-22 15:00:00,1231.1877,
2023-09-22 16:00:00,1291.4248,
