event_id,time_value,observed_m3s,simulated_m3s
28,65460120,376.79998779296875,861.4388534610378
28,65460180,431.5249938964844,1008.5639774379083
28,65460240,534.2249755859375,1176.9192715025936
28,65460300,674.3499755859375,1380.8319922796406
28,65460360,845.1749877929688,1626.959386924459
28,65460420,1094.4749755859375,1913.0923917518196
28,65460480,1505.199951171875,2236.730950263078
28,65460540,2024.7249755859375,2591.3564384821857
28,65460600,2714.550048828125,2968.471076783876
28,65460660,3305.074951171875,3361.3323377816628
28,65460720,3741.72509765625,3762.9434459661857
28,65460780,4111.27490234375,4166.632609312987
28,65460840,4360.5498046875,4569.390857152723
28,65460900,4541.9248046875,4968.444078610704
28,65460960,4765.4501953125,5362.23449719183
28,65461020,5008.77490234375,5747.079993359909
28,65461080,5277.0498046875,6115.486328313047
28,65461140,5554.89990234375,6460.422895929729
28,65461200,5766.625,6773.824768052965
28,65461260,6017.5498046875,7052.588122706876
28,65461320,6281.2998046875,7296.338826193411
28,65461380,6602.10009765625,7501.453532000277
28,65461440,6925.0498046875,7664.244748292086
28,65461500,7237.5,7786.649992091139
28,65461560,7488.75,7872.900022028591
28,65461620,7688.4248046875,7921.756660314259
28,65461680,7830.625,7929.580039598753
28,65461740,7886.72509765625,7891.72277969918
28,65461800,7872.22509765625,7809.679906788263
28,65461860,7821.5751953125,7697.239126877597
28,65461920,7690.125,7565.949454387719
28,65461980,7563.3251953125,7423.330036657436
28,65462040,7373.9501953125,7278.326199224366
28,65462100,7181.625,7135.087986762065
28,65462160,6967.625,6993.673306620795
28,65462220,6773.5,6853.88624157409
28,65462280,6580.1748046875,6715.641364419972
28,65462340,6361.47509765625,6578.804053889144
28,65462400,6173.72509765625,6442.916408200227
28,65462460,5970.97509765625,6307.844760005715
28,65462520,5769.85009765625,6174.326099715318
28,65462580,5574.875,6042.520257421741
28,65462640,5376.9501953125,5913.1250473476475
28,65462700,5182.2998046875,5787.149693641833
28,65462760,4974.7998046875,5664.438524517939
28,65462820,4797.14990234375,5544.86663868546
28,65462880,4642.3251953125,5428.326270996108
28,65462940,4515.10009765625,5314.720820037671
28,65463000,4367.375,5203.9616783091315
28,65463060,4271.0498046875,5095.966345670785
28,65463120,4155.4248046875,4990.657214309494
28,65463180,4039.89990234375,4887.9371772594595
28,65463240,3949.60009765625,4787.559793238826
28,65463300,3852.425048828125,4689.21383522995
28,65463360,3780.97509765625,4592.735319991294
28,65463420,3724.175048828125,4498.056199372762
28,65463480,3665.25,4405.119136091445
28,65463540,3616.89990234375,4313.86466818681
28,65463600,3571.375,4224.230010422433
28,65463660,3526.10009765625,4136.147115387911
28,65463720,3499.85009765625,4054.814570658671
28,65463780,3487.35009765625,3984.3943855684524
28,65463840,3474.925048828125,3923.8988354819694
28,65463900,3468.699951171875,3872.524029466554
28,65463960,3461.22509765625,3829.1727125075245
28,65464020,3452.550048828125,3793.34403242694
28,65464080,3433.949951171875,3764.347097862164
28,65464140,3420.35009765625,3741.4151834936256
28,65464200,3409.199951171875,3723.906341313009
28,65464260,3393.199951171875,3712.5481932262014
28,65464320,3380.875,3707.9223391937367
28,65464380,3361.27490234375,3709.0761733049317
28,65464440,3333.10009765625,3714.9202221770374
28,65464500,3312.35009765625,3723.017456955393
28,65464560,3272.27490234375,3730.978630946457
28,65464620,3228.824951171875,3737.602085419879
28,65464680,3186.824951171875,3744.103276753513
28,65464740,3137.89990234375,3751.562290993045
28,65464800,3096.449951171875,3758.310935636748
28,65464860,3055.22509765625,3763.1204701554357
28,65464920,3014.27490234375,3765.2788122712877
28,65464980,2986.35009765625,3764.0584331338155
28,65465040,2946.97509765625,3759.465038125419
28,65465100,2920.5,3750.961000289639
28,65465160,2904.39990234375,3735.57856941373
28,65465220,2878.10009765625,3710.081874083993
28,65465280,2843.949951171875,3677.945782515967
28,65465340,2799.824951171875,3643.32483132163
28,65465400,2763.85009765625,3606.9953185166783
28,65465460,2734.77490234375,3569.5525121372625
28,65465520,2716.925048828125,3533.3097580546123
28,65465580,2702.5,3500.734333611734
28,65465640,2689.199951171875,3470.3847687322796
28,65465700,2674.824951171875,3440.7262637440226
28,65465760,2650.60009765625,3410.636285312772
28,65465820,2627.574951171875,3380.3355252186257
28,65465880,2599.175048828125,3350.2949026436445
28,65465940,2569.824951171875,3320.1413714851724
