station_code,rating_curve_id,rating_curve_segment_id,segment_number,valid_from,valid_to,consistency_level,stage_min_cm,stage_max_cm,coefficient_a,coefficient_h0,coefficient_h0_cm,coefficient_h0_m,coefficient_n,n_segments_reported,curve_type,equation_type,table_stage_step_cm,measurement_datetime,source,source_route,downloaded_at,processed_at
86507000,86507000__20090228000000__20121122000000__2,86507000__20090228000000__20121122000000__2__01_01__80__700__1__1__NA__55_0178__1_06__1_6863,1,2009-02-28,2012-11-22,2,80.0,700.0,55.0178,1.06,1.06,0.0106,1.6863,1,1,1,,2009-02-28,/EstacoesTelemetricas/HidroSerieCurvaDescarga/v1,/EstacoesTelemetricas/HidroSerieCurvaDescarga/v1,2026-06-06 15:12:22.050487041,2026-06-14 11:17:27.276710033
