timestamp_local,COD_SEQUENCIAL,in_overlap_window_r6,chuva_86472000,chuva_86472600,chuva_02851072,mask_chuva_86472000,mask_chuva_86472600,mask_chuva_02851072,core_rain_complete,usable_stz_rain_v1,usable_mucum_rain_v1
2022-12-01 00:00,202212010000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-01 01:00,202212010100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-01 02:00,202212010200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-01 03:00,202212010300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-01 04:00,202212010400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-01 05:00,202212010500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-01 06:00,202212010600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-01 07:00,202212010700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-01 08:00,202212010800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-01 09:00,202212010900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-01 10:00,202212011000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-01 11:00,202212011100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-01 12:00,202212011200,0,2.8,,0.0,1,0,1,0,0,0
2022-12-01 13:00,202212011300,0,,,0.0,0,0,1,0,0,0
2022-12-01 14:00,202212011400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-01 15:00,202212011500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-01 16:00,202212011600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-01 17:00,202212011700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-01 18:00,202212011800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-01 19:00,202212011900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-01 20:00,202212012000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-01 21:00,202212012100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-01 22:00,202212012200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-01 23:00,202212012300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-02 00:00,202212020000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-02 01:00,202212020100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-02 02:00,202212020200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-02 03:00,202212020300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-02 04:00,202212020400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-02 05:00,202212020500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-02 06:00,202212020600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-02 07:00,202212020700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-02 08:00,202212020800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-02 09:00,202212020900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-02 10:00,202212021000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-02 11:00,202212021100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-02 12:00,202212021200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-02 13:00,202212021300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-02 14:00,202212021400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-02 15:00,202212021500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-02 16:00,202212021600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-02 17:00,202212021700,0,0.0,,0.4,1,0,1,0,0,0
2022-12-02 18:00,202212021800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-02 19:00,202212021900,0,1.0,,0.0,1,0,1,0,0,0
2022-12-02 20:00,202212022000,0,9.8,,0.0,1,0,1,0,0,0
2022-12-02 21:00,202212022100,0,1.6,,0.0,1,0,1,0,0,0
2022-12-02 22:00,202212022200,0,4.4,,0.0,1,0,1,0,0,0
2022-12-02 23:00,202212022300,0,0.0,,0.8,1,0,1,0,0,0
2022-12-03 00:00,202212030000,0,0.0,,11.2,1,0,1,0,0,0
2022-12-03 01:00,202212030100,0,0.8,,0.0,1,0,1,0,0,0
2022-12-03 02:00,202212030200,0,1.0,,7.2,1,0,1,0,0,0
2022-12-03 03:00,202212030300,0,0.8,,0.0,1,0,1,0,0,0
2022-12-03 04:00,202212030400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-03 05:00,202212030500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-03 06:00,202212030600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-03 07:00,202212030700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-03 08:00,202212030800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-03 09:00,202212030900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-03 10:00,202212031000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-03 11:00,202212031100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-03 12:00,202212031200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-03 13:00,202212031300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-03 14:00,202212031400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-03 15:00,202212031500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-03 16:00,202212031600,0,0.6,,0.0,1,0,1,0,0,0
2022-12-03 17:00,202212031700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-03 18:00,202212031800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-03 19:00,202212031900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-03 20:00,202212032000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-03 21:00,202212032100,0,0.0,,0.8,1,0,1,0,0,0
2022-12-03 22:00,202212032200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-03 23:00,202212032300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-04 00:00,202212040000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-04 01:00,202212040100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-04 02:00,202212040200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-04 03:00,202212040300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-04 04:00,202212040400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-04 05:00,202212040500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-04 06:00,202212040600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-04 07:00,202212040700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-04 08:00,202212040800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-04 09:00,202212040900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-04 10:00,202212041000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-04 11:00,202212041100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-04 12:00,202212041200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-04 13:00,202212041300,0,4.8,,0.0,1,0,1,0,0,0
2022-12-04 14:00,202212041400,0,1.8,,0.0,1,0,1,0,0,0
2022-12-04 15:00,202212041500,0,0.2,,0.6,1,0,1,0,0,0
2022-12-04 16:00,202212041600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-04 17:00,202212041700,0,0.0,,4.4,1,0,1,0,0,0
2022-12-04 18:00,202212041800,0,0.4,,0.8,1,0,1,0,0,0
2022-12-04 19:00,202212041900,0,0.2,,0.0,1,0,1,0,0,0
2022-12-04 20:00,202212042000,0,0.2,,0.4,1,0,1,0,0,0
2022-12-04 21:00,202212042100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-04 22:00,202212042200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-04 23:00,202212042300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 00:00,202212050000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 01:00,202212050100,0,0.0,,0.2,1,0,1,0,0,0
2022-12-05 02:00,202212050200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 03:00,202212050300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 04:00,202212050400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 05:00,202212050500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 06:00,202212050600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 07:00,202212050700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 08:00,202212050800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 09:00,202212050900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 10:00,202212051000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 11:00,202212051100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 12:00,202212051200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 13:00,202212051300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 14:00,202212051400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 15:00,202212051500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 16:00,202212051600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 17:00,202212051700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 18:00,202212051800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 19:00,202212051900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 20:00,202212052000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 21:00,202212052100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 22:00,202212052200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-05 23:00,202212052300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 00:00,202212060000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 01:00,202212060100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 02:00,202212060200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 03:00,202212060300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 04:00,202212060400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 05:00,202212060500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 06:00,202212060600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 07:00,202212060700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 08:00,202212060800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 09:00,202212060900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 10:00,202212061000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 11:00,202212061100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 12:00,202212061200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 13:00,202212061300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 14:00,202212061400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 15:00,202212061500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 16:00,202212061600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 17:00,202212061700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 18:00,202212061800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 19:00,202212061900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 20:00,202212062000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 21:00,202212062100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 22:00,202212062200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-06 23:00,202212062300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 00:00,202212070000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 01:00,202212070100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 02:00,202212070200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 03:00,202212070300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 04:00,202212070400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 05:00,202212070500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 06:00,202212070600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 07:00,202212070700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 08:00,202212070800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 09:00,202212070900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 10:00,202212071000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 11:00,202212071100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 12:00,202212071200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 13:00,202212071300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 14:00,202212071400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 15:00,202212071500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 16:00,202212071600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 17:00,202212071700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 18:00,202212071800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 19:00,202212071900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 20:00,202212072000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 21:00,202212072100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 22:00,202212072200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-07 23:00,202212072300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 00:00,202212080000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 01:00,202212080100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 02:00,202212080200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 03:00,202212080300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 04:00,202212080400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 05:00,202212080500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 06:00,202212080600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 07:00,202212080700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 08:00,202212080800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 09:00,202212080900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 10:00,202212081000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 11:00,202212081100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 12:00,202212081200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 13:00,202212081300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 14:00,202212081400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 15:00,202212081500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 16:00,202212081600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 17:00,202212081700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 18:00,202212081800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 19:00,202212081900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 20:00,202212082000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 21:00,202212082100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 22:00,202212082200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-08 23:00,202212082300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 00:00,202212090000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 01:00,202212090100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 02:00,202212090200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 03:00,202212090300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 04:00,202212090400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 05:00,202212090500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 06:00,202212090600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 07:00,202212090700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 08:00,202212090800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 09:00,202212090900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 10:00,202212091000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 11:00,202212091100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 12:00,202212091200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 13:00,202212091300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 14:00,202212091400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 15:00,202212091500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 16:00,202212091600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 17:00,202212091700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 18:00,202212091800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 19:00,202212091900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 20:00,202212092000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 21:00,202212092100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 22:00,202212092200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-09 23:00,202212092300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-10 00:00,202212100000,0,,,0.0,0,0,1,0,0,0
2022-12-10 01:00,202212100100,0,,,0.0,0,0,1,0,0,0
2022-12-10 02:00,202212100200,0,,,0.0,0,0,1,0,0,0
2022-12-10 03:00,202212100300,0,,,0.0,0,0,1,0,0,0
2022-12-10 04:00,202212100400,0,,,0.0,0,0,1,0,0,0
2022-12-10 05:00,202212100500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-10 06:00,202212100600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-10 07:00,202212100700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-10 08:00,202212100800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-10 09:00,202212100900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-10 10:00,202212101000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-10 11:00,202212101100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-10 12:00,202212101200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-10 13:00,202212101300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-10 14:00,202212101400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-10 15:00,202212101500,0,0.0,,13.8,1,0,1,0,0,0
2022-12-10 16:00,202212101600,0,0.0,,2.6,1,0,1,0,0,0
2022-12-10 17:00,202212101700,0,0.0,,0.2,1,0,1,0,0,0
2022-12-10 18:00,202212101800,0,0.0,,0.2,1,0,1,0,0,0
2022-12-10 19:00,202212101900,0,0.0,,0.2,1,0,1,0,0,0
2022-12-10 20:00,202212102000,0,0.0,,0.2,1,0,1,0,0,0
2022-12-10 21:00,202212102100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-10 22:00,202212102200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-10 23:00,202212102300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 00:00,202212110000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 01:00,202212110100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 02:00,202212110200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 03:00,202212110300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 04:00,202212110400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 05:00,202212110500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 06:00,202212110600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 07:00,202212110700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 08:00,202212110800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 09:00,202212110900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 10:00,202212111000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 11:00,202212111100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 12:00,202212111200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 13:00,202212111300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 14:00,202212111400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 15:00,202212111500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 16:00,202212111600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 17:00,202212111700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 18:00,202212111800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 19:00,202212111900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 20:00,202212112000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 21:00,202212112100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 22:00,202212112200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-11 23:00,202212112300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-12 00:00,202212120000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-12 01:00,202212120100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-12 02:00,202212120200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-12 03:00,202212120300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-12 04:00,202212120400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-12 05:00,202212120500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-12 06:00,202212120600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-12 07:00,202212120700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-12 08:00,202212120800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-12 09:00,202212120900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-12 10:00,202212121000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-12 11:00,202212121100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-12 12:00,202212121200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-12 13:00,202212121300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-12 14:00,202212121400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-12 15:00,202212121500,0,0.2,,0.0,1,0,1,0,0,0
2022-12-12 16:00,202212121600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-12 17:00,202212121700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-12 18:00,202212121800,0,0.6,,0.0,1,0,1,0,0,0
2022-12-12 19:00,202212121900,0,8.2,,0.0,1,0,1,0,0,0
2022-12-12 20:00,202212122000,0,16.8,,0.0,1,0,1,0,0,0
2022-12-12 21:00,202212122100,0,0.0,,19.8,1,0,1,0,0,0
2022-12-12 22:00,202212122200,0,0.0,,0.2,1,0,1,0,0,0
2022-12-12 23:00,202212122300,0,0.0,,0.2,1,0,1,0,0,0
2022-12-13 00:00,202212130000,0,0.2,,0.0,1,0,1,0,0,0
2022-12-13 01:00,202212130100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-13 02:00,202212130200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-13 03:00,202212130300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-13 04:00,202212130400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-13 05:00,202212130500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-13 06:00,202212130600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-13 07:00,202212130700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-13 08:00,202212130800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-13 09:00,202212130900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-13 10:00,202212131000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-13 11:00,202212131100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-13 12:00,202212131200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-13 13:00,202212131300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-13 14:00,202212131400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-13 15:00,202212131500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-13 16:00,202212131600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-13 17:00,202212131700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-13 18:00,202212131800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-13 19:00,202212131900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-13 20:00,202212132000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-13 21:00,202212132100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-13 22:00,202212132200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-13 23:00,202212132300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 00:00,202212140000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 01:00,202212140100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 02:00,202212140200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 03:00,202212140300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 04:00,202212140400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 05:00,202212140500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 06:00,202212140600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 07:00,202212140700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 08:00,202212140800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 09:00,202212140900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 10:00,202212141000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 11:00,202212141100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 12:00,202212141200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 13:00,202212141300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 14:00,202212141400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 15:00,202212141500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 16:00,202212141600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 17:00,202212141700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 18:00,202212141800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 19:00,202212141900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 20:00,202212142000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 21:00,202212142100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 22:00,202212142200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-14 23:00,202212142300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-15 00:00,202212150000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-15 01:00,202212150100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-15 02:00,202212150200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-15 03:00,202212150300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-15 04:00,202212150400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-15 05:00,202212150500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-15 06:00,202212150600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-15 07:00,202212150700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-15 08:00,202212150800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-15 09:00,202212150900,0,0.0,,0.0,1,0,1,0,0,0
2022-12-15 10:00,202212151000,0,0.0,,0.0,1,0,1,0,0,0
2022-12-15 11:00,202212151100,0,0.0,,0.0,1,0,1,0,0,0
2022-12-15 12:00,202212151200,0,0.0,,0.0,1,0,1,0,0,0
2022-12-15 13:00,202212151300,0,0.0,,0.0,1,0,1,0,0,0
2022-12-15 14:00,202212151400,0,0.0,,0.0,1,0,1,0,0,0
2022-12-15 15:00,202212151500,0,0.0,,0.0,1,0,1,0,0,0
2022-12-15 16:00,202212151600,0,0.0,,0.0,1,0,1,0,0,0
2022-12-15 17:00,202212151700,0,0.0,,0.0,1,0,1,0,0,0
2022-12-15 18:00,202212151800,0,0.0,,0.0,1,0,1,0,0,0
2022-12-15 19:00,202212151900,0,0.0,,0.0,1,0,1,0,0,0
